"","ObservedDate","State","Year","DOY","FirstiNatReport","FirstInvasion","iNatSince","SinceOfficialInvasion","Count2"
"679","8/2/2021","NY",2021,214,"9/5/2019","8/14/2020",697,353,2
"680","8/3/2021","NY",2021,215,"9/5/2019","8/14/2020",698,354,6
"681","8/4/2021","NY",2021,216,"9/5/2019","8/14/2020",699,355,5
"682","8/5/2021","NY",2021,217,"9/5/2019","8/14/2020",700,356,5
"683","8/6/2021","NY",2021,218,"9/5/2019","8/14/2020",701,357,3
"684","8/7/2021","NY",2021,219,"9/5/2019","8/14/2020",702,358,6
"685","8/8/2021","NY",2021,220,"9/5/2019","8/14/2020",703,359,5
"686","8/9/2021","NY",2021,221,"9/5/2019","8/14/2020",704,360,6
"687","8/10/2021","NY",2021,222,"9/5/2019","8/14/2020",705,361,12
"688","8/11/2021","NY",2021,223,"9/5/2019","8/14/2020",706,362,7
"689","8/12/2021","NY",2021,224,"9/5/2019","8/14/2020",707,363,17
"690","8/13/2021","NY",2021,225,"9/5/2019","8/14/2020",708,364,16
"691","8/14/2021","NY",2021,226,"9/5/2019","8/14/2020",709,365,21
"692","8/15/2021","NY",2021,227,"9/5/2019","8/14/2020",710,366,17
"693","8/16/2021","NY",2021,228,"9/5/2019","8/14/2020",711,367,15
"694","8/17/2021","NY",2021,229,"9/5/2019","8/14/2020",712,368,7
"695","8/18/2021","NY",2021,230,"9/5/2019","8/14/2020",713,369,19
"696","8/19/2021","NY",2021,231,"9/5/2019","8/14/2020",714,370,5
"697","8/20/2021","NY",2021,232,"9/5/2019","8/14/2020",715,371,7
"698","8/21/2021","NY",2021,233,"9/5/2019","8/14/2020",716,372,8
"699","8/23/2021","NY",2021,235,"9/5/2019","8/14/2020",718,374,5
"700","8/24/2021","NY",2021,236,"9/5/2019","8/14/2020",719,375,17
"701","8/25/2021","NY",2021,237,"9/5/2019","8/14/2020",720,376,27
"702","8/26/2021","NY",2021,238,"9/5/2019","8/14/2020",721,377,23
"703","8/27/2021","NY",2021,239,"9/5/2019","8/14/2020",722,378,10
"704","8/28/2021","NY",2021,240,"9/5/2019","8/14/2020",723,379,22
"705","8/29/2021","NY",2021,241,"9/5/2019","8/14/2020",724,380,19
"706","8/30/2021","NY",2021,242,"9/5/2019","8/14/2020",725,381,14
"707","8/31/2021","NY",2021,243,"9/5/2019","8/14/2020",726,382,26
"708","9/1/2021","NY",2021,244,"9/5/2019","8/14/2020",727,383,6
"709","9/2/2021","NY",2021,245,"9/5/2019","8/14/2020",728,384,12
"710","9/3/2021","NY",2021,246,"9/5/2019","8/14/2020",729,385,21
"711","9/4/2021","NY",2021,247,"9/5/2019","8/14/2020",730,386,14
"712","9/5/2021","NY",2021,248,"9/5/2019","8/14/2020",731,387,12
"713","9/6/2021","NY",2021,249,"9/5/2019","8/14/2020",732,388,31
"714","9/7/2021","NY",2021,250,"9/5/2019","8/14/2020",733,389,38
"715","9/8/2021","NY",2021,251,"9/5/2019","8/14/2020",734,390,28
"716","9/9/2021","NY",2021,252,"9/5/2019","8/14/2020",735,391,5
"717","9/10/2021","NY",2021,253,"9/5/2019","8/14/2020",736,392,12
"718","9/11/2021","NY",2021,254,"9/5/2019","8/14/2020",737,393,36
"719","9/12/2021","NY",2021,255,"9/5/2019","8/14/2020",738,394,33
"720","9/13/2021","NY",2021,256,"9/5/2019","8/14/2020",739,395,20
"721","9/14/2021","NY",2021,257,"9/5/2019","8/14/2020",740,396,25
"722","9/15/2021","NY",2021,258,"9/5/2019","8/14/2020",741,397,19
"723","9/16/2021","NY",2021,259,"9/5/2019","8/14/2020",742,398,15
"724","9/17/2021","NY",2021,260,"9/5/2019","8/14/2020",743,399,13
"725","9/18/2021","NY",2021,261,"9/5/2019","8/14/2020",744,400,25
"726","9/19/2021","NY",2021,262,"9/5/2019","8/14/2020",745,401,17
"727","9/20/2021","NY",2021,263,"9/5/2019","8/14/2020",746,402,13
"728","9/21/2021","NY",2021,264,"9/5/2019","8/14/2020",747,403,16
"729","9/22/2021","NY",2021,265,"9/5/2019","8/14/2020",748,404,7
"730","9/23/2021","NY",2021,266,"9/5/2019","8/14/2020",749,405,6
"731","9/24/2021","NY",2021,267,"9/5/2019","8/14/2020",750,406,10
"732","9/25/2021","NY",2021,268,"9/5/2019","8/14/2020",751,407,13
"733","9/26/2021","NY",2021,269,"9/5/2019","8/14/2020",752,408,9
"734","9/27/2021","NY",2021,270,"9/5/2019","8/14/2020",753,409,18
"735","9/29/2021","NY",2021,272,"9/5/2019","8/14/2020",755,411,13
"736","9/30/2021","NY",2021,273,"9/5/2019","8/14/2020",756,412,2
"737","10/1/2021","NY",2021,274,"9/5/2019","8/14/2020",757,413,12
"738","10/2/2021","NY",2021,275,"9/5/2019","8/14/2020",758,414,10
"739","10/3/2021","NY",2021,276,"9/5/2019","8/14/2020",759,415,17
"740","10/4/2021","NY",2021,277,"9/5/2019","8/14/2020",760,416,1
"741","10/5/2021","NY",2021,278,"9/5/2019","8/14/2020",761,417,6
"742","10/6/2021","NY",2021,279,"9/5/2019","8/14/2020",762,418,10
"743","10/7/2021","NY",2021,280,"9/5/2019","8/14/2020",763,419,3
"744","10/8/2021","NY",2021,281,"9/5/2019","8/14/2020",764,420,7
"745","10/9/2021","NY",2021,282,"9/5/2019","8/14/2020",765,421,6
"746","10/10/2021","NY",2021,283,"9/5/2019","8/14/2020",766,422,3
"747","10/11/2021","NY",2021,284,"9/5/2019","8/14/2020",767,423,6
"748","10/12/2021","NY",2021,285,"9/5/2019","8/14/2020",768,424,7
"749","10/13/2021","NY",2021,286,"9/5/2019","8/14/2020",769,425,4
"750","10/14/2021","NY",2021,287,"9/5/2019","8/14/2020",770,426,3
"751","10/15/2021","NY",2021,288,"9/5/2019","8/14/2020",771,427,1
"752","10/16/2021","NY",2021,289,"9/5/2019","8/14/2020",772,428,3
"753","10/17/2021","NY",2021,290,"9/5/2019","8/14/2020",773,429,3
"754","10/18/2021","NY",2021,291,"9/5/2019","8/14/2020",774,430,5
"755","10/19/2021","NY",2021,292,"9/5/2019","8/14/2020",775,431,1
"756","10/21/2021","NY",2021,294,"9/5/2019","8/14/2020",777,433,2
"757","10/22/2021","NY",2021,295,"9/5/2019","8/14/2020",778,434,1
"758","10/23/2021","NY",2021,296,"9/5/2019","8/14/2020",779,435,2
"759","10/24/2021","NY",2021,297,"9/5/2019","8/14/2020",780,436,3
"760","10/25/2021","NY",2021,298,"9/5/2019","8/14/2020",781,437,1
"761","10/26/2021","NY",2021,299,"9/5/2019","8/14/2020",782,438,1
"762","10/27/2021","NY",2021,300,"9/5/2019","8/14/2020",783,439,1
"763","10/28/2021","NY",2021,301,"9/5/2019","8/14/2020",784,440,4
"764","10/30/2021","NY",2021,303,"9/5/2019","8/14/2020",786,442,1
"765","10/31/2021","NY",2021,304,"9/5/2019","8/14/2020",787,443,1
"766","11/2/2021","NY",2021,306,"9/5/2019","8/14/2020",789,445,1
"767","11/3/2021","NY",2021,307,"9/5/2019","8/14/2020",790,446,1
"768","11/6/2021","NY",2021,310,"9/5/2019","8/14/2020",793,449,2
"769","11/10/2021","NY",2021,314,"9/5/2019","8/14/2020",797,453,1
"770","11/11/2021","NY",2021,315,"9/5/2019","8/14/2020",798,454,2
"771","11/13/2021","NY",2021,317,"9/5/2019","8/14/2020",800,456,1
"772","11/15/2021","NY",2021,319,"9/5/2019","8/14/2020",802,458,1
"773","11/18/2021","NY",2021,322,"9/5/2019","8/14/2020",805,461,2
"774","11/19/2021","NY",2021,323,"9/5/2019","8/14/2020",806,462,1
"775","12/12/2021","NY",2021,346,"9/5/2019","8/14/2020",829,485,1
"776","12/16/2021","NY",2021,350,"9/5/2019","8/14/2020",833,489,1
"777","12/21/2021","NY",2021,355,"9/5/2019","8/14/2020",838,494,1
"778","1/9/2022","NY",2022,9,"9/5/2019","8/14/2020",857,513,11
"779","1/20/2022","NY",2022,20,"9/5/2019","8/14/2020",868,524,1
"780","2/10/2022","NY",2022,41,"9/5/2019","8/14/2020",889,545,1
"781","2/17/2022","NY",2022,48,"9/5/2019","8/14/2020",896,552,1
"782","2/25/2022","NY",2022,56,"9/5/2019","8/14/2020",904,560,1
"783","3/4/2022","NY",2022,63,"9/5/2019","8/14/2020",911,567,1
"784","3/15/2022","NY",2022,74,"9/5/2019","8/14/2020",922,578,1
"785","3/29/2022","NY",2022,88,"9/5/2019","8/14/2020",936,592,3
"786","4/5/2022","NY",2022,95,"9/5/2019","8/14/2020",943,599,5
"787","4/10/2022","NY",2022,100,"9/5/2019","8/14/2020",948,604,3
"788","4/30/2022","NY",2022,120,"9/5/2019","8/14/2020",968,624,1
"789","5/10/2022","NY",2022,130,"9/5/2019","8/14/2020",978,634,1
"790","5/13/2022","NY",2022,133,"9/5/2019","8/14/2020",981,637,1
"791","5/16/2022","NY",2022,136,"9/5/2019","8/14/2020",984,640,2
"792","5/17/2022","NY",2022,137,"9/5/2019","8/14/2020",985,641,6
"793","5/18/2022","NY",2022,138,"9/5/2019","8/14/2020",986,642,11
"794","5/21/2022","NY",2022,141,"9/5/2019","8/14/2020",989,645,5
"795","5/22/2022","NY",2022,142,"9/5/2019","8/14/2020",990,646,7
"796","5/23/2022","NY",2022,143,"9/5/2019","8/14/2020",991,647,10
"797","5/24/2022","NY",2022,144,"9/5/2019","8/14/2020",992,648,10
"798","5/25/2022","NY",2022,145,"9/5/2019","8/14/2020",993,649,3
"799","5/26/2022","NY",2022,146,"9/5/2019","8/14/2020",994,650,5
"800","5/27/2022","NY",2022,147,"9/5/2019","8/14/2020",995,651,10
"801","5/28/2022","NY",2022,148,"9/5/2019","8/14/2020",996,652,6
"802","5/29/2022","NY",2022,149,"9/5/2019","8/14/2020",997,653,13
"803","5/30/2022","NY",2022,150,"9/5/2019","8/14/2020",998,654,8
"804","5/31/2022","NY",2022,151,"9/5/2019","8/14/2020",999,655,4
"805","6/1/2022","NY",2022,152,"9/5/2019","8/14/2020",1000,656,3
"806","6/2/2022","NY",2022,153,"9/5/2019","8/14/2020",1001,657,5
"807","6/3/2022","NY",2022,154,"9/5/2019","8/14/2020",1002,658,7
"808","6/4/2022","NY",2022,155,"9/5/2019","8/14/2020",1003,659,9
"809","6/5/2022","NY",2022,156,"9/5/2019","8/14/2020",1004,660,7
"810","6/6/2022","NY",2022,157,"9/5/2019","8/14/2020",1005,661,5
"811","6/7/2022","NY",2022,158,"9/5/2019","8/14/2020",1006,662,12
"812","6/8/2022","NY",2022,159,"9/5/2019","8/14/2020",1007,663,4
"813","6/9/2022","NY",2022,160,"9/5/2019","8/14/2020",1008,664,7
"814","6/10/2022","NY",2022,161,"9/5/2019","8/14/2020",1009,665,4
"815","6/11/2022","NY",2022,162,"9/5/2019","8/14/2020",1010,666,11
"816","6/12/2022","NY",2022,163,"9/5/2019","8/14/2020",1011,667,8
"817","6/13/2022","NY",2022,164,"9/5/2019","8/14/2020",1012,668,7
"818","6/14/2022","NY",2022,165,"9/5/2019","8/14/2020",1013,669,14
"819","6/15/2022","NY",2022,166,"9/5/2019","8/14/2020",1014,670,9
"820","6/16/2022","NY",2022,167,"9/5/2019","8/14/2020",1015,671,3
"821","6/17/2022","NY",2022,168,"9/5/2019","8/14/2020",1016,672,11
"822","6/18/2022","NY",2022,169,"9/5/2019","8/14/2020",1017,673,16
"823","6/19/2022","NY",2022,170,"9/5/2019","8/14/2020",1018,674,12
"824","6/20/2022","NY",2022,171,"9/5/2019","8/14/2020",1019,675,14
"825","6/21/2022","NY",2022,172,"9/5/2019","8/14/2020",1020,676,12
"826","6/22/2022","NY",2022,173,"9/5/2019","8/14/2020",1021,677,3
"827","6/23/2022","NY",2022,174,"9/5/2019","8/14/2020",1022,678,10
"828","6/24/2022","NY",2022,175,"9/5/2019","8/14/2020",1023,679,17
"829","6/25/2022","NY",2022,176,"9/5/2019","8/14/2020",1024,680,8
"830","6/26/2022","NY",2022,177,"9/5/2019","8/14/2020",1025,681,7
"831","6/27/2022","NY",2022,178,"9/5/2019","8/14/2020",1026,682,3
"832","6/28/2022","NY",2022,179,"9/5/2019","8/14/2020",1027,683,8
"833","6/29/2022","NY",2022,180,"9/5/2019","8/14/2020",1028,684,9
"834","6/30/2022","NY",2022,181,"9/5/2019","8/14/2020",1029,685,6
"835","7/1/2022","NY",2022,182,"9/5/2019","8/14/2020",1030,686,8
"836","7/2/2022","NY",2022,183,"9/5/2019","8/14/2020",1031,687,11
"837","7/3/2022","NY",2022,184,"9/5/2019","8/14/2020",1032,688,40
"838","7/4/2022","NY",2022,185,"9/5/2019","8/14/2020",1033,689,25
"839","7/5/2022","NY",2022,186,"9/5/2019","8/14/2020",1034,690,10
"840","7/6/2022","NY",2022,187,"9/5/2019","8/14/2020",1035,691,13
"841","7/7/2022","NY",2022,188,"9/5/2019","8/14/2020",1036,692,27
"842","7/8/2022","NY",2022,189,"9/5/2019","8/14/2020",1037,693,15
"843","7/9/2022","NY",2022,190,"9/5/2019","8/14/2020",1038,694,35
"844","7/10/2022","NY",2022,191,"9/5/2019","8/14/2020",1039,695,28
"845","7/11/2022","NY",2022,192,"9/5/2019","8/14/2020",1040,696,28
"846","7/12/2022","NY",2022,193,"9/5/2019","8/14/2020",1041,697,22
"847","7/13/2022","NY",2022,194,"9/5/2019","8/14/2020",1042,698,13
"848","7/14/2022","NY",2022,195,"9/5/2019","8/14/2020",1043,699,8
"849","7/15/2022","NY",2022,196,"9/5/2019","8/14/2020",1044,700,19
"850","7/16/2022","NY",2022,197,"9/5/2019","8/14/2020",1045,701,22
"851","7/17/2022","NY",2022,198,"9/5/2019","8/14/2020",1046,702,25
"852","7/18/2022","NY",2022,199,"9/5/2019","8/14/2020",1047,703,10
"853","7/19/2022","NY",2022,200,"9/5/2019","8/14/2020",1048,704,38
"854","7/20/2022","NY",2022,201,"9/5/2019","8/14/2020",1049,705,13
"855","7/21/2022","NY",2022,202,"9/5/2019","8/14/2020",1050,706,14
"856","7/22/2022","NY",2022,203,"9/5/2019","8/14/2020",1051,707,17
"857","7/23/2022","NY",2022,204,"9/5/2019","8/14/2020",1052,708,17
"858","7/24/2022","NY",2022,205,"9/5/2019","8/14/2020",1053,709,14
"859","7/25/2022","NY",2022,206,"9/5/2019","8/14/2020",1054,710,18
"860","7/26/2022","NY",2022,207,"9/5/2019","8/14/2020",1055,711,49
"861","7/27/2022","NY",2022,208,"9/5/2019","8/14/2020",1056,712,28
"862","7/28/2022","NY",2022,209,"9/5/2019","8/14/2020",1057,713,24
"863","7/29/2022","NY",2022,210,"9/5/2019","8/14/2020",1058,714,22
"864","7/30/2022","NY",2022,211,"9/5/2019","8/14/2020",1059,715,39
"865","7/31/2022","NY",2022,212,"9/5/2019","8/14/2020",1060,716,40
"866","8/1/2022","NY",2022,213,"9/5/2019","8/14/2020",1061,717,31
"867","8/2/2022","NY",2022,214,"9/5/2019","8/14/2020",1062,718,64
"868","8/3/2022","NY",2022,215,"9/5/2019","8/14/2020",1063,719,64
"869","8/4/2022","NY",2022,216,"9/5/2019","8/14/2020",1064,720,42
"870","8/5/2022","NY",2022,217,"9/5/2019","8/14/2020",1065,721,44
"871","8/6/2022","NY",2022,218,"9/5/2019","8/14/2020",1066,722,29
"872","8/7/2022","NY",2022,219,"9/5/2019","8/14/2020",1067,723,36
"873","8/8/2022","NY",2022,220,"9/5/2019","8/14/2020",1068,724,22
"874","8/9/2022","NY",2022,221,"9/5/2019","8/14/2020",1069,725,14
"875","8/10/2022","NY",2022,222,"9/5/2019","8/14/2020",1070,726,29
"876","8/11/2022","NY",2022,223,"9/5/2019","8/14/2020",1071,727,31
"877","8/12/2022","NY",2022,224,"9/5/2019","8/14/2020",1072,728,24
"878","8/13/2022","NY",2022,225,"9/5/2019","8/14/2020",1073,729,23
"879","8/14/2022","NY",2022,226,"9/5/2019","8/14/2020",1074,730,12
"880","8/15/2022","NY",2022,227,"9/5/2019","8/14/2020",1075,731,15
"881","8/16/2022","NY",2022,228,"9/5/2019","8/14/2020",1076,732,38
"882","8/17/2022","NY",2022,229,"9/5/2019","8/14/2020",1077,733,18
"883","8/18/2022","NY",2022,230,"9/5/2019","8/14/2020",1078,734,21
"884","8/19/2022","NY",2022,231,"9/5/2019","8/14/2020",1079,735,54
"885","8/20/2022","NY",2022,232,"9/5/2019","8/14/2020",1080,736,34
"886","8/21/2022","NY",2022,233,"9/5/2019","8/14/2020",1081,737,18
"887","8/22/2022","NY",2022,234,"9/5/2019","8/14/2020",1082,738,8
"888","8/23/2022","NY",2022,235,"9/5/2019","8/14/2020",1083,739,28
"889","8/24/2022","NY",2022,236,"9/5/2019","8/14/2020",1084,740,30
"890","8/25/2022","NY",2022,237,"9/5/2019","8/14/2020",1085,741,21
"891","8/26/2022","NY",2022,238,"9/5/2019","8/14/2020",1086,742,31
"892","8/27/2022","NY",2022,239,"9/5/2019","8/14/2020",1087,743,20
"893","8/28/2022","NY",2022,240,"9/5/2019","8/14/2020",1088,744,13
"894","8/29/2022","NY",2022,241,"9/5/2019","8/14/2020",1089,745,11
"895","8/30/2022","NY",2022,242,"9/5/2019","8/14/2020",1090,746,8
"896","8/31/2022","NY",2022,243,"9/5/2019","8/14/2020",1091,747,15
"897","9/1/2022","NY",2022,244,"9/5/2019","8/14/2020",1092,748,17
"898","9/2/2022","NY",2022,245,"9/5/2019","8/14/2020",1093,749,6
"899","9/3/2022","NY",2022,246,"9/5/2019","8/14/2020",1094,750,18
"900","9/4/2022","NY",2022,247,"9/5/2019","8/14/2020",1095,751,35
"901","9/5/2022","NY",2022,248,"9/5/2019","8/14/2020",1096,752,30
"902","9/6/2022","NY",2022,249,"9/5/2019","8/14/2020",1097,753,7
"903","9/7/2022","NY",2022,250,"9/5/2019","8/14/2020",1098,754,18
"904","9/8/2022","NY",2022,251,"9/5/2019","8/14/2020",1099,755,18
"905","9/9/2022","NY",2022,252,"9/5/2019","8/14/2020",1100,756,1
"906","6/29/2022","OH",2022,180,"6/29/2022","8/26/2021",0,307,3
"907","7/13/2022","OH",2022,194,"6/29/2022","8/26/2021",14,321,1
"908","8/5/2022","OH",2022,217,"6/29/2022","8/26/2021",37,344,1
"909","8/12/2022","OH",2022,224,"6/29/2022","8/26/2021",44,351,2
"910","8/17/2022","OH",2022,229,"6/29/2022","8/26/2021",49,356,1
"911","8/18/2022","OH",2022,230,"6/29/2022","8/26/2021",50,357,1
"912","8/23/2022","OH",2022,235,"6/29/2022","8/26/2021",55,362,1
"913","8/24/2022","OH",2022,236,"6/29/2022","8/26/2021",56,363,2
"914","8/25/2022","OH",2022,237,"6/29/2022","8/26/2021",57,364,1
"915","8/31/2022","OH",2022,243,"6/29/2022","8/26/2021",63,370,1
"916","9/3/2022","OH",2022,246,"6/29/2022","8/26/2021",66,373,1
"917","9/5/2022","OH",2022,248,"6/29/2022","8/26/2021",68,375,2
"918","9/6/2022","OH",2022,249,"6/29/2022","8/26/2021",69,376,1
"919","9/7/2022","OH",2022,250,"6/29/2022","8/26/2021",70,377,1
"920","9/9/2022","OH",2022,252,"6/29/2022","8/26/2021",72,379,1
"921","11/7/2015","PA",2015,311,"11/7/2015","9/22/2014",0,411,1
"922","8/6/2016","PA",2016,219,"11/7/2015","9/22/2014",273,684,1
"923","9/8/2016","PA",2016,252,"11/7/2015","9/22/2014",306,717,1
"924","10/2/2016","PA",2016,276,"11/7/2015","9/22/2014",330,741,1
"925","10/6/2016","PA",2016,280,"11/7/2015","9/22/2014",334,745,1
"926","10/13/2016","PA",2016,287,"11/7/2015","9/22/2014",341,752,1
"927","10/21/2016","PA",2016,295,"11/7/2015","9/22/2014",349,760,1
"928","1/24/2017","PA",2017,24,"11/7/2015","9/22/2014",444,855,2
"929","6/9/2017","PA",2017,160,"11/7/2015","9/22/2014",580,991,1
"930","6/24/2017","PA",2017,175,"11/7/2015","9/22/2014",595,1006,1
"931","6/25/2017","PA",2017,176,"11/7/2015","9/22/2014",596,1007,1
"932","7/5/2017","PA",2017,186,"11/7/2015","9/22/2014",606,1017,1
"933","7/8/2017","PA",2017,189,"11/7/2015","9/22/2014",609,1020,2
"934","7/15/2017","PA",2017,196,"11/7/2015","9/22/2014",616,1027,1
"935","7/19/2017","PA",2017,200,"11/7/2015","9/22/2014",620,1031,1
"936","7/21/2017","PA",2017,202,"11/7/2015","9/22/2014",622,1033,1
"937","7/29/2017","PA",2017,210,"11/7/2015","9/22/2014",630,1041,1
"938","8/2/2017","PA",2017,214,"11/7/2015","9/22/2014",634,1045,1
"939","8/5/2017","PA",2017,217,"11/7/2015","9/22/2014",637,1048,3
"940","8/11/2017","PA",2017,223,"11/7/2015","9/22/2014",643,1054,1
"941","8/16/2017","PA",2017,228,"11/7/2015","9/22/2014",648,1059,1
"942","8/20/2017","PA",2017,232,"11/7/2015","9/22/2014",652,1063,3
"943","8/22/2017","PA",2017,234,"11/7/2015","9/22/2014",654,1065,1
"944","8/24/2017","PA",2017,236,"11/7/2015","9/22/2014",656,1067,1
"945","8/25/2017","PA",2017,237,"11/7/2015","9/22/2014",657,1068,1
"946","9/3/2017","PA",2017,246,"11/7/2015","9/22/2014",666,1077,1
"947","9/5/2017","PA",2017,248,"11/7/2015","9/22/2014",668,1079,1
"948","9/8/2017","PA",2017,251,"11/7/2015","9/22/2014",671,1082,1
"949","9/10/2017","PA",2017,253,"11/7/2015","9/22/2014",673,1084,2
"950","9/15/2017","PA",2017,258,"11/7/2015","9/22/2014",678,1089,1
"951","9/19/2017","PA",2017,262,"11/7/2015","9/22/2014",682,1093,1
"952","9/21/2017","PA",2017,264,"11/7/2015","9/22/2014",684,1095,1
"953","9/27/2017","PA",2017,270,"11/7/2015","9/22/2014",690,1101,1
"954","10/8/2017","PA",2017,281,"11/7/2015","9/22/2014",701,1112,1
"955","10/10/2017","PA",2017,283,"11/7/2015","9/22/2014",703,1114,2
"956","10/14/2017","PA",2017,287,"11/7/2015","9/22/2014",707,1118,1
"957","10/15/2017","PA",2017,288,"11/7/2015","9/22/2014",708,1119,1
"958","10/16/2017","PA",2017,289,"11/7/2015","9/22/2014",709,1120,2
"959","10/17/2017","PA",2017,290,"11/7/2015","9/22/2014",710,1121,2
"960","10/20/2017","PA",2017,293,"11/7/2015","9/22/2014",713,1124,4
"961","10/21/2017","PA",2017,294,"11/7/2015","9/22/2014",714,1125,3
"962","10/22/2017","PA",2017,295,"11/7/2015","9/22/2014",715,1126,1
"963","10/24/2017","PA",2017,297,"11/7/2015","9/22/2014",717,1128,1
"964","11/2/2017","PA",2017,306,"11/7/2015","9/22/2014",726,1137,1
"965","11/3/2017","PA",2017,307,"11/7/2015","9/22/2014",727,1138,1
"966","11/10/2017","PA",2017,314,"11/7/2015","9/22/2014",734,1145,1
"967","11/17/2017","PA",2017,321,"11/7/2015","9/22/2014",741,1152,1
"968","11/25/2017","PA",2017,329,"11/7/2015","9/22/2014",749,1160,1
"969","12/3/2017","PA",2017,337,"11/7/2015","9/22/2014",757,1168,1
"970","12/19/2017","PA",2017,353,"11/7/2015","9/22/2014",773,1184,1
"971","1/4/2018","PA",2018,4,"11/7/2015","9/22/2014",789,1200,1
"972","1/14/2018","PA",2018,14,"11/7/2015","9/22/2014",799,1210,1
"973","5/21/2018","PA",2018,141,"11/7/2015","9/22/2014",926,1337,1
"974","5/23/2018","PA",2018,143,"11/7/2015","9/22/2014",928,1339,1
"975","5/24/2018","PA",2018,144,"11/7/2015","9/22/2014",929,1340,1
"976","5/25/2018","PA",2018,145,"11/7/2015","9/22/2014",930,1341,1
"977","5/29/2018","PA",2018,149,"11/7/2015","9/22/2014",934,1345,1
"978","6/4/2018","PA",2018,155,"11/7/2015","9/22/2014",940,1351,5
"979","6/10/2018","PA",2018,161,"11/7/2015","9/22/2014",946,1357,1
"980","6/14/2018","PA",2018,165,"11/7/2015","9/22/2014",950,1361,3
"981","6/15/2018","PA",2018,166,"11/7/2015","9/22/2014",951,1362,1
"982","6/16/2018","PA",2018,167,"11/7/2015","9/22/2014",952,1363,1
"983","6/20/2018","PA",2018,171,"11/7/2015","9/22/2014",956,1367,2
"984","6/22/2018","PA",2018,173,"11/7/2015","9/22/2014",958,1369,1
"985","6/24/2018","PA",2018,175,"11/7/2015","9/22/2014",960,1371,1
"986","6/25/2018","PA",2018,176,"11/7/2015","9/22/2014",961,1372,1
"987","6/28/2018","PA",2018,179,"11/7/2015","9/22/2014",964,1375,1
"988","7/2/2018","PA",2018,183,"11/7/2015","9/22/2014",968,1379,1
"989","7/4/2018","PA",2018,185,"11/7/2015","9/22/2014",970,1381,1
"990","7/5/2018","PA",2018,186,"11/7/2015","9/22/2014",971,1382,2
"991","7/8/2018","PA",2018,189,"11/7/2015","9/22/2014",974,1385,1
"992","7/9/2018","PA",2018,190,"11/7/2015","9/22/2014",975,1386,1
"993","7/10/2018","PA",2018,191,"11/7/2015","9/22/2014",976,1387,1
"994","7/11/2018","PA",2018,192,"11/7/2015","9/22/2014",977,1388,1
"995","7/12/2018","PA",2018,193,"11/7/2015","9/22/2014",978,1389,2
"996","7/15/2018","PA",2018,196,"11/7/2015","9/22/2014",981,1392,3
"997","7/17/2018","PA",2018,198,"11/7/2015","9/22/2014",983,1394,2
"998","7/18/2018","PA",2018,199,"11/7/2015","9/22/2014",984,1395,4
"999","7/20/2018","PA",2018,201,"11/7/2015","9/22/2014",986,1397,2
"1000","7/21/2018","PA",2018,202,"11/7/2015","9/22/2014",987,1398,2
"1001","7/23/2018","PA",2018,204,"11/7/2015","9/22/2014",989,1400,1
"1002","7/24/2018","PA",2018,205,"11/7/2015","9/22/2014",990,1401,2
"1003","7/26/2018","PA",2018,207,"11/7/2015","9/22/2014",992,1403,1
"1004","7/28/2018","PA",2018,209,"11/7/2015","9/22/2014",994,1405,10
"1005","7/30/2018","PA",2018,211,"11/7/2015","9/22/2014",996,1407,1
"1006","8/2/2018","PA",2018,214,"11/7/2015","9/22/2014",999,1410,1
"1007","8/3/2018","PA",2018,215,"11/7/2015","9/22/2014",1000,1411,1
"1008","8/4/2018","PA",2018,216,"11/7/2015","9/22/2014",1001,1412,2
"1009","8/5/2018","PA",2018,217,"11/7/2015","9/22/2014",1002,1413,1
"1010","8/6/2018","PA",2018,218,"11/7/2015","9/22/2014",1003,1414,5
"1011","8/7/2018","PA",2018,219,"11/7/2015","9/22/2014",1004,1415,2
"1012","8/8/2018","PA",2018,220,"11/7/2015","9/22/2014",1005,1416,2
"1013","8/9/2018","PA",2018,221,"11/7/2015","9/22/2014",1006,1417,3
"1014","8/10/2018","PA",2018,222,"11/7/2015","9/22/2014",1007,1418,2
"1015","8/11/2018","PA",2018,223,"11/7/2015","9/22/2014",1008,1419,3
"1016","8/12/2018","PA",2018,224,"11/7/2015","9/22/2014",1009,1420,1
"1017","8/14/2018","PA",2018,226,"11/7/2015","9/22/2014",1011,1422,1
"1018","8/15/2018","PA",2018,227,"11/7/2015","9/22/2014",1012,1423,2
"1019","8/16/2018","PA",2018,228,"11/7/2015","9/22/2014",1013,1424,3
"1020","8/17/2018","PA",2018,229,"11/7/2015","9/22/2014",1014,1425,7
"1021","8/18/2018","PA",2018,230,"11/7/2015","9/22/2014",1015,1426,7
"1022","8/19/2018","PA",2018,231,"11/7/2015","9/22/2014",1016,1427,2
"1023","8/20/2018","PA",2018,232,"11/7/2015","9/22/2014",1017,1428,2
"1024","8/21/2018","PA",2018,233,"11/7/2015","9/22/2014",1018,1429,2
"1025","8/22/2018","PA",2018,234,"11/7/2015","9/22/2014",1019,1430,2
"1026","8/23/2018","PA",2018,235,"11/7/2015","9/22/2014",1020,1431,3
"1027","8/24/2018","PA",2018,236,"11/7/2015","9/22/2014",1021,1432,1
"1028","8/25/2018","PA",2018,237,"11/7/2015","9/22/2014",1022,1433,3
