"","ObservedDate","County","State","Count","Year","DOY","FirstiNatReport","FirstInvasion"
"6380",2021-06-28,"New Castle","Delaware",1,2021,179,NA,NA
"6381",2021-06-28,"Union","NJ",1,2021,179,"7/18/2018","7/17/2018"
"6382",2021-06-28,"New Castle","Delaware",1,2021,179,NA,NA
"6383",2021-06-28,"Bucks","PA",1,2021,179,"11/7/2015","9/22/2014"
"6384",2021-06-28,"Middlesex","NJ",1,2021,179,"7/18/2018","7/17/2018"
"6385",2021-06-28,"Somerset","NJ",1,2021,179,"7/18/2018","7/17/2018"
"6386",2021-06-10,"Chester","PA",1,2021,161,"11/7/2015","9/22/2014"
"6387",2021-06-28,"Winchester","Virginia",1,2021,179,NA,NA
"6388",2021-06-23,"Philadelphia","PA",1,2021,174,"11/7/2015","9/22/2014"
"6389",2021-06-25,"Dauphin","PA",1,2021,176,"11/7/2015","9/22/2014"
"6390",2021-06-09,"Gloucester","NJ",1,2021,160,"7/18/2018","7/17/2018"
"6391",2021-06-28,"Middlesex","NJ",1,2021,179,"7/18/2018","7/17/2018"
"6392",2021-06-29,"Cecil","Maryland",1,2021,180,NA,NA
"6393",2021-06-23,"Delaware","PA",1,2021,174,"11/7/2015","9/22/2014"
"6394",2021-06-23,"Delaware","PA",1,2021,174,"11/7/2015","9/22/2014"
"6395",2021-06-29,"Philadelphia","PA",1,2021,180,"11/7/2015","9/22/2014"
"6396",2021-06-28,"Philadelphia","PA",1,2021,179,"11/7/2015","9/22/2014"
"6397",2021-06-29,"Dauphin","PA",1,2021,180,"11/7/2015","9/22/2014"
"6398",2021-06-29,"New Castle","Delaware",1,2021,180,NA,NA
"6399",2021-06-29,"Burlington","NJ",1,2021,180,"7/18/2018","7/17/2018"
"6400",2021-06-29,"Philadelphia","PA",1,2021,180,"11/7/2015","9/22/2014"
"6401",2021-06-29,"Philadelphia","PA",1,2021,180,"11/7/2015","9/22/2014"
"6402",2021-06-29,"Schuylkill","PA",1,2021,180,"11/7/2015","9/22/2014"
"6403",2021-06-19,"Dauphin","PA",1,2021,170,"11/7/2015","9/22/2014"
"6404",2021-06-29,"Montgomery","PA",1,2021,180,"11/7/2015","9/22/2014"
"6405",2021-06-29,"Warren","NJ",1,2021,180,"7/18/2018","7/17/2018"
"6406",2021-06-29,"Somerset","NJ",1,2021,180,"7/18/2018","7/17/2018"
"6407",2021-06-29,"New Castle","Delaware",1,2021,180,NA,NA
"6408",2021-06-29,"Montgomery","PA",1,2021,180,"11/7/2015","9/22/2014"
"6409",2021-06-30,"Bucks","PA",1,2021,181,"11/7/2015","9/22/2014"
"6410",2021-06-23,"Mercer","NJ",1,2021,174,"7/18/2018","7/17/2018"
"6411",2021-06-30,"York","PA",1,2021,181,"11/7/2015","9/22/2014"
"6412",2021-06-30,"Essex","NJ",1,2021,181,"7/18/2018","7/17/2018"
"6413",2021-06-30,"Mercer","NJ",1,2021,181,"7/18/2018","7/17/2018"
"6414",2021-06-30,"Camden","NJ",1,2021,181,"7/18/2018","7/17/2018"
"6415",2021-06-30,"Hunterdon","NJ",1,2021,181,"7/18/2018","7/17/2018"
"6416",2021-06-30,"New Castle","Delaware",1,2021,181,NA,NA
"6417",2021-06-30,"Somerset","NJ",1,2021,181,"7/18/2018","7/17/2018"
"6418",2021-06-30,"Cecil","Maryland",1,2021,181,NA,NA
"6419",2021-06-09,"Somerset","NJ",1,2021,160,"7/18/2018","7/17/2018"
"6420",2021-06-14,"Somerset","NJ",1,2021,165,"7/18/2018","7/17/2018"
"6421",2021-06-15,"Somerset","NJ",1,2021,166,"7/18/2018","7/17/2018"
"6422",2021-06-28,"Middlesex","NJ",1,2021,179,"7/18/2018","7/17/2018"
"6423",2021-06-30,"Bucks","PA",1,2021,181,"11/7/2015","9/22/2014"
"6424",2021-06-26,"Bucks","PA",1,2021,177,"11/7/2015","9/22/2014"
"6425",2021-07-01,"Monmouth","NJ",1,2021,182,"7/18/2018","7/17/2018"
"6426",2021-07-01,"Philadelphia","PA",1,2021,182,"11/7/2015","9/22/2014"
"6427",2021-07-01,"Lancaster","PA",1,2021,182,"11/7/2015","9/22/2014"
"6428",2021-07-01,"Bucks","PA",1,2021,182,"11/7/2015","9/22/2014"
"6429",2021-07-01,"Montgomery","PA",1,2021,182,"11/7/2015","9/22/2014"
"6430",2021-07-01,"Cumberland","PA",1,2021,182,"11/7/2015","9/22/2014"
"6431",2021-07-01,"Philadelphia","PA",1,2021,182,"11/7/2015","9/22/2014"
"6432",2021-07-01,"Montgomery","PA",1,2021,182,"11/7/2015","9/22/2014"
"6433",2021-07-01,"Monroe","PA",1,2021,182,"11/7/2015","9/22/2014"
"6434",2021-07-01,"Frederick","Virginia",1,2021,182,NA,NA
"6435",2021-06-30,"Bucks","PA",1,2021,181,"11/7/2015","9/22/2014"
"6436",2021-07-01,"Philadelphia","PA",1,2021,182,"11/7/2015","9/22/2014"
"6437",2021-07-02,"Camden","NJ",1,2021,183,"7/18/2018","7/17/2018"
"6438",2021-07-02,"Harford","Maryland",1,2021,183,NA,NA
"6439",2021-07-02,"Morris","NJ",1,2021,183,"7/18/2018","7/17/2018"
"6440",2021-07-02,"Morris","NJ",1,2021,183,"7/18/2018","7/17/2018"
"6441",2021-07-02,"New Castle","Delaware",1,2021,183,NA,NA
"6442",2021-06-26,"Gloucester","NJ",1,2021,177,"7/18/2018","7/17/2018"
"6443",2021-06-29,"Gloucester","NJ",1,2021,180,"7/18/2018","7/17/2018"
"6444",2021-07-02,"Somerset","NJ",1,2021,183,"7/18/2018","7/17/2018"
"6445",2021-07-02,"Cumberland","PA",1,2021,183,"11/7/2015","9/22/2014"
"6446",2021-06-16,"Winchester","Virginia",1,2021,167,NA,NA
"6447",2021-07-02,"Monroe","PA",1,2021,183,"11/7/2015","9/22/2014"
"6448",2021-07-02,"Somerset","NJ",1,2021,183,"7/18/2018","7/17/2018"
"6449",2021-07-02,"York","PA",1,2021,183,"11/7/2015","9/22/2014"
"6450",2021-07-02,"Bucks","PA",1,2021,183,"11/7/2015","9/22/2014"
"6451",2021-07-02,"Philadelphia","PA",1,2021,183,"11/7/2015","9/22/2014"
"6452",2021-07-02,"Somerset","NJ",1,2021,183,"7/18/2018","7/17/2018"
"6453",2021-07-02,"Middlesex","NJ",1,2021,183,"7/18/2018","7/17/2018"
"6454",2021-06-27,"Mercer","NJ",1,2021,178,"7/18/2018","7/17/2018"
"6455",2021-07-02,"Dauphin","PA",1,2021,183,"11/7/2015","9/22/2014"
"6456",2021-07-03,"Bucks","PA",1,2021,184,"11/7/2015","9/22/2014"
"6457",2021-07-03,"Chester","PA",1,2021,184,"11/7/2015","9/22/2014"
"6458",2021-07-03,"Morris","NJ",1,2021,184,"7/18/2018","7/17/2018"
"6459",2021-07-03,"Delaware","PA",1,2021,184,"11/7/2015","9/22/2014"
"6460",2021-07-03,"Winchester","Virginia",1,2021,184,NA,NA
"6461",2021-07-03,"Morris","NJ",1,2021,184,"7/18/2018","7/17/2018"
"6462",2021-07-03,"Union","NJ",1,2021,184,"7/18/2018","7/17/2018"
"6463",2021-07-03,"Bucks","PA",1,2021,184,"11/7/2015","9/22/2014"
"6464",2021-07-03,"Union","NJ",1,2021,184,"7/18/2018","7/17/2018"
"6465",2021-07-03,"Mercer","NJ",1,2021,184,"7/18/2018","7/17/2018"
"6466",2021-07-03,"Bucks","PA",1,2021,184,"11/7/2015","9/22/2014"
"6467",2021-07-03,"Lancaster","PA",1,2021,184,"11/7/2015","9/22/2014"
"6468",2021-07-03,"Lancaster","PA",1,2021,184,"11/7/2015","9/22/2014"
"6469",2021-07-03,"Gloucester","NJ",1,2021,184,"7/18/2018","7/17/2018"
"6470",2021-07-03,"York","PA",1,2021,184,"11/7/2015","9/22/2014"
"6471",2021-07-03,"York","PA",1,2021,184,"11/7/2015","9/22/2014"
"6472",2021-07-03,"Delaware","PA",1,2021,184,"11/7/2015","9/22/2014"
"6473",2021-07-03,"Gloucester","NJ",1,2021,184,"7/18/2018","7/17/2018"
"6474",2021-07-03,"Schuylkill","PA",1,2021,184,"11/7/2015","9/22/2014"
"6475",2021-07-03,"Berks","PA",1,2021,184,"11/7/2015","9/22/2014"
"6476",2021-07-04,"Camden","NJ",1,2021,185,"7/18/2018","7/17/2018"
"6477",2021-07-04,"York","PA",1,2021,185,"11/7/2015","9/22/2014"
"6478",2021-07-03,"Salem","NJ",1,2021,184,"7/18/2018","7/17/2018"
"6479",2021-07-04,"Philadelphia","PA",1,2021,185,"11/7/2015","9/22/2014"
"6480",2021-07-04,"Somerset","NJ",1,2021,185,"7/18/2018","7/17/2018"
"6481",2021-07-04,"Camden","NJ",1,2021,185,"7/18/2018","7/17/2018"
"6482",2021-07-04,"Philadelphia","PA",1,2021,185,"11/7/2015","9/22/2014"
"6483",2021-07-04,"New Castle","Delaware",1,2021,185,NA,NA
"6484",2021-07-04,"Dauphin","PA",1,2021,185,"11/7/2015","9/22/2014"
"6485",2021-07-04,"NY","NY",1,2021,185,"9/5/2019","8/14/2020"
"6486",2021-07-04,"Philadelphia","PA",1,2021,185,"11/7/2015","9/22/2014"
"6487",2021-07-04,"Essex","NJ",1,2021,185,"7/18/2018","7/17/2018"
"6488",2021-07-04,"Dauphin","PA",1,2021,185,"11/7/2015","9/22/2014"
"6489",2021-07-04,"New Castle","Delaware",1,2021,185,NA,NA
"6490",2021-07-04,"Winchester","Virginia",1,2021,185,NA,NA
"6491",2021-07-04,"Gloucester","NJ",1,2021,185,"7/18/2018","7/17/2018"
"6492",2021-07-04,"Essex","NJ",1,2021,185,"7/18/2018","7/17/2018"
"6493",2021-07-04,"Harford","Maryland",1,2021,185,NA,NA
"6494",2021-07-04,"Monroe","PA",1,2021,185,"11/7/2015","9/22/2014"
"6495",2021-06-24,"Middlesex","NJ",1,2021,175,"7/18/2018","7/17/2018"
"6496",2021-07-04,"Morris","NJ",1,2021,185,"7/18/2018","7/17/2018"
"6497",2021-07-04,"Montgomery","PA",1,2021,185,"11/7/2015","9/22/2014"
"6498",2021-07-04,"Camden","NJ",1,2021,185,"7/18/2018","7/17/2018"
"6499",2021-07-04,"Somerset","NJ",1,2021,185,"7/18/2018","7/17/2018"
"6500",2021-07-04,"Gloucester","NJ",1,2021,185,"7/18/2018","7/17/2018"
"6501",2021-07-05,"Cecil","Maryland",1,2021,186,NA,NA
"6502",2021-07-05,"Camden","NJ",1,2021,186,"7/18/2018","7/17/2018"
"6503",2021-07-05,"Dauphin","PA",1,2021,186,"11/7/2015","9/22/2014"
"6504",2021-07-04,"New Castle","Delaware",1,2021,185,NA,NA
"6505",2021-07-05,"Mercer","NJ",1,2021,186,"7/18/2018","7/17/2018"
"6506",2021-07-05,"Mercer","NJ",1,2021,186,"7/18/2018","7/17/2018"
"6507",2021-07-05,"Burlington","NJ",1,2021,186,"7/18/2018","7/17/2018"
"6508",2021-07-05,"Delaware","PA",1,2021,186,"11/7/2015","9/22/2014"
"6509",2021-07-04,"Bucks","PA",1,2021,185,"11/7/2015","9/22/2014"
"6510",2021-07-05,"Philadelphia","PA",1,2021,186,"11/7/2015","9/22/2014"
"6511",2021-06-23,"Somerset","NJ",1,2021,174,"7/18/2018","7/17/2018"
"6512",2021-07-05,"Hunterdon","NJ",1,2021,186,"7/18/2018","7/17/2018"
"6513",2021-07-05,"Burlington","NJ",1,2021,186,"7/18/2018","7/17/2018"
"6514",2021-07-04,"Somerset","NJ",1,2021,185,"7/18/2018","7/17/2018"
"6515",2021-07-05,"Gloucester","NJ",1,2021,186,"7/18/2018","7/17/2018"
"6516",2021-07-05,"Mercer","NJ",1,2021,186,"7/18/2018","7/17/2018"
"6517",2021-07-05,"Burlington","NJ",1,2021,186,"7/18/2018","7/17/2018"
"6518",2021-07-05,"York","PA",1,2021,186,"11/7/2015","9/22/2014"
"6519",2021-07-05,"Lancaster","PA",1,2021,186,"11/7/2015","9/22/2014"
"6520",2021-07-05,"Burlington","NJ",1,2021,186,"7/18/2018","7/17/2018"
"6521",2021-07-05,"Montgomery","PA",1,2021,186,"11/7/2015","9/22/2014"
"6522",2021-07-05,"Camden","NJ",1,2021,186,"7/18/2018","7/17/2018"
"6523",2021-07-05,"Somerset","NJ",1,2021,186,"7/18/2018","7/17/2018"
"6524",2021-07-01,"Salem","NJ",1,2021,182,"7/18/2018","7/17/2018"
"6525",2021-07-03,"Winchester","Virginia",1,2021,184,NA,NA
"6526",2021-07-06,"Morris","NJ",1,2021,187,"7/18/2018","7/17/2018"
"6527",2021-07-06,"Winchester","Virginia",1,2021,187,NA,NA
"6528",2021-06-27,"Mercer","NJ",1,2021,178,"7/18/2018","7/17/2018"
"6529",2021-07-06,"New Castle","Delaware",1,2021,187,NA,NA
"6530",2021-07-05,"Gloucester","NJ",1,2021,186,"7/18/2018","7/17/2018"
"6531",2021-07-02,"Mercer","NJ",1,2021,183,"7/18/2018","7/17/2018"
"6532",2021-07-06,"Dauphin","PA",1,2021,187,"11/7/2015","9/22/2014"
"6533",2021-07-06,"Mercer","NJ",1,2021,187,"7/18/2018","7/17/2018"
"6534",2021-07-06,"Middlesex","NJ",1,2021,187,"7/18/2018","7/17/2018"
"6535",2021-07-06,"Lancaster","PA",1,2021,187,"11/7/2015","9/22/2014"
"6536",2021-07-06,"Philadelphia","PA",1,2021,187,"11/7/2015","9/22/2014"
"6537",2021-07-06,"Richmond","NY",1,2021,187,"9/5/2019","8/14/2020"
"6538",2021-07-06,"Hunterdon","NJ",1,2021,187,"7/18/2018","7/17/2018"
"6539",2021-07-06,"Morris","NJ",1,2021,187,"7/18/2018","7/17/2018"
"6540",2021-07-06,"Morris","NJ",1,2021,187,"7/18/2018","7/17/2018"
"6541",2021-07-04,"Somerset","NJ",1,2021,185,"7/18/2018","7/17/2018"
"6542",2021-07-06,"Hunterdon","NJ",1,2021,187,"7/18/2018","7/17/2018"
"6543",2021-06-20,"Dauphin","PA",1,2021,171,"11/7/2015","9/22/2014"
"6544",2021-07-06,"Lancaster","PA",1,2021,187,"11/7/2015","9/22/2014"
"6545",2021-07-05,"Somerset","NJ",1,2021,186,"7/18/2018","7/17/2018"
"6546",2021-07-06,"Gloucester","NJ",1,2021,187,"7/18/2018","7/17/2018"
"6547",2021-07-06,"Mercer","NJ",1,2021,187,"7/18/2018","7/17/2018"
"6548",2021-06-12,"Lancaster","PA",1,2021,163,"11/7/2015","9/22/2014"
"6549",2021-07-06,"Montgomery","PA",1,2021,187,"11/7/2015","9/22/2014"
"6550",2021-07-06,"Somerset","NJ",1,2021,187,"7/18/2018","7/17/2018"
"6551",2021-07-06,"Philadelphia","PA",1,2021,187,"11/7/2015","9/22/2014"
"6552",2021-07-07,"Dauphin","PA",1,2021,188,"11/7/2015","9/22/2014"
"6553",2021-07-07,"Burlington","NJ",1,2021,188,"7/18/2018","7/17/2018"
"6554",2021-07-07,"Lancaster","PA",1,2021,188,"11/7/2015","9/22/2014"
"6555",2021-07-07,"Rockland","NY",1,2021,188,"9/5/2019","8/14/2020"
"6556",2021-07-07,"Cecil","Maryland",1,2021,188,NA,NA
"6557",2021-07-07,"New Castle","Delaware",1,2021,188,NA,NA
"6558",2021-07-07,"New Castle","Delaware",1,2021,188,NA,NA
"6559",2021-07-07,"New Castle","Delaware",1,2021,188,NA,NA
"6560",2021-07-07,"Chester","PA",1,2021,188,"11/7/2015","9/22/2014"
"6561",2021-07-05,"Richmond","NY",1,2021,186,"9/5/2019","8/14/2020"
"6562",2021-07-07,"Bucks","PA",1,2021,188,"11/7/2015","9/22/2014"
"6563",2021-07-07,"Gloucester","NJ",1,2021,188,"7/18/2018","7/17/2018"
"6564",2021-07-07,"Mercer","NJ",1,2021,188,"7/18/2018","7/17/2018"
"6565",2021-07-07,"Cecil","Maryland",1,2021,188,NA,NA
"6566",2021-07-07,"Middlesex","NJ",1,2021,188,"7/18/2018","7/17/2018"
"6567",2021-07-07,"Middlesex","NJ",1,2021,188,"7/18/2018","7/17/2018"
"6568",2021-07-07,"Dauphin","PA",1,2021,188,"11/7/2015","9/22/2014"
"6569",2021-07-05,"Burlington","NJ",1,2021,186,"7/18/2018","7/17/2018"
"6570",2021-07-07,"Gloucester","NJ",1,2021,188,"7/18/2018","7/17/2018"
"6571",2021-07-07,"Middlesex","NJ",1,2021,188,"7/18/2018","7/17/2018"
"6572",2021-07-07,"Mercer","NJ",1,2021,188,"7/18/2018","7/17/2018"
"6573",2021-07-07,"Philadelphia","PA",1,2021,188,"11/7/2015","9/22/2014"
"6574",2021-07-07,"Philadelphia","PA",1,2021,188,"11/7/2015","9/22/2014"
"6575",2021-07-07,"Philadelphia","PA",1,2021,188,"11/7/2015","9/22/2014"
"6576",2021-07-03,"Chester","PA",1,2021,184,"11/7/2015","9/22/2014"
"6577",2021-07-08,"Burlington","NJ",1,2021,189,"7/18/2018","7/17/2018"
"6578",2021-07-07,"Philadelphia","PA",1,2021,188,"11/7/2015","9/22/2014"
"6579",2021-07-08,"Lancaster","PA",1,2021,189,"11/7/2015","9/22/2014"
"6580",2021-07-07,"Philadelphia","PA",1,2021,188,"11/7/2015","9/22/2014"
"6581",2021-07-08,"Gloucester","NJ",1,2021,189,"7/18/2018","7/17/2018"
"6582",2021-07-08,"New Castle","Delaware",1,2021,189,NA,NA
"6583",2021-07-07,"Chester","PA",1,2021,188,"11/7/2015","9/22/2014"
"6584",2021-07-08,"Philadelphia","PA",1,2021,189,"11/7/2015","9/22/2014"
"6585",2021-07-08,"Mercer","NJ",1,2021,189,"7/18/2018","7/17/2018"
"6586",2021-07-08,"Winchester","Virginia",1,2021,189,NA,NA
"6587",2021-07-08,"Dauphin","PA",1,2021,189,"11/7/2015","9/22/2014"
"6588",2021-07-08,"Lancaster","PA",1,2021,189,"11/7/2015","9/22/2014"
"6589",2021-07-08,"Lancaster","PA",1,2021,189,"11/7/2015","9/22/2014"
"6590",2021-07-08,"Morris","NJ",1,2021,189,"7/18/2018","7/17/2018"
"6591",2021-07-08,"Hudson","NJ",1,2021,189,"7/18/2018","7/17/2018"
"6592",2021-07-08,"Middlesex","NJ",1,2021,189,"7/18/2018","7/17/2018"
"6593",2021-07-08,"Philadelphia","PA",1,2021,189,"11/7/2015","9/22/2014"
"6594",2021-07-08,"NY","NY",1,2021,189,"9/5/2019","8/14/2020"
"6595",2021-07-08,"Union","NJ",1,2021,189,"7/18/2018","7/17/2018"
"6596",2021-07-06,"York","PA",1,2021,187,"11/7/2015","9/22/2014"
"6597",2021-07-08,"New Castle","Delaware",1,2021,189,NA,NA
"6598",2021-06-18,"Somerset","NJ",1,2021,169,"7/18/2018","7/17/2018"
"6599",2021-06-23,"Somerset","NJ",1,2021,174,"7/18/2018","7/17/2018"
"6600",2021-06-23,"Somerset","NJ",1,2021,174,"7/18/2018","7/17/2018"
"6601",2021-07-08,"Burlington","NJ",1,2021,189,"7/18/2018","7/17/2018"
"6602",2021-07-08,"Somerset","NJ",1,2021,189,"7/18/2018","7/17/2018"
"6603",2021-07-08,"Philadelphia","PA",1,2021,189,"11/7/2015","9/22/2014"
"6604",2021-07-08,"Mercer","NJ",1,2021,189,"7/18/2018","7/17/2018"
"6605",2021-04-01,"Burlington","NJ",1,2021,91,"7/18/2018","7/17/2018"
"6606",2021-07-09,"Philadelphia","PA",1,2021,190,"11/7/2015","9/22/2014"
"6607",2021-07-09,"Middlesex","NJ",1,2021,190,"7/18/2018","7/17/2018"
"6608",2021-07-09,"Cumberland","PA",1,2021,190,"11/7/2015","9/22/2014"
"6609",2021-07-09,"Philadelphia","PA",1,2021,190,"11/7/2015","9/22/2014"
"6610",2021-07-09,"Lancaster","PA",1,2021,190,"11/7/2015","9/22/2014"
"6611",2021-07-09,"Northampton","PA",1,2021,190,"11/7/2015","9/22/2014"
"6612",2021-07-09,"Morris","NJ",1,2021,190,"7/18/2018","7/17/2018"
"6613",2021-07-09,"Hudson","NJ",1,2021,190,"7/18/2018","7/17/2018"
"6614",2021-07-09,"Middlesex","NJ",1,2021,190,"7/18/2018","7/17/2018"
"6615",2021-07-09,"Winchester","Virginia",1,2021,190,NA,NA
"6616",2021-07-09,"Cecil","Maryland",1,2021,190,NA,NA
"6617",2021-07-08,"Chester","PA",1,2021,189,"11/7/2015","9/22/2014"
"6618",2021-07-09,"Berks","PA",1,2021,190,"11/7/2015","9/22/2014"
"6619",2021-07-09,"Somerset","NJ",1,2021,190,"7/18/2018","7/17/2018"
"6620",2021-07-09,"Northampton","PA",1,2021,190,"11/7/2015","9/22/2014"
"6621",2021-07-09,"Middlesex","NJ",1,2021,190,"7/18/2018","7/17/2018"
"6622",2021-07-09,"Middlesex","NJ",1,2021,190,"7/18/2018","7/17/2018"
"6623",2021-07-09,"Burlington","NJ",1,2021,190,"7/18/2018","7/17/2018"
"6624",2021-07-09,"New Castle","Delaware",1,2021,190,NA,NA
"6625",2021-07-08,"Lancaster","PA",1,2021,189,"11/7/2015","9/22/2014"
"6626",2021-07-09,"Lancaster","PA",1,2021,190,"11/7/2015","9/22/2014"
"6627",2021-07-09,"Bergen","NJ",1,2021,190,"7/18/2018","7/17/2018"
"6628",2021-07-09,"Frederick","Virginia",1,2021,190,NA,NA
"6629",2021-07-09,"York","PA",1,2021,190,"11/7/2015","9/22/2014"
"6630",2021-07-09,"Frederick","Virginia",1,2021,190,NA,NA
"6631",2021-07-09,"Hunterdon","NJ",1,2021,190,"7/18/2018","7/17/2018"
"6632",2021-07-09,"Bucks","PA",1,2021,190,"11/7/2015","9/22/2014"
"6633",2021-07-09,"Middlesex","NJ",1,2021,190,"7/18/2018","7/17/2018"
"6634",2021-06-28,"Burlington","NJ",1,2021,179,"7/18/2018","7/17/2018"
"6635",2021-07-08,"Washington","Maryland",1,2021,189,NA,NA
"6636",2021-07-10,"Cecil","Maryland",1,2021,191,NA,NA
"6637",2021-07-10,"Bergen","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6638",2021-07-10,"Luzerne","PA",1,2021,191,"11/7/2015","9/22/2014"
"6639",2021-07-10,"Lancaster","PA",1,2021,191,"11/7/2015","9/22/2014"
"6640",2021-07-10,"Lancaster","PA",1,2021,191,"11/7/2015","9/22/2014"
"6641",2021-07-10,"Mercer","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6642",2021-07-10,"Burlington","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6643",2021-07-10,"Dauphin","PA",1,2021,191,"11/7/2015","9/22/2014"
"6644",2021-07-10,"Dauphin","PA",1,2021,191,"11/7/2015","9/22/2014"
"6645",2021-07-10,"Lancaster","PA",1,2021,191,"11/7/2015","9/22/2014"
"6646",2021-07-10,"Mercer","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6647",2021-07-10,"Lancaster","PA",1,2021,191,"11/7/2015","9/22/2014"
"6648",2021-07-10,"Somerset","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6649",2021-07-09,"Morris","NJ",1,2021,190,"7/18/2018","7/17/2018"
"6650",2021-07-10,"Morris","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6651",2021-07-10,"Dauphin","PA",1,2021,191,"11/7/2015","9/22/2014"
"6652",2021-07-10,"Chester","PA",1,2021,191,"11/7/2015","9/22/2014"
"6653",2021-07-09,"New Castle","Delaware",1,2021,190,NA,NA
"6654",2021-07-10,"Philadelphia","PA",1,2021,191,"11/7/2015","9/22/2014"
"6655",2021-07-10,"Warren","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6656",2021-07-10,"Bucks","PA",1,2021,191,"11/7/2015","9/22/2014"
"6657",2021-07-10,"Somerset","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6658",2021-07-10,"Lancaster","PA",1,2021,191,"11/7/2015","9/22/2014"
"6659",2021-07-10,"Camden","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6660",2021-07-10,"Somerset","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6661",2021-07-10,"Schuylkill","PA",1,2021,191,"11/7/2015","9/22/2014"
"6662",2021-07-10,"Hunterdon","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6663",2021-07-10,"Philadelphia","PA",1,2021,191,"11/7/2015","9/22/2014"
"6664",2021-07-10,"Montgomery","PA",1,2021,191,"11/7/2015","9/22/2014"
"6665",2021-07-10,"Philadelphia","PA",1,2021,191,"11/7/2015","9/22/2014"
"6666",2021-07-10,"Mercer","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6667",2021-07-10,"Lancaster","PA",1,2021,191,"11/7/2015","9/22/2014"
"6668",2021-07-10,"Lebanon","PA",1,2021,191,"11/7/2015","9/22/2014"
"6669",2021-07-10,"Northampton","PA",1,2021,191,"11/7/2015","9/22/2014"
"6670",2021-07-10,"Lebanon","PA",1,2021,191,"11/7/2015","9/22/2014"
"6671",2021-07-10,"Lancaster","PA",1,2021,191,"11/7/2015","9/22/2014"
"6672",2021-07-07,"Mercer","NJ",1,2021,188,"7/18/2018","7/17/2018"
"6673",2021-07-10,"Union","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6674",2021-07-03,"Middlesex","NJ",1,2021,184,"7/18/2018","7/17/2018"
"6675",2021-07-10,"Bucks","PA",1,2021,191,"11/7/2015","9/22/2014"
"6676",2021-07-10,"Dauphin","PA",1,2021,191,"11/7/2015","9/22/2014"
"6677",2021-07-10,"Burlington","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6678",2021-07-10,"Philadelphia","PA",1,2021,191,"11/7/2015","9/22/2014"
"6679",2021-07-10,"Camden","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6680",2021-07-10,"Somerset","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6681",2021-07-10,"New Castle","Delaware",1,2021,191,NA,NA
"6682",2021-07-10,"Winchester","Virginia",1,2021,191,NA,NA
"6683",2021-07-10,"Dauphin","PA",1,2021,191,"11/7/2015","9/22/2014"
"6684",2021-07-10,"Mercer","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6685",2021-07-10,"Dauphin","PA",1,2021,191,"11/7/2015","9/22/2014"
"6686",2021-07-06,"Mercer","NJ",1,2021,187,"7/18/2018","7/17/2018"
"6687",2021-07-08,"Philadelphia","PA",1,2021,189,"11/7/2015","9/22/2014"
"6688",2021-07-08,"Philadelphia","PA",1,2021,189,"11/7/2015","9/22/2014"
"6689",2021-07-09,"Somerset","NJ",1,2021,190,"7/18/2018","7/17/2018"
"6690",2021-07-09,"Middlesex","NJ",1,2021,190,"7/18/2018","7/17/2018"
"6691",2021-07-11,"Burlington","NJ",1,2021,192,"7/18/2018","7/17/2018"
"6692",2021-07-10,"Somerset","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6693",2021-07-10,"Somerset","NJ",1,2021,191,"7/18/2018","7/17/2018"
"6694",2021-07-03,"Cecil","Maryland",1,2021,184,NA,NA
"6695",2021-07-11,"Philadelphia","PA",1,2021,192,"11/7/2015","9/22/2014"
"6696",2021-07-06,"Bucks","PA",1,2021,187,"11/7/2015","9/22/2014"
"6697",2021-07-11,"Somerset","NJ",1,2021,192,"7/18/2018","7/17/2018"
"6698",2021-07-11,"Camden","NJ",1,2021,192,"7/18/2018","7/17/2018"
"6699",2021-07-11,"Philadelphia","PA",1,2021,192,"11/7/2015","9/22/2014"
"6700",2021-07-11,"Mercer","NJ",1,2021,192,"7/18/2018","7/17/2018"
"6701",2021-07-11,"Burlington","NJ",1,2021,192,"7/18/2018","7/17/2018"
"6702",2021-07-11,"Somerset","NJ",1,2021,192,"7/18/2018","7/17/2018"
"6703",2021-07-11,"Harford","Maryland",1,2021,192,NA,NA
"6704",2021-07-11,"Mercer","NJ",1,2021,192,"7/18/2018","7/17/2018"
"6705",2021-07-11,"Monmouth","NJ",1,2021,192,"7/18/2018","7/17/2018"
