"","ObservedDate","County","State","Year","DOY","FirstiNatReport","FirstInvasion","iNatSince","SinceOfficialInvasion","Count2"
"4584","8/10/2022","NY","NY",2022,222,"9/5/2019","8/14/2020",1070,726,19
"4585","8/10/2022","Perry","PA",2022,222,"11/7/2015","9/22/2014",2468,2879,1
"4586","8/10/2022","Philadelphia","PA",2022,222,"11/7/2015","9/22/2014",2468,2879,2
"4587","8/10/2022","Queens","NY",2022,222,"9/5/2019","8/14/2020",1070,726,5
"4588","8/10/2022","Richmond","NY",2022,222,"9/5/2019","8/14/2020",1070,726,1
"4589","8/10/2022","Rockland","NY",2022,222,"9/5/2019","8/14/2020",1070,726,1
"4590","8/10/2022","Sussex","NJ",2022,222,"7/18/2018","7/17/2018",1484,1485,1
"4591","8/10/2022","Warren","NJ",2022,222,"7/18/2018","7/17/2018",1484,1485,1
"4592","8/10/2022","Westchester","NY",2022,222,"9/5/2019","8/14/2020",1070,726,1
"4593","8/11/2017","Chester","PA",2017,223,"11/7/2015","9/22/2014",643,1054,1
"4594","8/11/2018","Berks","PA",2018,223,"11/7/2015","9/22/2014",1008,1419,1
"4595","8/11/2018","Chester","PA",2018,223,"11/7/2015","9/22/2014",1008,1419,1
"4596","8/11/2018","Lehigh","PA",2018,223,"11/7/2015","9/22/2014",1008,1419,1
"4597","8/11/2019","Bucks","PA",2019,223,"11/7/2015","9/22/2014",1373,1784,1
"4598","8/11/2019","Lehigh","PA",2019,223,"11/7/2015","9/22/2014",1373,1784,1
"4599","8/11/2019","Montgomery","PA",2019,223,"11/7/2015","9/22/2014",1373,1784,3
"4600","8/11/2019","Northampton","PA",2019,223,"11/7/2015","9/22/2014",1373,1784,3
"4601","8/11/2020","Bucks","PA",2020,224,"11/7/2015","9/22/2014",1739,2150,1
"4602","8/11/2020","Carbon","PA",2020,224,"11/7/2015","9/22/2014",1739,2150,16
"4603","8/11/2020","Chester","PA",2020,224,"11/7/2015","9/22/2014",1739,2150,1
"4604","8/11/2020","Hunterdon","NJ",2020,224,"7/18/2018","7/17/2018",755,756,5
"4605","8/11/2020","Lancaster","PA",2020,224,"11/7/2015","9/22/2014",1739,2150,2
"4606","8/11/2020","Mercer","NJ",2020,224,"7/18/2018","7/17/2018",755,756,1
"4607","8/11/2020","Middlesex","NJ",2020,224,"7/18/2018","7/17/2018",755,756,2
"4608","8/11/2020","Monmouth","NJ",2020,224,"7/18/2018","7/17/2018",755,756,1
"4609","8/11/2020","Montgomery","PA",2020,224,"11/7/2015","9/22/2014",1739,2150,3
"4610","8/11/2020","Morris","NJ",2020,224,"7/18/2018","7/17/2018",755,756,1
"4611","8/11/2020","Philadelphia","PA",2020,224,"11/7/2015","9/22/2014",1739,2150,4
"4612","8/11/2020","Richmond","NY",2020,224,"9/5/2019","8/14/2020",341,-3,1
"4613","8/11/2020","Somerset","NJ",2020,224,"7/18/2018","7/17/2018",755,756,1
"4614","8/11/2021","Allegheny","PA",2021,223,"11/7/2015","9/22/2014",2104,2515,3
"4615","8/11/2021","Bergen","NJ",2021,223,"7/18/2018","7/17/2018",1120,1121,2
"4616","8/11/2021","Berks","PA",2021,223,"11/7/2015","9/22/2014",2104,2515,1
"4617","8/11/2021","Bucks","PA",2021,223,"11/7/2015","9/22/2014",2104,2515,1
"4618","8/11/2021","Burlington","NJ",2021,223,"7/18/2018","7/17/2018",1120,1121,1
"4619","8/11/2021","Camden","NJ",2021,223,"7/18/2018","7/17/2018",1120,1121,1
"4620","8/11/2021","Dauphin","PA",2021,223,"11/7/2015","9/22/2014",2104,2515,3
"4621","8/11/2021","Essex","NJ",2021,223,"7/18/2018","7/17/2018",1120,1121,2
"4622","8/11/2021","Hudson","NJ",2021,223,"7/18/2018","7/17/2018",1120,1121,1
"4623","8/11/2021","Huntingdon","PA",2021,223,"11/7/2015","9/22/2014",2104,2515,1
"4624","8/11/2021","Kings","NY",2021,223,"9/5/2019","8/14/2020",706,362,1
"4625","8/11/2021","Lancaster","PA",2021,223,"11/7/2015","9/22/2014",2104,2515,2
"4626","8/11/2021","Luzerne","PA",2021,223,"11/7/2015","9/22/2014",2104,2515,1
"4627","8/11/2021","Middlesex","NJ",2021,223,"7/18/2018","7/17/2018",1120,1121,5
"4628","8/11/2021","Monroe","PA",2021,223,"11/7/2015","9/22/2014",2104,2515,2
"4629","8/11/2021","Montgomery","PA",2021,223,"11/7/2015","9/22/2014",2104,2515,1
"4630","8/11/2021","Morris","NJ",2021,223,"7/18/2018","7/17/2018",1120,1121,1
"4631","8/11/2021","NY","NY",2021,223,"9/5/2019","8/14/2020",706,362,3
"4632","8/11/2021","Philadelphia","PA",2021,223,"11/7/2015","9/22/2014",2104,2515,2
"4633","8/11/2021","Queens","NY",2021,223,"9/5/2019","8/14/2020",706,362,1
"4634","8/11/2021","Richmond","NY",2021,223,"9/5/2019","8/14/2020",706,362,2
"4635","8/11/2021","Somerset","NJ",2021,223,"7/18/2018","7/17/2018",1120,1121,3
"4636","8/11/2021","Union","NJ",2021,223,"7/18/2018","7/17/2018",1120,1121,2
"4637","8/11/2021","Warren","NJ",2021,223,"7/18/2018","7/17/2018",1120,1121,1
"4638","8/11/2022","Allegheny","PA",2022,223,"11/7/2015","9/22/2014",2469,2880,2
"4639","8/11/2022","Atlantic","NJ",2022,223,"7/18/2018","7/17/2018",1485,1486,1
"4640","8/11/2022","Bronx","NY",2022,223,"9/5/2019","8/14/2020",1071,727,4
"4641","8/11/2022","Camden","NJ",2022,223,"7/18/2018","7/17/2018",1485,1486,1
"4642","8/11/2022","Carbon","PA",2022,223,"11/7/2015","9/22/2014",2469,2880,1
"4643","8/11/2022","Cumberland","PA",2022,223,"11/7/2015","9/22/2014",2469,2880,1
"4644","8/11/2022","Dauphin","PA",2022,223,"11/7/2015","9/22/2014",2469,2880,1
"4645","8/11/2022","Essex","NJ",2022,223,"7/18/2018","7/17/2018",1485,1486,2
"4646","8/11/2022","Kings","NY",2022,223,"9/5/2019","8/14/2020",1071,727,4
"4647","8/11/2022","Lancaster","PA",2022,223,"11/7/2015","9/22/2014",2469,2880,1
"4648","8/11/2022","Lebanon","PA",2022,223,"11/7/2015","9/22/2014",2469,2880,1
"4649","8/11/2022","Mercer","NJ",2022,223,"7/18/2018","7/17/2018",1485,1486,1
"4650","8/11/2022","Middlesex","NJ",2022,223,"7/18/2018","7/17/2018",1485,1486,2
"4651","8/11/2022","Monmouth","NJ",2022,223,"7/18/2018","7/17/2018",1485,1486,1
"4652","8/11/2022","Montgomery","PA",2022,223,"11/7/2015","9/22/2014",2469,2880,2
"4653","8/11/2022","Northampton","PA",2022,223,"11/7/2015","9/22/2014",2469,2880,2
"4654","8/11/2022","NY","NY",2022,223,"9/5/2019","8/14/2020",1071,727,18
"4655","8/11/2022","Philadelphia","PA",2022,223,"11/7/2015","9/22/2014",2469,2880,1
"4656","8/11/2022","Queens","NY",2022,223,"9/5/2019","8/14/2020",1071,727,1
"4657","8/11/2022","Richmond","NY",2022,223,"9/5/2019","8/14/2020",1071,727,1
"4658","8/11/2022","Suffolk","NY",2022,223,"9/5/2019","8/14/2020",1071,727,2
"4659","8/11/2022","Westchester","NY",2022,223,"9/5/2019","8/14/2020",1071,727,1
"4660","8/12/2018","Montgomery","PA",2018,224,"11/7/2015","9/22/2014",1009,1420,1
"4661","8/12/2019","Montgomery","PA",2019,224,"11/7/2015","9/22/2014",1374,1785,7
"4662","8/12/2020","Berks","PA",2020,225,"11/7/2015","9/22/2014",1740,2151,1
"4663","8/12/2020","Bucks","PA",2020,225,"11/7/2015","9/22/2014",1740,2151,2
"4664","8/12/2020","Burlington","NJ",2020,225,"7/18/2018","7/17/2018",756,757,1
"4665","8/12/2020","Carbon","PA",2020,225,"11/7/2015","9/22/2014",1740,2151,6
"4666","8/12/2020","Chester","PA",2020,225,"11/7/2015","9/22/2014",1740,2151,1
"4667","8/12/2020","Hunterdon","NJ",2020,225,"7/18/2018","7/17/2018",756,757,4
"4668","8/12/2020","Lancaster","PA",2020,225,"11/7/2015","9/22/2014",1740,2151,1
"4669","8/12/2020","Lebanon","PA",2020,225,"11/7/2015","9/22/2014",1740,2151,1
"4670","8/12/2020","Mercer","NJ",2020,225,"7/18/2018","7/17/2018",756,757,2
"4671","8/12/2020","Montgomery","PA",2020,225,"11/7/2015","9/22/2014",1740,2151,2
"4672","8/12/2020","Northampton","PA",2020,225,"11/7/2015","9/22/2014",1740,2151,1
"4673","8/12/2020","Philadelphia","PA",2020,225,"11/7/2015","9/22/2014",1740,2151,5
"4674","8/12/2020","Somerset","NJ",2020,225,"7/18/2018","7/17/2018",756,757,1
"4675","8/12/2021","Allegheny","PA",2021,224,"11/7/2015","9/22/2014",2105,2516,1
"4676","8/12/2021","Bronx","NY",2021,224,"9/5/2019","8/14/2020",707,363,1
"4677","8/12/2021","Bucks","PA",2021,224,"11/7/2015","9/22/2014",2105,2516,1
"4678","8/12/2021","Burlington","NJ",2021,224,"7/18/2018","7/17/2018",1121,1122,2
"4679","8/12/2021","Dauphin","PA",2021,224,"11/7/2015","9/22/2014",2105,2516,1
"4680","8/12/2021","Delaware","PA",2021,224,"11/7/2015","9/22/2014",2105,2516,1
"4681","8/12/2021","Gloucester","NJ",2021,224,"7/18/2018","7/17/2018",1121,1122,1
"4682","8/12/2021","Lancaster","PA",2021,224,"11/7/2015","9/22/2014",2105,2516,1
"4683","8/12/2021","Lehigh","PA",2021,224,"11/7/2015","9/22/2014",2105,2516,1
"4684","8/12/2021","Middlesex","NJ",2021,224,"7/18/2018","7/17/2018",1121,1122,4
"4685","8/12/2021","Montgomery","PA",2021,224,"11/7/2015","9/22/2014",2105,2516,1
"4686","8/12/2021","Morris","NJ",2021,224,"7/18/2018","7/17/2018",1121,1122,2
"4687","8/12/2021","NY","NY",2021,224,"9/5/2019","8/14/2020",707,363,10
"4688","8/12/2021","Ocean","NJ",2021,224,"7/18/2018","7/17/2018",1121,1122,1
"4689","8/12/2021","Queens","NY",2021,224,"9/5/2019","8/14/2020",707,363,3
"4690","8/12/2021","Richmond","NY",2021,224,"9/5/2019","8/14/2020",707,363,3
"4691","8/12/2021","Schuylkill","PA",2021,224,"11/7/2015","9/22/2014",2105,2516,1
"4692","8/12/2021","Union","NJ",2021,224,"7/18/2018","7/17/2018",1121,1122,5
"4693","8/12/2021","York","PA",2021,224,"11/7/2015","9/22/2014",2105,2516,1
"4694","8/12/2022","Allegheny","PA",2022,224,"11/7/2015","9/22/2014",2470,2881,5
"4695","8/12/2022","Bergen","NJ",2022,224,"7/18/2018","7/17/2018",1486,1487,1
"4696","8/12/2022","Bronx","NY",2022,224,"9/5/2019","8/14/2020",1072,728,1
"4697","8/12/2022","Burlington","NJ",2022,224,"7/18/2018","7/17/2018",1486,1487,1
"4698","8/12/2022","Camden","NJ",2022,224,"7/18/2018","7/17/2018",1486,1487,1
"4699","8/12/2022","Cumberland","PA",2022,224,"11/7/2015","9/22/2014",2470,2881,2
"4700","8/12/2022","Cuyahoga","OH",2022,224,"7/13/2022","8/26/2021",30,351,2
"4701","8/12/2022","Essex","NJ",2022,224,"7/18/2018","7/17/2018",1486,1487,1
"4702","8/12/2022","Hunterdon","NJ",2022,224,"7/18/2018","7/17/2018",1486,1487,2
"4703","8/12/2022","Kings","NY",2022,224,"9/5/2019","8/14/2020",1072,728,5
"4704","8/12/2022","Lackawanna","PA",2022,224,"11/7/2015","9/22/2014",2470,2881,1
"4705","8/12/2022","Lancaster","PA",2022,224,"11/7/2015","9/22/2014",2470,2881,1
"4706","8/12/2022","Lebanon","PA",2022,224,"11/7/2015","9/22/2014",2470,2881,1
"4707","8/12/2022","Lehigh","PA",2022,224,"11/7/2015","9/22/2014",2470,2881,1
"4708","8/12/2022","Mercer","NJ",2022,224,"7/18/2018","7/17/2018",1486,1487,3
"4709","8/12/2022","Monmouth","NJ",2022,224,"7/18/2018","7/17/2018",1486,1487,1
"4710","8/12/2022","Morris","NJ",2022,224,"7/18/2018","7/17/2018",1486,1487,5
"4711","8/12/2022","Nassau","NY",2022,224,"9/5/2019","8/14/2020",1072,728,2
"4712","8/12/2022","NY","NY",2022,224,"9/5/2019","8/14/2020",1072,728,14
"4713","8/12/2022","Ocean","NJ",2022,224,"7/18/2018","7/17/2018",1486,1487,1
"4714","8/12/2022","Queens","NY",2022,224,"9/5/2019","8/14/2020",1072,728,1
"4715","8/12/2022","Warren","NJ",2022,224,"7/18/2018","7/17/2018",1486,1487,3
"4716","8/12/2022","Westchester","NY",2022,224,"9/5/2019","8/14/2020",1072,728,1
"4717","8/12/2022","York","PA",2022,224,"11/7/2015","9/22/2014",2470,2881,1
"4718","8/13/2019","Somerset","NJ",2019,225,"7/18/2018","7/17/2018",391,392,1
"4719","8/13/2020","Bucks","PA",2020,226,"11/7/2015","9/22/2014",1741,2152,1
"4720","8/13/2020","Carbon","PA",2020,226,"11/7/2015","9/22/2014",1741,2152,1
"4721","8/13/2020","Chester","PA",2020,226,"11/7/2015","9/22/2014",1741,2152,4
"4722","8/13/2020","Hunterdon","NJ",2020,226,"7/18/2018","7/17/2018",757,758,1
"4723","8/13/2020","Lancaster","PA",2020,226,"11/7/2015","9/22/2014",1741,2152,2
"4724","8/13/2020","Lehigh","PA",2020,226,"11/7/2015","9/22/2014",1741,2152,2
"4725","8/13/2020","Montgomery","PA",2020,226,"11/7/2015","9/22/2014",1741,2152,2
"4726","8/13/2020","NY","NY",2020,226,"9/5/2019","8/14/2020",343,-1,1
"4727","8/13/2020","Philadelphia","PA",2020,226,"11/7/2015","9/22/2014",1741,2152,4
"4728","8/13/2020","Schuylkill","PA",2020,226,"11/7/2015","9/22/2014",1741,2152,1
"4729","8/13/2020","Somerset","NJ",2020,226,"7/18/2018","7/17/2018",757,758,1
"4730","8/13/2020","Warren","NJ",2020,226,"7/18/2018","7/17/2018",757,758,2
"4731","8/13/2021","Bucks","PA",2021,225,"11/7/2015","9/22/2014",2106,2517,2
"4732","8/13/2021","Burlington","NJ",2021,225,"7/18/2018","7/17/2018",1122,1123,1
"4733","8/13/2021","Dauphin","PA",2021,225,"11/7/2015","9/22/2014",2106,2517,1
"4734","8/13/2021","Essex","NJ",2021,225,"7/18/2018","7/17/2018",1122,1123,1
"4735","8/13/2021","Gloucester","NJ",2021,225,"7/18/2018","7/17/2018",1122,1123,1
"4736","8/13/2021","Hudson","NJ",2021,225,"7/18/2018","7/17/2018",1122,1123,1
"4737","8/13/2021","Hunterdon","NJ",2021,225,"7/18/2018","7/17/2018",1122,1123,1
"4738","8/13/2021","Kings","NY",2021,225,"9/5/2019","8/14/2020",708,364,2
"4739","8/13/2021","Lebanon","PA",2021,225,"11/7/2015","9/22/2014",2106,2517,1
"4740","8/13/2021","Mercer","NJ",2021,225,"7/18/2018","7/17/2018",1122,1123,1
"4741","8/13/2021","Middlesex","NJ",2021,225,"7/18/2018","7/17/2018",1122,1123,1
"4742","8/13/2021","Monmouth","NJ",2021,225,"7/18/2018","7/17/2018",1122,1123,2
"4743","8/13/2021","Monroe","PA",2021,225,"11/7/2015","9/22/2014",2106,2517,2
"4744","8/13/2021","Montgomery","PA",2021,225,"11/7/2015","9/22/2014",2106,2517,1
"4745","8/13/2021","Morris","NJ",2021,225,"7/18/2018","7/17/2018",1122,1123,7
"4746","8/13/2021","NY","NY",2021,225,"9/5/2019","8/14/2020",708,364,12
"4747","8/13/2021","Philadelphia","PA",2021,225,"11/7/2015","9/22/2014",2106,2517,3
"4748","8/13/2021","Queens","NY",2021,225,"9/5/2019","8/14/2020",708,364,2
"4749","8/13/2021","Union","NJ",2021,225,"7/18/2018","7/17/2018",1122,1123,1
"4750","8/13/2021","Warren","NJ",2021,225,"7/18/2018","7/17/2018",1122,1123,1
"4751","8/13/2022","Allegheny","PA",2022,225,"11/7/2015","9/22/2014",2471,2882,9
"4752","8/13/2022","Beaver","PA",2022,225,"11/7/2015","9/22/2014",2471,2882,1
"4753","8/13/2022","Bergen","NJ",2022,225,"7/18/2018","7/17/2018",1487,1488,1
"4754","8/13/2022","Bronx","NY",2022,225,"9/5/2019","8/14/2020",1073,729,1
"4755","8/13/2022","Chester","PA",2022,225,"11/7/2015","9/22/2014",2471,2882,1
"4756","8/13/2022","Dauphin","PA",2022,225,"11/7/2015","9/22/2014",2471,2882,1
"4757","8/13/2022","Essex","NJ",2022,225,"7/18/2018","7/17/2018",1487,1488,3
"4758","8/13/2022","Franklin","PA",2022,225,"11/7/2015","9/22/2014",2471,2882,1
"4759","8/13/2022","Hunterdon","NJ",2022,225,"7/18/2018","7/17/2018",1487,1488,1
"4760","8/13/2022","Kings","NY",2022,225,"9/5/2019","8/14/2020",1073,729,3
"4761","8/13/2022","Lancaster","PA",2022,225,"11/7/2015","9/22/2014",2471,2882,1
"4762","8/13/2022","Mercer","NJ",2022,225,"7/18/2018","7/17/2018",1487,1488,2
"4763","8/13/2022","Middlesex","NJ",2022,225,"7/18/2018","7/17/2018",1487,1488,1
"4764","8/13/2022","Monmouth","NJ",2022,225,"7/18/2018","7/17/2018",1487,1488,1
"4765","8/13/2022","Morris","NJ",2022,225,"7/18/2018","7/17/2018",1487,1488,2
"4766","8/13/2022","NY","NY",2022,225,"9/5/2019","8/14/2020",1073,729,17
"4767","8/13/2022","Philadelphia","PA",2022,225,"11/7/2015","9/22/2014",2471,2882,4
"4768","8/13/2022","Queens","NY",2022,225,"9/5/2019","8/14/2020",1073,729,2
"4769","8/13/2022","Sussex","NJ",2022,225,"7/18/2018","7/17/2018",1487,1488,1
"4770","8/13/2022","Warren","NJ",2022,225,"7/18/2018","7/17/2018",1487,1488,1
"4771","8/14/2018","Montgomery","PA",2018,226,"11/7/2015","9/22/2014",1011,1422,1
"4772","8/14/2019","Chester","PA",2019,226,"11/7/2015","9/22/2014",1376,1787,2
"4773","8/14/2019","Delaware","PA",2019,226,"11/7/2015","9/22/2014",1376,1787,1
"4774","8/14/2019","Lancaster","PA",2019,226,"11/7/2015","9/22/2014",1376,1787,1
"4775","8/14/2019","Montgomery","PA",2019,226,"11/7/2015","9/22/2014",1376,1787,3
"4776","8/14/2019","Northampton","PA",2019,226,"11/7/2015","9/22/2014",1376,1787,1
"4777","8/14/2020","Berks","PA",2020,227,"11/7/2015","9/22/2014",1742,2153,3
"4778","8/14/2020","Bucks","PA",2020,227,"11/7/2015","9/22/2014",1742,2153,3
"4779","8/14/2020","Burlington","NJ",2020,227,"7/18/2018","7/17/2018",758,759,1
"4780","8/14/2020","Camden","NJ",2020,227,"7/18/2018","7/17/2018",758,759,2
"4781","8/14/2020","Chester","PA",2020,227,"11/7/2015","9/22/2014",1742,2153,3
"4782","8/14/2020","Delaware","PA",2020,227,"11/7/2015","9/22/2014",1742,2153,1
"4783","8/14/2020","Lancaster","PA",2020,227,"11/7/2015","9/22/2014",1742,2153,4
"4784","8/14/2020","Middlesex","NJ",2020,227,"7/18/2018","7/17/2018",758,759,4
"4785","8/14/2020","Monroe","PA",2020,227,"11/7/2015","9/22/2014",1742,2153,1
"4786","8/14/2020","Montgomery","PA",2020,227,"11/7/2015","9/22/2014",1742,2153,3
"4787","8/14/2020","Northampton","PA",2020,227,"11/7/2015","9/22/2014",1742,2153,1
"4788","8/14/2020","Philadelphia","PA",2020,227,"11/7/2015","9/22/2014",1742,2153,1
"4789","8/14/2020","Richmond","NY",2020,227,"9/5/2019","8/14/2020",344,0,1
"4790","8/14/2020","Somerset","NJ",2020,227,"7/18/2018","7/17/2018",758,759,1
"4791","8/14/2021","Bergen","NJ",2021,226,"7/18/2018","7/17/2018",1123,1124,2
"4792","8/14/2021","Berks","PA",2021,226,"11/7/2015","9/22/2014",2107,2518,1
"4793","8/14/2021","Bronx","NY",2021,226,"9/5/2019","8/14/2020",709,365,2
"4794","8/14/2021","Cumberland","PA",2021,226,"11/7/2015","9/22/2014",2107,2518,1
"4795","8/14/2021","Dauphin","PA",2021,226,"11/7/2015","9/22/2014",2107,2518,5
"4796","8/14/2021","Essex","NJ",2021,226,"7/18/2018","7/17/2018",1123,1124,1
"4797","8/14/2021","Hunterdon","NJ",2021,226,"7/18/2018","7/17/2018",1123,1124,2
"4798","8/14/2021","Kings","NY",2021,226,"9/5/2019","8/14/2020",709,365,6
"4799","8/14/2021","Lancaster","PA",2021,226,"11/7/2015","9/22/2014",2107,2518,3
"4800","8/14/2021","Lehigh","PA",2021,226,"11/7/2015","9/22/2014",2107,2518,1
"4801","8/14/2021","Mercer","NJ",2021,226,"7/18/2018","7/17/2018",1123,1124,4
"4802","8/14/2021","Middlesex","NJ",2021,226,"7/18/2018","7/17/2018",1123,1124,2
"4803","8/14/2021","Monroe","PA",2021,226,"11/7/2015","9/22/2014",2107,2518,1
"4804","8/14/2021","Montgomery","PA",2021,226,"11/7/2015","9/22/2014",2107,2518,3
"4805","8/14/2021","Morris","NJ",2021,226,"7/18/2018","7/17/2018",1123,1124,3
"4806","8/14/2021","Northampton","PA",2021,226,"11/7/2015","9/22/2014",2107,2518,2
"4807","8/14/2021","Northumberland","PA",2021,226,"11/7/2015","9/22/2014",2107,2518,1
"4808","8/14/2021","NY","NY",2021,226,"9/5/2019","8/14/2020",709,365,7
"4809","8/14/2021","Ocean","NJ",2021,226,"7/18/2018","7/17/2018",1123,1124,1
"4810","8/14/2021","Philadelphia","PA",2021,226,"11/7/2015","9/22/2014",2107,2518,3
"4811","8/14/2021","Queens","NY",2021,226,"9/5/2019","8/14/2020",709,365,4
"4812","8/14/2021","Richmond","NY",2021,226,"9/5/2019","8/14/2020",709,365,2
"4813","8/14/2021","Somerset","NJ",2021,226,"7/18/2018","7/17/2018",1123,1124,8
"4814","8/14/2021","Sussex","NJ",2021,226,"7/18/2018","7/17/2018",1123,1124,2
"4815","8/14/2021","Union","NJ",2021,226,"7/18/2018","7/17/2018",1123,1124,1
"4816","8/14/2021","Warren","NJ",2021,226,"7/18/2018","7/17/2018",1123,1124,2
"4817","8/14/2022","Allegheny","PA",2022,226,"11/7/2015","9/22/2014",2472,2883,5
"4818","8/14/2022","Beaver","PA",2022,226,"11/7/2015","9/22/2014",2472,2883,2
"4819","8/14/2022","Burlington","NJ",2022,226,"7/18/2018","7/17/2018",1488,1489,1
"4820","8/14/2022","Chester","PA",2022,226,"11/7/2015","9/22/2014",2472,2883,1
"4821","8/14/2022","Dauphin","PA",2022,226,"11/7/2015","9/22/2014",2472,2883,1
"4822","8/14/2022","Hunterdon","NJ",2022,226,"7/18/2018","7/17/2018",1488,1489,3
"4823","8/14/2022","Kings","NY",2022,226,"9/5/2019","8/14/2020",1074,730,3
"4824","8/14/2022","Lehigh","PA",2022,226,"11/7/2015","9/22/2014",2472,2883,1
"4825","8/14/2022","Mercer","NJ",2022,226,"7/18/2018","7/17/2018",1488,1489,1
"4826","8/14/2022","Middlesex","NJ",2022,226,"7/18/2018","7/17/2018",1488,1489,1
"4827","8/14/2022","Monmouth","NJ",2022,226,"7/18/2018","7/17/2018",1488,1489,1
"4828","8/14/2022","Monroe","PA",2022,226,"11/7/2015","9/22/2014",2472,2883,1
"4829","8/14/2022","Montgomery","PA",2022,226,"11/7/2015","9/22/2014",2472,2883,6
"4830","8/14/2022","Morris","NJ",2022,226,"7/18/2018","7/17/2018",1488,1489,1
"4831","8/14/2022","NY","NY",2022,226,"9/5/2019","8/14/2020",1074,730,6
"4832","8/14/2022","Queens","NY",2022,226,"9/5/2019","8/14/2020",1074,730,2
"4833","8/14/2022","Richmond","NY",2022,226,"9/5/2019","8/14/2020",1074,730,1
"4834","8/14/2022","Sussex","NJ",2022,226,"7/18/2018","7/17/2018",1488,1489,2
"4835","8/14/2022","Warren","NJ",2022,226,"7/18/2018","7/17/2018",1488,1489,1
"4836","8/14/2022","York","PA",2022,226,"11/7/2015","9/22/2014",2472,2883,1
"4837","8/15/2018","Montgomery","PA",2018,227,"11/7/2015","9/22/2014",1012,1423,2
"4838","8/15/2019","Chester","PA",2019,227,"11/7/2015","9/22/2014",1377,1788,7
"4839","8/15/2019","Delaware","PA",2019,227,"11/7/2015","9/22/2014",1377,1788,1
"4840","8/15/2019","Lehigh","PA",2019,227,"11/7/2015","9/22/2014",1377,1788,1
"4841","8/15/2019","Montgomery","PA",2019,227,"11/7/2015","9/22/2014",1377,1788,2
"4842","8/15/2020","Berks","PA",2020,228,"11/7/2015","9/22/2014",1743,2154,1
"4843","8/15/2020","Burlington","NJ",2020,228,"7/18/2018","7/17/2018",759,760,2
"4844","8/15/2020","Camden","NJ",2020,228,"7/18/2018","7/17/2018",759,760,1
"4845","8/15/2020","Carbon","PA",2020,228,"11/7/2015","9/22/2014",1743,2154,2
"4846","8/15/2020","Chester","PA",2020,228,"11/7/2015","9/22/2014",1743,2154,5
"4847","8/15/2020","Delaware","PA",2020,228,"11/7/2015","9/22/2014",1743,2154,3
"4848","8/15/2020","Hunterdon","NJ",2020,228,"7/18/2018","7/17/2018",759,760,5
"4849","8/15/2020","Lancaster","PA",2020,228,"11/7/2015","9/22/2014",1743,2154,1
"4850","8/15/2020","Lebanon","PA",2020,228,"11/7/2015","9/22/2014",1743,2154,1
"4851","8/15/2020","Montgomery","PA",2020,228,"11/7/2015","9/22/2014",1743,2154,3
"4852","8/15/2020","Morris","NJ",2020,228,"7/18/2018","7/17/2018",759,760,2
"4853","8/15/2020","Northampton","PA",2020,228,"11/7/2015","9/22/2014",1743,2154,1
"4854","8/15/2020","Philadelphia","PA",2020,228,"11/7/2015","9/22/2014",1743,2154,6
"4855","8/15/2020","Somerset","NJ",2020,228,"7/18/2018","7/17/2018",759,760,7
"4856","8/15/2021","Allegheny","PA",2021,227,"11/7/2015","9/22/2014",2108,2519,1
"4857","8/15/2021","Bronx","NY",2021,227,"9/5/2019","8/14/2020",710,366,2
"4858","8/15/2021","Carbon","PA",2021,227,"11/7/2015","9/22/2014",2108,2519,2
"4859","8/15/2021","Dauphin","PA",2021,227,"11/7/2015","9/22/2014",2108,2519,4
"4860","8/15/2021","Delaware","PA",2021,227,"11/7/2015","9/22/2014",2108,2519,2
"4861","8/15/2021","Essex","NJ",2021,227,"7/18/2018","7/17/2018",1124,1125,2
"4862","8/15/2021","Franklin","PA",2021,227,"11/7/2015","9/22/2014",2108,2519,1
"4863","8/15/2021","Hudson","NJ",2021,227,"7/18/2018","7/17/2018",1124,1125,2
"4864","8/15/2021","Hunterdon","NJ",2021,227,"7/18/2018","7/17/2018",1124,1125,3
"4865","8/15/2021","Kings","NY",2021,227,"9/5/2019","8/14/2020",710,366,6
"4866","8/15/2021","Lancaster","PA",2021,227,"11/7/2015","9/22/2014",2108,2519,1
"4867","8/15/2021","Lebanon","PA",2021,227,"11/7/2015","9/22/2014",2108,2519,2
"4868","8/15/2021","Luzerne","PA",2021,227,"11/7/2015","9/22/2014",2108,2519,1
"4869","8/15/2021","Middlesex","NJ",2021,227,"7/18/2018","7/17/2018",1124,1125,3
"4870","8/15/2021","Morris","NJ",2021,227,"7/18/2018","7/17/2018",1124,1125,5
"4871","8/15/2021","NY","NY",2021,227,"9/5/2019","8/14/2020",710,366,5
"4872","8/15/2021","Ocean","NJ",2021,227,"7/18/2018","7/17/2018",1124,1125,1
"4873","8/15/2021","Passaic","NJ",2021,227,"7/18/2018","7/17/2018",1124,1125,1
"4874","8/15/2021","Philadelphia","PA",2021,227,"11/7/2015","9/22/2014",2108,2519,6
"4875","8/15/2021","Queens","NY",2021,227,"9/5/2019","8/14/2020",710,366,3
"4876","8/15/2021","Richmond","NY",2021,227,"9/5/2019","8/14/2020",710,366,1
"4877","8/15/2021","Schuylkill","PA",2021,227,"11/7/2015","9/22/2014",2108,2519,4
"4878","8/15/2021","Somerset","NJ",2021,227,"7/18/2018","7/17/2018",1124,1125,3
"4879","8/15/2021","Union","NJ",2021,227,"7/18/2018","7/17/2018",1124,1125,1
