"","ObservedDate","State","Year","DOY","FirstiNatReport","FirstInvasion","iNatSince","SinceOfficialInvasion","Count2"
"682","5/27/2020","PA",2020,148,"11/7/2015","9/22/2014",1663,2074,7
"683","5/27/2021","NJ",2021,147,"7/18/2018","7/17/2018",1044,1045,7
"684","5/27/2021","PA",2021,147,"11/7/2015","9/22/2014",2028,2439,6
"685","5/27/2022","NJ",2022,147,"7/18/2018","7/17/2018",1409,1410,12
"686","5/27/2022","NY",2022,147,"9/5/2019","8/14/2020",995,651,10
"687","5/27/2022","PA",2022,147,"11/7/2015","9/22/2014",2393,2804,6
"688","5/28/2019","PA",2019,148,"11/7/2015","9/22/2014",1298,1709,1
"689","5/28/2020","NJ",2020,149,"7/18/2018","7/17/2018",680,681,1
"690","5/28/2020","PA",2020,149,"11/7/2015","9/22/2014",1664,2075,9
"691","5/28/2021","NJ",2021,148,"7/18/2018","7/17/2018",1045,1046,4
"692","5/28/2021","PA",2021,148,"11/7/2015","9/22/2014",2029,2440,1
"693","5/28/2022","NJ",2022,148,"7/18/2018","7/17/2018",1410,1411,5
"694","5/28/2022","NY",2022,148,"9/5/2019","8/14/2020",996,652,6
"695","5/28/2022","PA",2022,148,"11/7/2015","9/22/2014",2394,2805,13
"696","5/29/2018","PA",2018,149,"11/7/2015","9/22/2014",934,1345,1
"697","5/29/2019","PA",2019,149,"11/7/2015","9/22/2014",1299,1710,1
"698","5/29/2020","PA",2020,150,"11/7/2015","9/22/2014",1665,2076,19
"699","5/29/2021","NJ",2021,149,"7/18/2018","7/17/2018",1046,1047,1
"700","5/29/2022","NJ",2022,149,"7/18/2018","7/17/2018",1411,1412,11
"701","5/29/2022","NY",2022,149,"9/5/2019","8/14/2020",997,653,13
"702","5/29/2022","PA",2022,149,"11/7/2015","9/22/2014",2395,2806,9
"703","5/3/2021","NJ",2021,123,"7/18/2018","7/17/2018",1020,1021,1
"704","5/3/2021","PA",2021,123,"11/7/2015","9/22/2014",2004,2415,5
"705","5/3/2022","NJ",2022,123,"7/18/2018","7/17/2018",1385,1386,1
"706","5/3/2022","PA",2022,123,"11/7/2015","9/22/2014",2369,2780,1
"707","5/30/2019","PA",2019,150,"11/7/2015","9/22/2014",1300,1711,1
"708","5/30/2020","PA",2020,151,"11/7/2015","9/22/2014",1666,2077,16
"709","5/30/2021","NJ",2021,150,"7/18/2018","7/17/2018",1047,1048,2
"710","5/30/2022","NJ",2022,150,"7/18/2018","7/17/2018",1412,1413,14
"711","5/30/2022","NY",2022,150,"9/5/2019","8/14/2020",998,654,8
"712","5/30/2022","PA",2022,150,"11/7/2015","9/22/2014",2396,2807,4
"713","5/31/2019","PA",2019,151,"11/7/2015","9/22/2014",1301,1712,1
"714","5/31/2020","PA",2020,152,"11/7/2015","9/22/2014",1667,2078,22
"715","5/31/2021","NJ",2021,151,"7/18/2018","7/17/2018",1048,1049,12
"716","5/31/2021","PA",2021,151,"11/7/2015","9/22/2014",2032,2443,8
"717","5/31/2022","NJ",2022,151,"7/18/2018","7/17/2018",1413,1414,3
"718","5/31/2022","NY",2022,151,"9/5/2019","8/14/2020",999,655,4
"719","5/31/2022","PA",2022,151,"11/7/2015","9/22/2014",2397,2808,4
"720","5/4/2021","NJ",2021,124,"7/18/2018","7/17/2018",1021,1022,1
"721","5/4/2021","PA",2021,124,"11/7/2015","9/22/2014",2005,2416,2
"722","5/4/2022","PA",2022,124,"11/7/2015","9/22/2014",2370,2781,1
"723","5/5/2020","PA",2020,126,"11/7/2015","9/22/2014",1641,2052,2
"724","5/5/2022","PA",2022,125,"11/7/2015","9/22/2014",2371,2782,1
"725","5/6/2021","NJ",2021,126,"7/18/2018","7/17/2018",1023,1024,2
"726","5/6/2022","NJ",2022,126,"7/18/2018","7/17/2018",1388,1389,1
"727","5/7/2020","PA",2020,128,"11/7/2015","9/22/2014",1643,2054,1
"728","5/7/2021","NJ",2021,127,"7/18/2018","7/17/2018",1024,1025,2
"729","5/8/2021","NJ",2021,128,"7/18/2018","7/17/2018",1025,1026,1
"730","5/8/2022","PA",2022,128,"11/7/2015","9/22/2014",2374,2785,1
"731","5/9/2021","NJ",2021,129,"7/18/2018","7/17/2018",1026,1027,1
"732","5/9/2022","NJ",2022,129,"7/18/2018","7/17/2018",1391,1392,3
"733","6/1/2019","PA",2019,152,"11/7/2015","9/22/2014",1302,1713,11
"734","6/1/2020","NJ",2020,153,"7/18/2018","7/17/2018",684,685,1
"735","6/1/2020","PA",2020,153,"11/7/2015","9/22/2014",1668,2079,6
"736","6/1/2021","NJ",2021,152,"7/18/2018","7/17/2018",1049,1050,6
"737","6/1/2021","PA",2021,152,"11/7/2015","9/22/2014",2033,2444,8
"738","6/1/2022","NJ",2022,152,"7/18/2018","7/17/2018",1414,1415,12
"739","6/1/2022","NY",2022,152,"9/5/2019","8/14/2020",1000,656,3
"740","6/1/2022","PA",2022,152,"11/7/2015","9/22/2014",2398,2809,1
"741","6/10/2018","PA",2018,161,"11/7/2015","9/22/2014",946,1357,1
"742","6/10/2019","NJ",2019,161,"7/18/2018","7/17/2018",327,328,1
"743","6/10/2019","PA",2019,161,"11/7/2015","9/22/2014",1311,1722,1
"744","6/10/2020","NJ",2020,162,"7/18/2018","7/17/2018",693,694,1
"745","6/10/2020","PA",2020,162,"11/7/2015","9/22/2014",1677,2088,11
"746","6/10/2021","NJ",2021,161,"7/18/2018","7/17/2018",1058,1059,12
"747","6/10/2021","PA",2021,161,"11/7/2015","9/22/2014",2042,2453,12
"748","6/10/2022","NJ",2022,161,"7/18/2018","7/17/2018",1423,1424,14
"749","6/10/2022","NY",2022,161,"9/5/2019","8/14/2020",1009,665,4
"750","6/10/2022","PA",2022,161,"11/7/2015","9/22/2014",2407,2818,8
"751","6/11/2019","NJ",2019,162,"7/18/2018","7/17/2018",328,329,1
"752","6/11/2019","PA",2019,162,"11/7/2015","9/22/2014",1312,1723,6
"753","6/11/2020","NJ",2020,163,"7/18/2018","7/17/2018",694,695,1
"754","6/11/2020","PA",2020,163,"11/7/2015","9/22/2014",1678,2089,8
"755","6/11/2021","NJ",2021,162,"7/18/2018","7/17/2018",1059,1060,7
"756","6/11/2021","PA",2021,162,"11/7/2015","9/22/2014",2043,2454,4
"757","6/11/2022","NJ",2022,162,"7/18/2018","7/17/2018",1424,1425,14
"758","6/11/2022","NY",2022,162,"9/5/2019","8/14/2020",1010,666,11
"759","6/11/2022","PA",2022,162,"11/7/2015","9/22/2014",2408,2819,17
"760","6/12/2019","PA",2019,163,"11/7/2015","9/22/2014",1313,1724,4
"761","6/12/2020","NJ",2020,164,"7/18/2018","7/17/2018",695,696,3
"762","6/12/2020","PA",2020,164,"11/7/2015","9/22/2014",1679,2090,29
"763","6/12/2021","NJ",2021,163,"7/18/2018","7/17/2018",1060,1061,13
"764","6/12/2021","PA",2021,163,"11/7/2015","9/22/2014",2044,2455,11
"765","6/12/2022","NJ",2022,163,"7/18/2018","7/17/2018",1425,1426,14
"766","6/12/2022","NY",2022,163,"9/5/2019","8/14/2020",1011,667,8
"767","6/12/2022","PA",2022,163,"11/7/2015","9/22/2014",2409,2820,14
"768","6/13/2019","PA",2019,164,"11/7/2015","9/22/2014",1314,1725,1
"769","6/13/2020","NJ",2020,165,"7/18/2018","7/17/2018",696,697,3
"770","6/13/2020","PA",2020,165,"11/7/2015","9/22/2014",1680,2091,11
"771","6/13/2021","NJ",2021,164,"7/18/2018","7/17/2018",1061,1062,20
"772","6/13/2021","PA",2021,164,"11/7/2015","9/22/2014",2045,2456,7
"773","6/13/2022","NJ",2022,164,"7/18/2018","7/17/2018",1426,1427,13
"774","6/13/2022","NY",2022,164,"9/5/2019","8/14/2020",1012,668,7
"775","6/13/2022","PA",2022,164,"11/7/2015","9/22/2014",2410,2821,10
"776","6/14/2018","PA",2018,165,"11/7/2015","9/22/2014",950,1361,3
"777","6/14/2019","PA",2019,165,"11/7/2015","9/22/2014",1315,1726,5
"778","6/14/2020","NJ",2020,166,"7/18/2018","7/17/2018",697,698,1
"779","6/14/2020","PA",2020,166,"11/7/2015","9/22/2014",1681,2092,17
"780","6/14/2021","NJ",2021,165,"7/18/2018","7/17/2018",1062,1063,13
"781","6/14/2021","PA",2021,165,"11/7/2015","9/22/2014",2046,2457,6
"782","6/14/2022","NJ",2022,165,"7/18/2018","7/17/2018",1427,1428,17
"783","6/14/2022","NY",2022,165,"9/5/2019","8/14/2020",1013,669,14
"784","6/14/2022","PA",2022,165,"11/7/2015","9/22/2014",2411,2822,6
"785","6/15/2018","PA",2018,166,"11/7/2015","9/22/2014",951,1362,1
"786","6/15/2019","PA",2019,166,"11/7/2015","9/22/2014",1316,1727,5
"787","6/15/2020","PA",2020,167,"11/7/2015","9/22/2014",1682,2093,11
"788","6/15/2021","NJ",2021,166,"7/18/2018","7/17/2018",1063,1064,8
"789","6/15/2021","NY",2021,166,"9/5/2019","8/14/2020",649,305,1
"790","6/15/2021","PA",2021,166,"11/7/2015","9/22/2014",2047,2458,5
"791","6/15/2022","NJ",2022,166,"7/18/2018","7/17/2018",1428,1429,13
"792","6/15/2022","NY",2022,166,"9/5/2019","8/14/2020",1014,670,9
"793","6/15/2022","PA",2022,166,"11/7/2015","9/22/2014",2412,2823,5
"794","6/16/2018","PA",2018,167,"11/7/2015","9/22/2014",952,1363,1
"795","6/16/2019","PA",2019,167,"11/7/2015","9/22/2014",1317,1728,12
"796","6/16/2020","NJ",2020,168,"7/18/2018","7/17/2018",699,700,1
"797","6/16/2020","PA",2020,168,"11/7/2015","9/22/2014",1683,2094,11
"798","6/16/2021","NJ",2021,167,"7/18/2018","7/17/2018",1064,1065,17
"799","6/16/2021","PA",2021,167,"11/7/2015","9/22/2014",2048,2459,8
"800","6/16/2022","NJ",2022,167,"7/18/2018","7/17/2018",1429,1430,10
"801","6/16/2022","NY",2022,167,"9/5/2019","8/14/2020",1015,671,3
"802","6/16/2022","PA",2022,167,"11/7/2015","9/22/2014",2413,2824,12
"803","6/17/2019","PA",2019,168,"11/7/2015","9/22/2014",1318,1729,2
"804","6/17/2020","NJ",2020,169,"7/18/2018","7/17/2018",700,701,1
"805","6/17/2020","PA",2020,169,"11/7/2015","9/22/2014",1684,2095,9
"806","6/17/2021","NJ",2021,168,"7/18/2018","7/17/2018",1065,1066,11
"807","6/17/2021","PA",2021,168,"11/7/2015","9/22/2014",2049,2460,1
"808","6/17/2022","NJ",2022,168,"7/18/2018","7/17/2018",1430,1431,9
"809","6/17/2022","NY",2022,168,"9/5/2019","8/14/2020",1016,672,11
"810","6/17/2022","PA",2022,168,"11/7/2015","9/22/2014",2414,2825,8
"811","6/18/2019","PA",2019,169,"11/7/2015","9/22/2014",1319,1730,1
"812","6/18/2020","NJ",2020,170,"7/18/2018","7/17/2018",701,702,1
"813","6/18/2020","PA",2020,170,"11/7/2015","9/22/2014",1685,2096,8
"814","6/18/2021","NJ",2021,169,"7/18/2018","7/17/2018",1066,1067,5
"815","6/18/2021","PA",2021,169,"11/7/2015","9/22/2014",2050,2461,7
"816","6/18/2022","NJ",2022,169,"7/18/2018","7/17/2018",1431,1432,18
"817","6/18/2022","NY",2022,169,"9/5/2019","8/14/2020",1017,673,16
"818","6/18/2022","PA",2022,169,"11/7/2015","9/22/2014",2415,2826,13
"819","6/19/2020","NJ",2020,171,"7/18/2018","7/17/2018",702,703,1
"820","6/19/2020","PA",2020,171,"11/7/2015","9/22/2014",1686,2097,11
"821","6/19/2021","NJ",2021,170,"7/18/2018","7/17/2018",1067,1068,2
"822","6/19/2021","PA",2021,170,"11/7/2015","9/22/2014",2051,2462,12
"823","6/19/2022","NJ",2022,170,"7/18/2018","7/17/2018",1432,1433,18
"824","6/19/2022","NY",2022,170,"9/5/2019","8/14/2020",1018,674,12
"825","6/19/2022","PA",2022,170,"11/7/2015","9/22/2014",2416,2827,15
"826","6/2/2019","PA",2019,153,"11/7/2015","9/22/2014",1303,1714,1
"827","6/2/2020","NJ",2020,154,"7/18/2018","7/17/2018",685,686,1
"828","6/2/2020","PA",2020,154,"11/7/2015","9/22/2014",1669,2080,9
"829","6/2/2021","NJ",2021,153,"7/18/2018","7/17/2018",1050,1051,12
"830","6/2/2021","PA",2021,153,"11/7/2015","9/22/2014",2034,2445,8
"831","6/2/2022","NJ",2022,153,"7/18/2018","7/17/2018",1415,1416,8
"832","6/2/2022","NY",2022,153,"9/5/2019","8/14/2020",1001,657,5
"833","6/2/2022","PA",2022,153,"11/7/2015","9/22/2014",2399,2810,2
"834","6/20/2018","PA",2018,171,"11/7/2015","9/22/2014",956,1367,2
"835","6/20/2019","PA",2019,171,"11/7/2015","9/22/2014",1321,1732,4
"836","6/20/2020","NJ",2020,172,"7/18/2018","7/17/2018",703,704,2
"837","6/20/2020","PA",2020,172,"11/7/2015","9/22/2014",1687,2098,13
"838","6/20/2021","NJ",2021,171,"7/18/2018","7/17/2018",1068,1069,7
"839","6/20/2021","NY",2021,171,"9/5/2019","8/14/2020",654,310,1
"840","6/20/2021","PA",2021,171,"11/7/2015","9/22/2014",2052,2463,9
"841","6/20/2022","NJ",2022,171,"7/18/2018","7/17/2018",1433,1434,16
"842","6/20/2022","NY",2022,171,"9/5/2019","8/14/2020",1019,675,14
"843","6/20/2022","PA",2022,171,"11/7/2015","9/22/2014",2417,2828,11
"844","6/21/2019","PA",2019,172,"11/7/2015","9/22/2014",1322,1733,2
"845","6/21/2020","NJ",2020,173,"7/18/2018","7/17/2018",704,705,2
"846","6/21/2020","PA",2020,173,"11/7/2015","9/22/2014",1688,2099,12
"847","6/21/2021","NJ",2021,172,"7/18/2018","7/17/2018",1069,1070,5
"848","6/21/2021","PA",2021,172,"11/7/2015","9/22/2014",2053,2464,9
"849","6/21/2022","NJ",2022,172,"7/18/2018","7/17/2018",1434,1435,5
"850","6/21/2022","NY",2022,172,"9/5/2019","8/14/2020",1020,676,12
"851","6/21/2022","PA",2022,172,"11/7/2015","9/22/2014",2418,2829,11
"852","6/22/2018","PA",2018,173,"11/7/2015","9/22/2014",958,1369,1
"853","6/22/2019","PA",2019,173,"11/7/2015","9/22/2014",1323,1734,4
"854","6/22/2020","NJ",2020,174,"7/18/2018","7/17/2018",705,706,1
"855","6/22/2020","PA",2020,174,"11/7/2015","9/22/2014",1689,2100,5
"856","6/22/2021","NJ",2021,173,"7/18/2018","7/17/2018",1070,1071,1
"857","6/22/2021","PA",2021,173,"11/7/2015","9/22/2014",2054,2465,5
"858","6/22/2022","NJ",2022,173,"7/18/2018","7/17/2018",1435,1436,8
"859","6/22/2022","NY",2022,173,"9/5/2019","8/14/2020",1021,677,3
"860","6/22/2022","PA",2022,173,"11/7/2015","9/22/2014",2419,2830,14
"861","6/23/2019","PA",2019,174,"11/7/2015","9/22/2014",1324,1735,8
"862","6/23/2020","PA",2020,175,"11/7/2015","9/22/2014",1690,2101,10
"863","6/23/2021","NJ",2021,174,"7/18/2018","7/17/2018",1071,1072,20
"864","6/23/2021","PA",2021,174,"11/7/2015","9/22/2014",2055,2466,12
"865","6/23/2022","NJ",2022,174,"7/18/2018","7/17/2018",1436,1437,7
"866","6/23/2022","NY",2022,174,"9/5/2019","8/14/2020",1022,678,10
"867","6/23/2022","PA",2022,174,"11/7/2015","9/22/2014",2420,2831,4
"868","6/24/2017","PA",2017,175,"11/7/2015","9/22/2014",595,1006,1
"869","6/24/2018","PA",2018,175,"11/7/2015","9/22/2014",960,1371,1
"870","6/24/2019","PA",2019,175,"11/7/2015","9/22/2014",1325,1736,2
"871","6/24/2020","PA",2020,176,"11/7/2015","9/22/2014",1691,2102,16
"872","6/24/2021","NJ",2021,175,"7/18/2018","7/17/2018",1072,1073,8
"873","6/24/2021","PA",2021,175,"11/7/2015","9/22/2014",2056,2467,8
"874","6/24/2022","NJ",2022,175,"7/18/2018","7/17/2018",1437,1438,7
"875","6/24/2022","NY",2022,175,"9/5/2019","8/14/2020",1023,679,17
"876","6/24/2022","PA",2022,175,"11/7/2015","9/22/2014",2421,2832,9
"877","6/25/2017","PA",2017,176,"11/7/2015","9/22/2014",596,1007,1
"878","6/25/2018","PA",2018,176,"11/7/2015","9/22/2014",961,1372,1
"879","6/25/2019","PA",2019,176,"11/7/2015","9/22/2014",1326,1737,5
"880","6/25/2020","NJ",2020,177,"7/18/2018","7/17/2018",708,709,1
"881","6/25/2020","PA",2020,177,"11/7/2015","9/22/2014",1692,2103,12
"882","6/25/2021","NJ",2021,176,"7/18/2018","7/17/2018",1073,1074,7
"883","6/25/2021","PA",2021,176,"11/7/2015","9/22/2014",2057,2468,5
"884","6/25/2022","NJ",2022,176,"7/18/2018","7/17/2018",1438,1439,16
"885","6/25/2022","NY",2022,176,"9/5/2019","8/14/2020",1024,680,8
"886","6/25/2022","PA",2022,176,"11/7/2015","9/22/2014",2422,2833,11
"887","6/26/2019","NJ",2019,177,"7/18/2018","7/17/2018",343,344,1
"888","6/26/2019","PA",2019,177,"11/7/2015","9/22/2014",1327,1738,2
"889","6/26/2020","NJ",2020,178,"7/18/2018","7/17/2018",709,710,2
"890","6/26/2020","PA",2020,178,"11/7/2015","9/22/2014",1693,2104,13
"891","6/26/2021","NJ",2021,177,"7/18/2018","7/17/2018",1074,1075,8
"892","6/26/2021","PA",2021,177,"11/7/2015","9/22/2014",2058,2469,13
"893","6/26/2022","NJ",2022,177,"7/18/2018","7/17/2018",1439,1440,9
"894","6/26/2022","NY",2022,177,"9/5/2019","8/14/2020",1025,681,7
"895","6/26/2022","PA",2022,177,"11/7/2015","9/22/2014",2423,2834,17
"896","6/27/2019","NJ",2019,178,"7/18/2018","7/17/2018",344,345,1
"897","6/27/2019","PA",2019,178,"11/7/2015","9/22/2014",1328,1739,7
"898","6/27/2020","NJ",2020,179,"7/18/2018","7/17/2018",710,711,4
"899","6/27/2020","PA",2020,179,"11/7/2015","9/22/2014",1694,2105,17
"900","6/27/2021","NJ",2021,178,"7/18/2018","7/17/2018",1075,1076,11
"901","6/27/2021","PA",2021,178,"11/7/2015","9/22/2014",2059,2470,6
"902","6/27/2022","NJ",2022,178,"7/18/2018","7/17/2018",1440,1441,11
"903","6/27/2022","NY",2022,178,"9/5/2019","8/14/2020",1026,682,3
"904","6/27/2022","PA",2022,178,"11/7/2015","9/22/2014",2424,2835,7
"905","6/28/2018","PA",2018,179,"11/7/2015","9/22/2014",964,1375,1
"906","6/28/2019","PA",2019,179,"11/7/2015","9/22/2014",1329,1740,5
"907","6/28/2020","NJ",2020,180,"7/18/2018","7/17/2018",711,712,7
"908","6/28/2020","PA",2020,180,"11/7/2015","9/22/2014",1695,2106,23
"909","6/28/2021","NJ",2021,179,"7/18/2018","7/17/2018",1076,1077,7
"910","6/28/2021","PA",2021,179,"11/7/2015","9/22/2014",2060,2471,3
"911","6/28/2022","NJ",2022,179,"7/18/2018","7/17/2018",1441,1442,11
"912","6/28/2022","NY",2022,179,"9/5/2019","8/14/2020",1027,683,8
"913","6/28/2022","PA",2022,179,"11/7/2015","9/22/2014",2425,2836,15
"914","6/29/2019","PA",2019,180,"11/7/2015","9/22/2014",1330,1741,2
"915","6/29/2020","NJ",2020,181,"7/18/2018","7/17/2018",712,713,2
"916","6/29/2020","PA",2020,181,"11/7/2015","9/22/2014",1696,2107,14
"917","6/29/2021","NJ",2021,180,"7/18/2018","7/17/2018",1077,1078,5
"918","6/29/2021","PA",2021,180,"11/7/2015","9/22/2014",2061,2472,7
"919","6/29/2022","NJ",2022,180,"7/18/2018","7/17/2018",1442,1443,17
"920","6/29/2022","NY",2022,180,"9/5/2019","8/14/2020",1028,684,9
"921","6/29/2022","OH",2022,180,"7/13/2022","8/26/2021",-14,307,3
"922","6/29/2022","PA",2022,180,"11/7/2015","9/22/2014",2426,2837,14
"923","6/3/2019","PA",2019,154,"11/7/2015","9/22/2014",1304,1715,5
"924","6/3/2020","PA",2020,155,"11/7/2015","9/22/2014",1670,2081,11
"925","6/3/2021","NJ",2021,154,"7/18/2018","7/17/2018",1051,1052,11
"926","6/3/2021","PA",2021,154,"11/7/2015","9/22/2014",2035,2446,4
"927","6/3/2022","NJ",2022,154,"7/18/2018","7/17/2018",1416,1417,13
"928","6/3/2022","NY",2022,154,"9/5/2019","8/14/2020",1002,658,7
"929","6/3/2022","PA",2022,154,"11/7/2015","9/22/2014",2400,2811,8
"930","6/30/2019","PA",2019,181,"11/7/2015","9/22/2014",1331,1742,6
"931","6/30/2020","NJ",2020,182,"7/18/2018","7/17/2018",713,714,2
"932","6/30/2020","PA",2020,182,"11/7/2015","9/22/2014",1697,2108,14
"933","6/30/2021","NJ",2021,181,"7/18/2018","7/17/2018",1078,1079,6
"934","6/30/2021","PA",2021,181,"11/7/2015","9/22/2014",2062,2473,4
"935","6/30/2022","NJ",2022,181,"7/18/2018","7/17/2018",1443,1444,7
"936","6/30/2022","NY",2022,181,"9/5/2019","8/14/2020",1029,685,6
"937","6/30/2022","PA",2022,181,"11/7/2015","9/22/2014",2427,2838,10
"938","6/4/2018","PA",2018,155,"11/7/2015","9/22/2014",940,1351,5
"939","6/4/2019","PA",2019,155,"11/7/2015","9/22/2014",1305,1716,2
"940","6/4/2020","NJ",2020,156,"7/18/2018","7/17/2018",687,688,1
"941","6/4/2020","PA",2020,156,"11/7/2015","9/22/2014",1671,2082,18
"942","6/4/2021","NJ",2021,155,"7/18/2018","7/17/2018",1052,1053,1
"943","6/4/2021","NY",2021,155,"9/5/2019","8/14/2020",638,294,1
"944","6/4/2021","PA",2021,155,"11/7/2015","9/22/2014",2036,2447,3
"945","6/4/2022","NJ",2022,155,"7/18/2018","7/17/2018",1417,1418,8
"946","6/4/2022","NY",2022,155,"9/5/2019","8/14/2020",1003,659,9
"947","6/4/2022","PA",2022,155,"11/7/2015","9/22/2014",2401,2812,12
"948","6/5/2019","PA",2019,156,"11/7/2015","9/22/2014",1306,1717,9
"949","6/5/2020","PA",2020,157,"11/7/2015","9/22/2014",1672,2083,4
"950","6/5/2021","NJ",2021,156,"7/18/2018","7/17/2018",1053,1054,7
"951","6/5/2021","PA",2021,156,"11/7/2015","9/22/2014",2037,2448,6
"952","6/5/2022","NJ",2022,156,"7/18/2018","7/17/2018",1418,1419,12
"953","6/5/2022","NY",2022,156,"9/5/2019","8/14/2020",1004,660,7
"954","6/5/2022","PA",2022,156,"11/7/2015","9/22/2014",2402,2813,4
"955","6/6/2019","NJ",2019,157,"7/18/2018","7/17/2018",323,324,1
"956","6/6/2019","PA",2019,157,"11/7/2015","9/22/2014",1307,1718,2
"957","6/6/2020","NJ",2020,158,"7/18/2018","7/17/2018",689,690,2
"958","6/6/2020","PA",2020,158,"11/7/2015","9/22/2014",1673,2084,9
"959","6/6/2021","NJ",2021,157,"7/18/2018","7/17/2018",1054,1055,6
"960","6/6/2021","PA",2021,157,"11/7/2015","9/22/2014",2038,2449,3
"961","6/6/2022","NJ",2022,157,"7/18/2018","7/17/2018",1419,1420,3
"962","6/6/2022","NY",2022,157,"9/5/2019","8/14/2020",1005,661,5
"963","6/6/2022","PA",2022,157,"11/7/2015","9/22/2014",2403,2814,6
"964","6/7/2019","PA",2019,158,"11/7/2015","9/22/2014",1308,1719,4
"965","6/7/2020","NJ",2020,159,"7/18/2018","7/17/2018",690,691,1
"966","6/7/2020","PA",2020,159,"11/7/2015","9/22/2014",1674,2085,16
"967","6/7/2021","NJ",2021,158,"7/18/2018","7/17/2018",1055,1056,5
"968","6/7/2021","PA",2021,158,"11/7/2015","9/22/2014",2039,2450,4
"969","6/7/2022","NJ",2022,158,"7/18/2018","7/17/2018",1420,1421,9
"970","6/7/2022","NY",2022,158,"9/5/2019","8/14/2020",1006,662,12
"971","6/7/2022","PA",2022,158,"11/7/2015","9/22/2014",2404,2815,6
"972","6/8/2019","PA",2019,159,"11/7/2015","9/22/2014",1309,1720,10
"973","6/8/2020","NJ",2020,160,"7/18/2018","7/17/2018",691,692,1
"974","6/8/2020","PA",2020,160,"11/7/2015","9/22/2014",1675,2086,3
"975","6/8/2021","NJ",2021,159,"7/18/2018","7/17/2018",1056,1057,4
"976","6/8/2021","PA",2021,159,"11/7/2015","9/22/2014",2040,2451,7
"977","6/8/2022","NJ",2022,159,"7/18/2018","7/17/2018",1421,1422,9
"978","6/8/2022","NY",2022,159,"9/5/2019","8/14/2020",1007,663,4
"979","6/8/2022","PA",2022,159,"11/7/2015","9/22/2014",2405,2816,21
"980","6/9/2017","PA",2017,160,"11/7/2015","9/22/2014",580,991,1
"981","6/9/2019","PA",2019,160,"11/7/2015","9/22/2014",1310,1721,7
"982","6/9/2020","PA",2020,161,"11/7/2015","9/22/2014",1676,2087,3
"983","6/9/2021","NJ",2021,160,"7/18/2018","7/17/2018",1057,1058,5
"984","6/9/2021","PA",2021,160,"11/7/2015","9/22/2014",2041,2452,8
"985","6/9/2022","NJ",2022,160,"7/18/2018","7/17/2018",1422,1423,12
"986","6/9/2022","NY",2022,160,"9/5/2019","8/14/2020",1008,664,7
"987","6/9/2022","PA",2022,160,"11/7/2015","9/22/2014",2406,2817,5
"988","7/1/2019","PA",2019,182,"11/7/2015","9/22/2014",1332,1743,2
"989","7/1/2020","PA",2020,183,"11/7/2015","9/22/2014",1698,2109,9
"990","7/1/2021","NJ",2021,182,"7/18/2018","7/17/2018",1079,1080,3
"991","7/1/2021","PA",2021,182,"11/7/2015","9/22/2014",2063,2474,11
"992","7/1/2022","NJ",2022,182,"7/18/2018","7/17/2018",1444,1445,11
"993","7/1/2022","NY",2022,182,"9/5/2019","8/14/2020",1030,686,8
"994","7/1/2022","PA",2022,182,"11/7/2015","9/22/2014",2428,2839,10
"995","7/10/2018","PA",2018,191,"11/7/2015","9/22/2014",976,1387,1
"996","7/10/2019","PA",2019,191,"11/7/2015","9/22/2014",1341,1752,11
"997","7/10/2021","NJ",2021,191,"7/18/2018","7/17/2018",1088,1089,23
"998","7/10/2021","PA",2021,191,"11/7/2015","9/22/2014",2072,2483,33
"999","7/10/2022","NJ",2022,191,"7/18/2018","7/17/2018",1453,1454,25
"1000","7/10/2022","NY",2022,191,"9/5/2019","8/14/2020",1039,695,28
"1001","7/10/2022","PA",2022,191,"11/7/2015","9/22/2014",2437,2848,23
"1002","7/11/2018","PA",2018,192,"11/7/2015","9/22/2014",977,1388,1
"1003","7/11/2019","PA",2019,192,"11/7/2015","9/22/2014",1342,1753,4
"1004","7/11/2020","NJ",2020,193,"7/18/2018","7/17/2018",724,725,2
"1005","7/11/2020","PA",2020,193,"11/7/2015","9/22/2014",1708,2119,22
"1006","7/11/2021","NJ",2021,192,"7/18/2018","7/17/2018",1089,1090,21
"1007","7/11/2021","NY",2021,192,"9/5/2019","8/14/2020",675,331,1
"1008","7/11/2021","PA",2021,192,"11/7/2015","9/22/2014",2073,2484,15
"1009","7/11/2022","NJ",2022,192,"7/18/2018","7/17/2018",1454,1455,9
"1010","7/11/2022","NY",2022,192,"9/5/2019","8/14/2020",1040,696,28
"1011","7/11/2022","PA",2022,192,"11/7/2015","9/22/2014",2438,2849,16
"1012","7/12/2018","PA",2018,193,"11/7/2015","9/22/2014",978,1389,2
"1013","7/12/2019","PA",2019,193,"11/7/2015","9/22/2014",1343,1754,2
"1014","7/12/2020","NJ",2020,194,"7/18/2018","7/17/2018",725,726,2
"1015","7/12/2020","PA",2020,194,"11/7/2015","9/22/2014",1709,2120,27
"1016","7/12/2021","NJ",2021,193,"7/18/2018","7/17/2018",1090,1091,6
"1017","7/12/2021","PA",2021,193,"11/7/2015","9/22/2014",2074,2485,7
"1018","7/12/2022","NJ",2022,193,"7/18/2018","7/17/2018",1455,1456,14
"1019","7/12/2022","NY",2022,193,"9/5/2019","8/14/2020",1041,697,22
"1020","7/12/2022","PA",2022,193,"11/7/2015","9/22/2014",2439,2850,18
