,ObservedDate,County,State,Year,DOY,FirstiNatReport,FirstInvasion,iNatSince,SinceOfficialInvasion,Count2
7185,9/3/2019,Berks,PA,2019,246,11/7/2017,9/22/2014,665,1807,1
7186,9/3/2019,Delaware,PA,2019,246,11/7/2017,9/22/2014,665,1807,1
7188,9/3/2019,Northampton,PA,2019,246,11/7/2017,9/22/2014,665,1807,2
7187,9/3/2019,Montgomery,PA,2019,246,11/7/2017,9/22/2014,665,1807,3
7189,9/3/2019,Philadelphia,PA,2019,246,11/7/2017,9/22/2014,665,1807,4
7278,9/4/2019,Northampton,PA,2019,247,11/7/2017,9/22/2014,666,1808,1
7279,9/4/2019,Philadelphia,PA,2019,247,11/7/2017,9/22/2014,666,1808,1
7276,9/4/2019,Chester,PA,2019,247,11/7/2017,9/22/2014,666,1808,2
7277,9/4/2019,Montgomery,PA,2019,247,11/7/2017,9/22/2014,666,1808,2
7353,9/5/2019,Lancaster,PA,2019,248,11/7/2017,9/22/2014,667,1809,1
7354,9/5/2019,Lehigh,PA,2019,248,11/7/2017,9/22/2014,667,1809,1
7355,9/5/2019,Montgomery,PA,2019,248,11/7/2017,9/22/2014,667,1809,1
7356,9/5/2019,Northampton,PA,2019,248,11/7/2017,9/22/2014,667,1809,1
7352,9/5/2019,Chester,PA,2019,248,11/7/2017,9/22/2014,667,1809,2
7358,9/5/2019,Philadelphia,PA,2019,248,11/7/2017,9/22/2014,667,1809,4
7405,9/6/2019,Dauphin,PA,2019,249,11/7/2017,9/22/2014,668,1810,1
7407,9/6/2019,Lancaster,PA,2019,249,11/7/2017,9/22/2014,668,1810,1
7408,9/6/2019,Montgomery,PA,2019,249,11/7/2017,9/22/2014,668,1810,1
7410,9/6/2019,Philadelphia,PA,2019,249,11/7/2017,9/22/2014,668,1810,1
7406,9/6/2019,Delaware,PA,2019,249,11/7/2017,9/22/2014,668,1810,2
7409,9/6/2019,Northampton,PA,2019,249,11/7/2017,9/22/2014,668,1810,2
7462,9/7/2019,Berks,PA,2019,250,11/7/2017,9/22/2014,669,1811,1
7463,9/7/2019,Lancaster,PA,2019,250,11/7/2017,9/22/2014,669,1811,1
7464,9/7/2019,Lebanon,PA,2019,250,11/7/2017,9/22/2014,669,1811,1
7465,9/7/2019,Monroe,PA,2019,250,11/7/2017,9/22/2014,669,1811,1
7467,9/7/2019,Northampton,PA,2019,250,11/7/2017,9/22/2014,669,1811,1
7468,9/7/2019,Philadelphia,PA,2019,250,11/7/2017,9/22/2014,669,1811,3
7466,9/7/2019,Montgomery,PA,2019,250,11/7/2017,9/22/2014,669,1811,5
7524,9/8/2019,Dauphin,PA,2019,251,11/7/2017,9/22/2014,670,1812,1
7527,9/8/2019,Northampton,PA,2019,251,11/7/2017,9/22/2014,670,1812,1
7521,9/8/2019,Berks,PA,2019,251,11/7/2017,9/22/2014,670,1812,2
7525,9/8/2019,Delaware,PA,2019,251,11/7/2017,9/22/2014,670,1812,2
7522,9/8/2019,Bucks,PA,2019,251,11/7/2017,9/22/2014,670,1812,3
7523,9/8/2019,Chester,PA,2019,251,11/7/2017,9/22/2014,670,1812,3
7528,9/8/2019,Philadelphia,PA,2019,251,11/7/2017,9/22/2014,670,1812,3
7526,9/8/2019,Montgomery,PA,2019,251,11/7/2017,9/22/2014,670,1812,4
7579,9/9/2019,Bucks,PA,2019,252,11/7/2017,9/22/2014,671,1813,1
7581,9/9/2019,Delaware,PA,2019,252,11/7/2017,9/22/2014,671,1813,1
7580,9/9/2019,Chester,PA,2019,252,11/7/2017,9/22/2014,671,1813,2
7583,9/9/2019,Northampton,PA,2019,252,11/7/2017,9/22/2014,671,1813,2
7582,9/9/2019,Montgomery,PA,2019,252,11/7/2017,9/22/2014,671,1813,5
7584,9/9/2019,Philadelphia,PA,2019,252,11/7/2017,9/22/2014,671,1813,12
6308,9/10/2019,Delaware,PA,2019,253,11/7/2017,9/22/2014,672,1814,1
6309,9/10/2019,Lancaster,PA,2019,253,11/7/2017,9/22/2014,672,1814,1
6311,9/10/2019,Northampton,PA,2019,253,11/7/2017,9/22/2014,672,1814,2
6312,9/10/2019,Philadelphia,PA,2019,253,11/7/2017,9/22/2014,672,1814,3
6310,9/10/2019,Montgomery,PA,2019,253,11/7/2017,9/22/2014,672,1814,7
6344,9/11/2019,Bucks,PA,2019,254,11/7/2017,9/22/2014,673,1815,1
6345,9/11/2019,Chester,PA,2019,254,11/7/2017,9/22/2014,673,1815,1
6346,9/11/2019,Delaware,PA,2019,254,11/7/2017,9/22/2014,673,1815,1
6347,9/11/2019,Lancaster,PA,2019,254,11/7/2017,9/22/2014,673,1815,1
6348,9/11/2019,Montgomery,PA,2019,254,11/7/2017,9/22/2014,673,1815,2
6349,9/11/2019,Northampton,PA,2019,254,11/7/2017,9/22/2014,673,1815,2
6390,9/12/2019,Bucks,PA,2019,255,11/7/2017,9/22/2014,674,1816,1
6391,9/12/2019,Delaware,PA,2019,255,11/7/2017,9/22/2014,674,1816,1
6393,9/12/2019,Northampton,PA,2019,255,11/7/2017,9/22/2014,674,1816,1
6394,9/12/2019,Philadelphia,PA,2019,255,11/7/2017,9/22/2014,674,1816,4
6440,9/13/2019,Bucks,PA,2019,256,11/7/2017,9/22/2014,675,1817,1
6443,9/13/2019,Lancaster,PA,2019,256,11/7/2017,9/22/2014,675,1817,1
6444,9/13/2019,Lehigh,PA,2019,256,11/7/2017,9/22/2014,675,1817,1
6442,9/13/2019,Delaware,PA,2019,256,11/7/2017,9/22/2014,675,1817,2
6445,9/13/2019,Montgomery,PA,2019,256,11/7/2017,9/22/2014,675,1817,2
6446,9/13/2019,Philadelphia,PA,2019,256,11/7/2017,9/22/2014,675,1817,3
6477,9/14/2019,Delaware,PA,2019,257,11/7/2017,9/22/2014,676,1818,1
6480,9/14/2019,Lancaster,PA,2019,257,11/7/2017,9/22/2014,676,1818,1
6481,9/14/2019,Montgomery,PA,2019,257,11/7/2017,9/22/2014,676,1818,1
6482,9/14/2019,Northampton,PA,2019,257,11/7/2017,9/22/2014,676,1818,1
6483,9/14/2019,Philadelphia,PA,2019,257,11/7/2017,9/22/2014,676,1818,1
6476,9/14/2019,Chester,PA,2019,257,11/7/2017,9/22/2014,676,1818,4
6525,9/15/2019,Bucks,PA,2019,258,11/7/2017,9/22/2014,677,1819,1
6528,9/15/2019,Delaware,PA,2019,258,11/7/2017,9/22/2014,677,1819,1
6530,9/15/2019,Lehigh,PA,2019,258,11/7/2017,9/22/2014,677,1819,1
6532,9/15/2019,Northampton,PA,2019,258,11/7/2017,9/22/2014,677,1819,1
6527,9/15/2019,Chester,PA,2019,258,11/7/2017,9/22/2014,677,1819,3
6533,9/15/2019,Philadelphia,PA,2019,258,11/7/2017,9/22/2014,677,1819,6
6531,9/15/2019,Montgomery,PA,2019,258,11/7/2017,9/22/2014,677,1819,7
6577,9/16/2019,Bucks,PA,2019,259,11/7/2017,9/22/2014,678,1820,1
6579,9/16/2019,Delaware,PA,2019,259,11/7/2017,9/22/2014,678,1820,1
6580,9/16/2019,Lancaster,PA,2019,259,11/7/2017,9/22/2014,678,1820,1
6581,9/16/2019,Lehigh,PA,2019,259,11/7/2017,9/22/2014,678,1820,1
6582,9/16/2019,Montgomery,PA,2019,259,11/7/2017,9/22/2014,678,1820,1
6583,9/16/2019,Northampton,PA,2019,259,11/7/2017,9/22/2014,678,1820,1
6578,9/16/2019,Chester,PA,2019,259,11/7/2017,9/22/2014,678,1820,2
6584,9/16/2019,Philadelphia,PA,2019,259,11/7/2017,9/22/2014,678,1820,6
6621,9/17/2019,Northampton,PA,2019,260,11/7/2017,9/22/2014,679,1821,1
6618,9/17/2019,Chester,PA,2019,260,11/7/2017,9/22/2014,679,1821,2
6619,9/17/2019,Lancaster,PA,2019,260,11/7/2017,9/22/2014,679,1821,2
6620,9/17/2019,Montgomery,PA,2019,260,11/7/2017,9/22/2014,679,1821,2
6622,9/17/2019,Philadelphia,PA,2019,260,11/7/2017,9/22/2014,679,1821,2
6615,9/17/2019,Berks,PA,2019,260,11/7/2017,9/22/2014,679,1821,3
6664,9/18/2019,Montgomery,PA,2019,261,11/7/2017,9/22/2014,680,1822,1
6665,9/18/2019,Philadelphia,PA,2019,261,11/7/2017,9/22/2014,680,1822,1
6662,9/18/2019,Delaware,PA,2019,261,11/7/2017,9/22/2014,680,1822,2
6663,9/18/2019,Lancaster,PA,2019,261,11/7/2017,9/22/2014,680,1822,2
6661,9/18/2019,Chester,PA,2019,261,11/7/2017,9/22/2014,680,1822,4
6711,9/19/2019,Bucks,PA,2019,262,11/7/2017,9/22/2014,681,1823,1
6718,9/19/2019,Philadelphia,PA,2019,262,11/7/2017,9/22/2014,681,1823,1
6715,9/19/2019,Lehigh,PA,2019,262,11/7/2017,9/22/2014,681,1823,2
6716,9/19/2019,Montgomery,PA,2019,262,11/7/2017,9/22/2014,681,1823,2
6717,9/19/2019,Northampton,PA,2019,262,11/7/2017,9/22/2014,681,1823,2
6713,9/19/2019,Delaware,PA,2019,262,11/7/2017,9/22/2014,681,1823,4
6712,9/19/2019,Chester,PA,2019,262,11/7/2017,9/22/2014,681,1823,6
6802,9/20/2019,Berks,PA,2019,263,11/7/2017,9/22/2014,682,1824,1
6804,9/20/2019,Chester,PA,2019,263,11/7/2017,9/22/2014,682,1824,1
6805,9/20/2019,Delaware,PA,2019,263,11/7/2017,9/22/2014,682,1824,1
6803,9/20/2019,Bucks,PA,2019,263,11/7/2017,9/22/2014,682,1824,2
6806,9/20/2019,Lancaster,PA,2019,263,11/7/2017,9/22/2014,682,1824,2
6808,9/20/2019,Philadelphia,PA,2019,263,11/7/2017,9/22/2014,682,1824,5
6807,9/20/2019,Montgomery,PA,2019,263,11/7/2017,9/22/2014,682,1824,11
6835,9/21/2019,Chester,PA,2019,264,11/7/2017,9/22/2014,683,1825,2
6839,9/21/2019,Northampton,PA,2019,264,11/7/2017,9/22/2014,683,1825,2
6837,9/21/2019,Lancaster,PA,2019,264,11/7/2017,9/22/2014,683,1825,6
6838,9/21/2019,Montgomery,PA,2019,264,11/7/2017,9/22/2014,683,1825,6
6840,9/21/2019,Philadelphia,PA,2019,264,11/7/2017,9/22/2014,683,1825,6
6859,9/22/2019,Berks,PA,2019,265,11/7/2017,9/22/2014,684,1826,1
6862,9/22/2019,Lebanon,PA,2019,265,11/7/2017,9/22/2014,684,1826,1
6860,9/22/2019,Chester,PA,2019,265,11/7/2017,9/22/2014,684,1826,3
6864,9/22/2019,Philadelphia,PA,2019,265,11/7/2017,9/22/2014,684,1826,3
6863,9/22/2019,Montgomery,PA,2019,265,11/7/2017,9/22/2014,684,1826,4
6895,9/23/2019,Lebanon,PA,2019,266,11/7/2017,9/22/2014,685,1827,1
6894,9/23/2019,Lancaster,PA,2019,266,11/7/2017,9/22/2014,685,1827,2
6897,9/23/2019,Philadelphia,PA,2019,266,11/7/2017,9/22/2014,685,1827,2
6896,9/23/2019,Montgomery,PA,2019,266,11/7/2017,9/22/2014,685,1827,4
6893,9/23/2019,Delaware,PA,2019,266,11/7/2017,9/22/2014,685,1827,17
6926,9/24/2019,Berks,PA,2019,267,11/7/2017,9/22/2014,686,1828,1
6928,9/24/2019,Chester,PA,2019,267,11/7/2017,9/22/2014,686,1828,1
6931,9/24/2019,Montgomery,PA,2019,267,11/7/2017,9/22/2014,686,1828,1
6930,9/24/2019,Monroe,PA,2019,267,11/7/2017,9/22/2014,686,1828,2
6932,9/24/2019,Philadelphia,PA,2019,267,11/7/2017,9/22/2014,686,1828,5
6929,9/24/2019,Delaware,PA,2019,267,11/7/2017,9/22/2014,686,1828,8
6978,9/25/2019,Lancaster,PA,2019,268,11/7/2017,9/22/2014,687,1829,1
6981,9/25/2019,Schuylkill,PA,2019,268,11/7/2017,9/22/2014,687,1829,1
6971,9/25/2019,Bucks,PA,2019,268,11/7/2017,9/22/2014,687,1829,2
6974,9/25/2019,Chester,PA,2019,268,11/7/2017,9/22/2014,687,1829,2
6979,9/25/2019,Montgomery,PA,2019,268,11/7/2017,9/22/2014,687,1829,2
6980,9/25/2019,Philadelphia,PA,2019,268,11/7/2017,9/22/2014,687,1829,4
6975,9/25/2019,Delaware,PA,2019,268,11/7/2017,9/22/2014,687,1829,7
7035,9/26/2019,Bucks,PA,2019,269,11/7/2017,9/22/2014,688,1830,1
7036,9/26/2019,Chester,PA,2019,269,11/7/2017,9/22/2014,688,1830,1
7038,9/26/2019,Lancaster,PA,2019,269,11/7/2017,9/22/2014,688,1830,1
7039,9/26/2019,Northampton,PA,2019,269,11/7/2017,9/22/2014,688,1830,1
7040,9/26/2019,Philadelphia,PA,2019,269,11/7/2017,9/22/2014,688,1830,1
7037,9/26/2019,Delaware,PA,2019,269,11/7/2017,9/22/2014,688,1830,9
7077,9/27/2019,Bucks,PA,2019,270,11/7/2017,9/22/2014,689,1831,1
7081,9/27/2019,Northampton,PA,2019,270,11/7/2017,9/22/2014,689,1831,1
7082,9/27/2019,Philadelphia,PA,2019,270,11/7/2017,9/22/2014,689,1831,1
7079,9/27/2019,Delaware,PA,2019,270,11/7/2017,9/22/2014,689,1831,2
7080,9/27/2019,Lancaster,PA,2019,270,11/7/2017,9/22/2014,689,1831,2
7078,9/27/2019,Chester,PA,2019,270,11/7/2017,9/22/2014,689,1831,3
7119,9/28/2019,Lehigh,PA,2019,271,11/7/2017,9/22/2014,690,1832,1
7121,9/28/2019,Northampton,PA,2019,271,11/7/2017,9/22/2014,690,1832,2
7118,9/28/2019,Chester,PA,2019,271,11/7/2017,9/22/2014,690,1832,3
7120,9/28/2019,Montgomery,PA,2019,271,11/7/2017,9/22/2014,690,1832,3
7122,9/28/2019,Philadelphia,PA,2019,271,11/7/2017,9/22/2014,690,1832,4
7149,9/29/2019,Carbon,PA,2019,272,11/7/2017,9/22/2014,691,1833,1
7151,9/29/2019,Dauphin,PA,2019,272,11/7/2017,9/22/2014,691,1833,1
7152,9/29/2019,Delaware,PA,2019,272,11/7/2017,9/22/2014,691,1833,1
7157,9/29/2019,Northampton,PA,2019,272,11/7/2017,9/22/2014,691,1833,1
7150,9/29/2019,Chester,PA,2019,272,11/7/2017,9/22/2014,691,1833,2
7153,9/29/2019,Lancaster,PA,2019,272,11/7/2017,9/22/2014,691,1833,2
7154,9/29/2019,Lehigh,PA,2019,272,11/7/2017,9/22/2014,691,1833,2
7155,9/29/2019,Montgomery,PA,2019,272,11/7/2017,9/22/2014,691,1833,4
7158,9/29/2019,Philadelphia,PA,2019,272,11/7/2017,9/22/2014,691,1833,7
7244,9/30/2019,Bucks,PA,2019,273,11/7/2017,9/22/2014,692,1834,1
7245,9/30/2019,Chester,PA,2019,273,11/7/2017,9/22/2014,692,1834,1
7246,9/30/2019,Delaware,PA,2019,273,11/7/2017,9/22/2014,692,1834,1
7247,9/30/2019,Lancaster,PA,2019,273,11/7/2017,9/22/2014,692,1834,1
7248,9/30/2019,Northampton,PA,2019,273,11/7/2017,9/22/2014,692,1834,2
7249,9/30/2019,Philadelphia,PA,2019,273,11/7/2017,9/22/2014,692,1834,7
45,10/1/2019,Lehigh,PA,2019,274,11/7/2017,9/22/2014,693,1835,1
46,10/1/2019,Montgomery,PA,2019,274,11/7/2017,9/22/2014,693,1835,1
42,10/1/2019,Bucks,PA,2019,274,11/7/2017,9/22/2014,693,1835,2
47,10/1/2019,Philadelphia,PA,2019,274,11/7/2017,9/22/2014,693,1835,5
386,10/2/2019,Berks,PA,2019,275,11/7/2017,9/22/2014,694,1836,1
388,10/2/2019,Chester,PA,2019,275,11/7/2017,9/22/2014,694,1836,1
389,10/2/2019,Delaware,PA,2019,275,11/7/2017,9/22/2014,694,1836,1
390,10/2/2019,Lancaster,PA,2019,275,11/7/2017,9/22/2014,694,1836,1
392,10/2/2019,Monroe,PA,2019,275,11/7/2017,9/22/2014,694,1836,1
393,10/2/2019,Philadelphia,PA,2019,275,11/7/2017,9/22/2014,694,1836,1
391,10/2/2019,Lehigh,PA,2019,275,11/7/2017,9/22/2014,694,1836,2
666,10/3/2019,Bucks,PA,2019,276,11/7/2017,9/22/2014,695,1837,2
740,10/4/2019,Berks,PA,2019,277,11/7/2017,9/22/2014,696,1838,1
743,10/4/2019,Delaware,PA,2019,277,11/7/2017,9/22/2014,696,1838,1
744,10/4/2019,Montgomery,PA,2019,277,11/7/2017,9/22/2014,696,1838,1
742,10/4/2019,Chester,PA,2019,277,11/7/2017,9/22/2014,696,1838,3
745,10/4/2019,Philadelphia,PA,2019,277,11/7/2017,9/22/2014,696,1838,4
781,10/5/2019,Chester,PA,2019,278,11/7/2017,9/22/2014,697,1839,1
783,10/5/2019,Lancaster,PA,2019,278,11/7/2017,9/22/2014,697,1839,1
784,10/5/2019,Montgomery,PA,2019,278,11/7/2017,9/22/2014,697,1839,1
785,10/5/2019,Philadelphia,PA,2019,278,11/7/2017,9/22/2014,697,1839,1
810,10/6/2019,Chester,PA,2019,279,11/7/2017,9/22/2014,698,1840,1
812,10/6/2019,Montgomery,PA,2019,279,11/7/2017,9/22/2014,698,1840,1
813,10/6/2019,Northampton,PA,2019,279,11/7/2017,9/22/2014,698,1840,2
814,10/6/2019,Philadelphia,PA,2019,279,11/7/2017,9/22/2014,698,1840,3
843,10/7/2019,Delaware,PA,2019,280,11/7/2017,9/22/2014,699,1841,2
841,10/7/2019,Bucks,PA,2019,280,11/7/2017,9/22/2014,699,1841,3
845,10/7/2019,Montgomery,PA,2019,280,11/7/2017,9/22/2014,699,1841,6
881,10/8/2019,Chester,PA,2019,281,11/7/2017,9/22/2014,700,1842,1
882,10/8/2019,Delaware,PA,2019,281,11/7/2017,9/22/2014,700,1842,1
883,10/8/2019,Lehigh,PA,2019,281,11/7/2017,9/22/2014,700,1842,1
884,10/8/2019,Montgomery,PA,2019,281,11/7/2017,9/22/2014,700,1842,1
885,10/8/2019,Philadelphia,PA,2019,281,11/7/2017,9/22/2014,700,1842,2
922,10/9/2019,Monroe,PA,2019,282,11/7/2017,9/22/2014,701,1843,1
924,10/9/2019,Northampton,PA,2019,282,11/7/2017,9/22/2014,701,1843,1
925,10/9/2019,Philadelphia,PA,2019,282,11/7/2017,9/22/2014,701,1843,1
923,10/9/2019,Montgomery,PA,2019,282,11/7/2017,9/22/2014,701,1843,3
81,10/10/2019,Bucks,PA,2019,283,11/7/2017,9/22/2014,702,1844,1
85,10/10/2019,Northampton,PA,2019,283,11/7/2017,9/22/2014,702,1844,1
87,10/10/2019,Schuylkill,PA,2019,283,11/7/2017,9/22/2014,702,1844,1
84,10/10/2019,Delaware,PA,2019,283,11/7/2017,9/22/2014,702,1844,2
86,10/10/2019,Philadelphia,PA,2019,283,11/7/2017,9/22/2014,702,1844,2
83,10/10/2019,Chester,PA,2019,283,11/7/2017,9/22/2014,702,1844,3
110,10/11/2019,Berks,PA,2019,284,11/7/2017,9/22/2014,703,1845,1
149,10/12/2019,Bucks,PA,2019,285,11/7/2017,9/22/2014,704,1846,1
154,10/12/2019,Lehigh,PA,2019,285,11/7/2017,9/22/2014,704,1846,1
155,10/12/2019,Montgomery,PA,2019,285,11/7/2017,9/22/2014,704,1846,1
156,10/12/2019,Northampton,PA,2019,285,11/7/2017,9/22/2014,704,1846,1
150,10/12/2019,Chester,PA,2019,285,11/7/2017,9/22/2014,704,1846,2
153,10/12/2019,Lancaster,PA,2019,285,11/7/2017,9/22/2014,704,1846,2
148,10/12/2019,Berks,PA,2019,285,11/7/2017,9/22/2014,704,1846,3
151,10/12/2019,Delaware,PA,2019,285,11/7/2017,9/22/2014,704,1846,3
158,10/12/2019,Philadelphia,PA,2019,285,11/7/2017,9/22/2014,704,1846,6
175,10/13/2019,Berks,PA,2019,286,11/7/2017,9/22/2014,705,1847,1
178,10/13/2019,Lancaster,PA,2019,286,11/7/2017,9/22/2014,705,1847,1
179,10/13/2019,Lehigh,PA,2019,286,11/7/2017,9/22/2014,705,1847,1
180,10/13/2019,Northampton,PA,2019,286,11/7/2017,9/22/2014,705,1847,1
181,10/13/2019,Philadelphia,PA,2019,286,11/7/2017,9/22/2014,705,1847,1
182,10/13/2019,Schuylkill,PA,2019,286,11/7/2017,9/22/2014,705,1847,1
176,10/13/2019,Bucks,PA,2019,286,11/7/2017,9/22/2014,705,1847,3
211,10/14/2019,Delaware,PA,2019,287,11/7/2017,9/22/2014,706,1848,1
214,10/14/2019,Northampton,PA,2019,287,11/7/2017,9/22/2014,706,1848,1
210,10/14/2019,Chester,PA,2019,287,11/7/2017,9/22/2014,706,1848,2
212,10/14/2019,Lancaster,PA,2019,287,11/7/2017,9/22/2014,706,1848,2
213,10/14/2019,Montgomery,PA,2019,287,11/7/2017,9/22/2014,706,1848,8
242,10/15/2019,Bucks,PA,2019,288,11/7/2017,9/22/2014,707,1849,2
244,10/15/2019,Lancaster,PA,2019,288,11/7/2017,9/22/2014,707,1849,2
246,10/15/2019,Philadelphia,PA,2019,288,11/7/2017,9/22/2014,707,1849,2
289,10/16/2019,Montgomery,PA,2019,289,11/7/2017,9/22/2014,708,1850,1
290,10/16/2019,Philadelphia,PA,2019,289,11/7/2017,9/22/2014,708,1850,1
288,10/16/2019,Delaware,PA,2019,289,11/7/2017,9/22/2014,708,1850,2
310,10/17/2019,Bucks,PA,2019,290,11/7/2017,9/22/2014,709,1851,1
311,10/17/2019,Delaware,PA,2019,290,11/7/2017,9/22/2014,709,1851,11
336,10/18/2019,Berks,PA,2019,291,11/7/2017,9/22/2014,710,1852,1
337,10/18/2019,Lancaster,PA,2019,291,11/7/2017,9/22/2014,710,1852,1
339,10/18/2019,Philadelphia,PA,2019,291,11/7/2017,9/22/2014,710,1852,1
338,10/18/2019,Montgomery,PA,2019,291,11/7/2017,9/22/2014,710,1852,4
357,10/19/2019,Berks,PA,2019,292,11/7/2017,9/22/2014,711,1853,1
358,10/19/2019,Bucks,PA,2019,292,11/7/2017,9/22/2014,711,1853,1
361,10/19/2019,Lebanon,PA,2019,292,11/7/2017,9/22/2014,711,1853,1
362,10/19/2019,Lehigh,PA,2019,292,11/7/2017,9/22/2014,711,1853,1
364,10/19/2019,Northampton,PA,2019,292,11/7/2017,9/22/2014,711,1853,1
365,10/19/2019,Philadelphia,PA,2019,292,11/7/2017,9/22/2014,711,1853,2
363,10/19/2019,Montgomery,PA,2019,292,11/7/2017,9/22/2014,711,1853,3
359,10/19/2019,Chester,PA,2019,292,11/7/2017,9/22/2014,711,1853,4
435,10/20/2019,Chester,PA,2019,293,11/7/2017,9/22/2014,712,1854,1
436,10/20/2019,Delaware,PA,2019,293,11/7/2017,9/22/2014,712,1854,1
437,10/20/2019,Philadelphia,PA,2019,293,11/7/2017,9/22/2014,712,1854,2
461,10/21/2019,Bucks,PA,2019,294,11/7/2017,9/22/2014,713,1855,1
464,10/21/2019,Northampton,PA,2019,294,11/7/2017,9/22/2014,713,1855,1
465,10/21/2019,Schuylkill,PA,2019,294,11/7/2017,9/22/2014,713,1855,1
462,10/21/2019,Chester,PA,2019,294,11/7/2017,9/22/2014,713,1855,3
463,10/21/2019,Montgomery,PA,2019,294,11/7/2017,9/22/2014,713,1855,7
489,10/22/2019,Bucks,PA,2019,295,11/7/2017,9/22/2014,714,1856,1
490,10/22/2019,Chester,PA,2019,295,11/7/2017,9/22/2014,714,1856,1
491,10/22/2019,Lancaster,PA,2019,295,11/7/2017,9/22/2014,714,1856,1
492,10/22/2019,Lehigh,PA,2019,295,11/7/2017,9/22/2014,714,1856,2
515,10/23/2019,Lancaster,PA,2019,296,11/7/2017,9/22/2014,715,1857,1
540,10/24/2019,Chester,PA,2019,297,11/7/2017,9/22/2014,716,1858,1
541,10/24/2019,Montgomery,PA,2019,297,11/7/2017,9/22/2014,716,1858,1
542,10/24/2019,Philadelphia,PA,2019,297,11/7/2017,9/22/2014,716,1858,3
575,10/25/2019,Delaware,PA,2019,298,11/7/2017,9/22/2014,717,1859,1
576,10/25/2019,Montgomery,PA,2019,298,11/7/2017,9/22/2014,717,1859,1
577,10/25/2019,Philadelphia,PA,2019,298,11/7/2017,9/22/2014,717,1859,1
606,10/26/2019,Chester,PA,2019,299,11/7/2017,9/22/2014,718,1860,1
610,10/26/2019,Philadelphia,PA,2019,299,11/7/2017,9/22/2014,718,1860,1
604,10/26/2019,Bucks,PA,2019,299,11/7/2017,9/22/2014,718,1860,2
609,10/26/2019,Montgomery,PA,2019,299,11/7/2017,9/22/2014,718,1860,3
608,10/26/2019,Lancaster,PA,2019,299,11/7/2017,9/22/2014,718,1860,4
618,10/27/2019,Lancaster,PA,2019,300,11/7/2017,9/22/2014,719,1861,1
619,10/27/2019,Lehigh,PA,2019,300,11/7/2017,9/22/2014,719,1861,1
621,10/27/2019,Philadelphia,PA,2019,300,11/7/2017,9/22/2014,719,1861,1
620,10/27/2019,Montgomery,PA,2019,300,11/7/2017,9/22/2014,719,1861,3
635,10/28/2019,Bucks,PA,2019,301,11/7/2017,9/22/2014,720,1862,1
636,10/28/2019,Delaware,PA,2019,301,11/7/2017,9/22/2014,720,1862,1
708,10/30/2019,Chester,PA,2019,303,11/7/2017,9/22/2014,722,1864,1
709,10/30/2019,Lancaster,PA,2019,303,11/7/2017,9/22/2014,722,1864,2
966,11/1/2019,Delaware,PA,2019,305,11/7/2017,9/22/2014,724,1866,1
1027,11/2/2019,Bucks,PA,2019,306,11/7/2017,9/22/2014,725,1867,1
1028,11/2/2019,Lancaster,PA,2019,306,11/7/2017,9/22/2014,725,1867,1
1029,11/2/2019,Montgomery,PA,2019,306,11/7/2017,9/22/2014,725,1867,1
1030,11/2/2019,Philadelphia,PA,2019,306,11/7/2017,9/22/2014,725,1867,1
1031,11/2/2019,Schuylkill,PA,2019,306,11/7/2017,9/22/2014,725,1867,1
1075,11/3/2019,Bucks,PA,2019,307,11/7/2017,9/22/2014,726,1868,1
1076,11/3/2019,Chester,PA,2019,307,11/7/2017,9/22/2014,726,1868,1
1077,11/3/2019,Lehigh,PA,2019,307,11/7/2017,9/22/2014,726,1868,1
1078,11/3/2019,Philadelphia,PA,2019,307,11/7/2017,9/22/2014,726,1868,2
1094,11/4/2019,Delaware,PA,2019,308,11/7/2017,9/22/2014,727,1869,2
1104,11/5/2019,Bucks,PA,2019,309,11/7/2017,9/22/2014,728,1870,1
1112,11/6/2019,Philadelphia,PA,2019,310,11/7/2017,9/22/2014,729,1871,1
1124,11/7/2019,Berks,PA,2019,311,11/7/2017,9/22/2014,730,1872,1
1125,11/7/2019,Montgomery,PA,2019,311,11/7/2017,9/22/2014,730,1872,3
1135,11/8/2019,Montgomery,PA,2019,312,11/7/2017,9/22/2014,731,1873,1
1136,11/8/2019,Philadelphia,PA,2019,312,11/7/2017,9/22/2014,731,1873,1
1147,11/9/2019,Montgomery,PA,2019,313,11/7/2017,9/22/2014,732,1874,3
1008,11/15/2019,Lancaster,PA,2019,319,11/7/2017,9/22/2014,738,1880,1
1045,11/21/2019,Philadelphia,PA,2019,325,11/7/2017,9/22/2014,744,1886,1
1070,11/29/2019,Berks,PA,2019,333,11/7/2017,9/22/2014,752,1894,1
1091,11/30/2019,Montgomery,PA,2019,334,11/7/2017,9/22/2014,753,1895,1
1192,12/3/2019,Lehigh,PA,2019,337,11/7/2017,9/22/2014,756,1898,1
1199,12/8/2019,Bucks,PA,2019,342,11/7/2017,9/22/2014,761,1903,1
1163,12/12/2019,Montgomery,PA,2019,346,11/7/2017,9/22/2014,765,1907,1
1166,12/14/2019,Philadelphia,PA,2019,348,11/7/2017,9/22/2014,767,1909,1
1177,12/21/2019,Delaware,PA,2019,355,11/7/2017,9/22/2014,774,1916,1
1179,12/22/2019,Berks,PA,2019,356,11/7/2017,9/22/2014,775,1917,3
1181,12/25/2019,Chester,PA,2019,359,11/7/2017,9/22/2014,778,1920,1
