ObservedDate,County,State,Year,DOY,FirstiNatReport,FirstInvasion,iNatSince,SinceOfficialInvasion,Count2
5/9/2021,Camden,NJ,2021,129,7/18/2021,7/17/2018,-70,1027,1
5/11/2021,Gloucester,NJ,2021,131,7/18/2021,7/17/2018,-68,1029,2
5/12/2021,Gloucester,NJ,2021,132,7/18/2021,7/17/2018,-67,1030,1
5/13/2021,Mercer,NJ,2021,133,7/18/2021,7/17/2018,-66,1031,1
5/14/2021,Burlington,NJ,2021,134,7/18/2021,7/17/2018,-65,1032,1
5/15/2021,Burlington,NJ,2021,135,7/18/2021,7/17/2018,-64,1033,1
5/15/2021,Camden,NJ,2021,135,7/18/2021,7/17/2018,-64,1033,1
5/15/2021,Middlesex,NJ,2021,135,7/18/2021,7/17/2018,-64,1033,1
5/15/2021,Gloucester,NJ,2021,135,7/18/2021,7/17/2018,-64,1033,2
5/16/2021,Burlington,NJ,2021,136,7/18/2021,7/17/2018,-63,1034,1
5/16/2021,Middlesex,NJ,2021,136,7/18/2021,7/17/2018,-63,1034,1
5/16/2021,Camden,NJ,2021,136,7/18/2021,7/17/2018,-63,1034,2
5/17/2021,Burlington,NJ,2021,137,7/18/2021,7/17/2018,-62,1035,1
5/17/2021,Middlesex,NJ,2021,137,7/18/2021,7/17/2018,-62,1035,1
5/17/2021,Somerset,NJ,2021,137,7/18/2021,7/17/2018,-62,1035,1
5/18/2021,Camden,NJ,2021,138,7/18/2021,7/17/2018,-61,1036,1
5/18/2021,Hunterdon,NJ,2021,138,7/18/2021,7/17/2018,-61,1036,1
5/19/2021,Camden,NJ,2021,139,7/18/2021,7/17/2018,-60,1037,1
5/19/2021,Mercer,NJ,2021,139,7/18/2021,7/17/2018,-60,1037,1
5/20/2021,Morris,NJ,2021,140,7/18/2021,7/17/2018,-59,1038,1
5/20/2021,Union,NJ,2021,140,7/18/2021,7/17/2018,-59,1038,1
5/20/2021,Burlington,NJ,2021,140,7/18/2021,7/17/2018,-59,1038,2
5/21/2021,Burlington,NJ,2021,141,7/18/2021,7/17/2018,-58,1039,1
5/21/2021,Mercer,NJ,2021,141,7/18/2021,7/17/2018,-58,1039,1
5/21/2021,Somerset,NJ,2021,141,7/18/2021,7/17/2018,-58,1039,1
5/21/2021,Camden,NJ,2021,141,7/18/2021,7/17/2018,-58,1039,3
5/22/2021,Burlington,NJ,2021,142,7/18/2021,7/17/2018,-57,1040,1
5/22/2021,Mercer,NJ,2021,142,7/18/2021,7/17/2018,-57,1040,1
5/22/2021,Middlesex,NJ,2021,142,7/18/2021,7/17/2018,-57,1040,1
5/22/2021,Salem,NJ,2021,142,7/18/2021,7/17/2018,-57,1040,1
5/22/2021,Somerset,NJ,2021,142,7/18/2021,7/17/2018,-57,1040,1
5/22/2021,Hunterdon,NJ,2021,142,7/18/2021,7/17/2018,-57,1040,2
5/22/2021,Camden,NJ,2021,142,7/18/2021,7/17/2018,-57,1040,4
5/23/2021,Camden,NJ,2021,143,7/18/2021,7/17/2018,-56,1041,1
5/23/2021,Middlesex,NJ,2021,143,7/18/2021,7/17/2018,-56,1041,1
5/23/2021,Monmouth,NJ,2021,143,7/18/2021,7/17/2018,-56,1041,1
5/23/2021,Mercer,NJ,2021,143,7/18/2021,7/17/2018,-56,1041,5
5/24/2021,Burlington,NJ,2021,144,7/18/2021,7/17/2018,-55,1042,1
5/24/2021,Somerset,NJ,2021,144,7/18/2021,7/17/2018,-55,1042,1
5/24/2021,Salem,NJ,2021,144,7/18/2021,7/17/2018,-55,1042,2
5/24/2021,Warren,NJ,2021,144,7/18/2021,7/17/2018,-55,1042,2
5/24/2021,Middlesex,NJ,2021,144,7/18/2021,7/17/2018,-55,1042,3
5/25/2021,Burlington,NJ,2021,145,7/18/2021,7/17/2018,-54,1043,1
5/25/2021,Camden,NJ,2021,145,7/18/2021,7/17/2018,-54,1043,1
5/25/2021,Middlesex,NJ,2021,145,7/18/2021,7/17/2018,-54,1043,1
5/25/2021,Warren,NJ,2021,145,7/18/2021,7/17/2018,-54,1043,1
5/25/2021,Mercer,NJ,2021,145,7/18/2021,7/17/2018,-54,1043,2
5/26/2021,Burlington,NJ,2021,146,7/18/2021,7/17/2018,-53,1044,1
5/26/2021,Middlesex,NJ,2021,146,7/18/2021,7/17/2018,-53,1044,1
5/26/2021,Somerset,NJ,2021,146,7/18/2021,7/17/2018,-53,1044,1
5/27/2021,Morris,NJ,2021,147,7/18/2021,7/17/2018,-52,1045,1
5/27/2021,Camden,NJ,2021,147,7/18/2021,7/17/2018,-52,1045,2
5/27/2021,Mercer,NJ,2021,147,7/18/2021,7/17/2018,-52,1045,2
5/27/2021,Somerset,NJ,2021,147,7/18/2021,7/17/2018,-52,1045,2
5/28/2021,Burlington,NJ,2021,148,7/18/2021,7/17/2018,-51,1046,1
5/28/2021,Hunterdon,NJ,2021,148,7/18/2021,7/17/2018,-51,1046,1
5/28/2021,Mercer,NJ,2021,148,7/18/2021,7/17/2018,-51,1046,1
5/28/2021,Somerset,NJ,2021,148,7/18/2021,7/17/2018,-51,1046,1
5/29/2021,Mercer,NJ,2021,149,7/18/2021,7/17/2018,-50,1047,1
5/30/2021,Somerset,NJ,2021,150,7/18/2021,7/17/2018,-49,1048,2
5/31/2021,Burlington,NJ,2021,151,7/18/2021,7/17/2018,-48,1049,1
5/31/2021,Gloucester,NJ,2021,151,7/18/2021,7/17/2018,-48,1049,1
5/31/2021,Middlesex,NJ,2021,151,7/18/2021,7/17/2018,-48,1049,1
5/31/2021,Morris,NJ,2021,151,7/18/2021,7/17/2018,-48,1049,1
5/31/2021,Camden,NJ,2021,151,7/18/2021,7/17/2018,-48,1049,2
5/31/2021,Somerset,NJ,2021,151,7/18/2021,7/17/2018,-48,1049,2
5/31/2021,Mercer,NJ,2021,151,7/18/2021,7/17/2018,-48,1049,4
6/1/2021,Morris,NJ,2021,152,7/18/2021,7/17/2018,-47,1050,1
6/1/2021,Salem,NJ,2021,152,7/18/2021,7/17/2018,-47,1050,1
6/1/2021,Somerset,NJ,2021,152,7/18/2021,7/17/2018,-47,1050,4
6/2/2021,Hunterdon,NJ,2021,153,7/18/2021,7/17/2018,-46,1051,1
6/2/2021,Monmouth,NJ,2021,153,7/18/2021,7/17/2018,-46,1051,1
6/2/2021,Mercer,NJ,2021,153,7/18/2021,7/17/2018,-46,1051,2
6/2/2021,Middlesex,NJ,2021,153,7/18/2021,7/17/2018,-46,1051,2
6/2/2021,Camden,NJ,2021,153,7/18/2021,7/17/2018,-46,1051,3
6/2/2021,Somerset,NJ,2021,153,7/18/2021,7/17/2018,-46,1051,3
6/3/2021,Middlesex,NJ,2021,154,7/18/2021,7/17/2018,-45,1052,1
6/3/2021,Somerset,NJ,2021,154,7/18/2021,7/17/2018,-45,1052,2
6/3/2021,Camden,NJ,2021,154,7/18/2021,7/17/2018,-45,1052,8
6/4/2021,Mercer,NJ,2021,155,7/18/2021,7/17/2018,-44,1053,1
6/5/2021,Camden,NJ,2021,156,7/18/2021,7/17/2018,-43,1054,1
6/5/2021,Hunterdon,NJ,2021,156,7/18/2021,7/17/2018,-43,1054,2
6/5/2021,Morris,NJ,2021,156,7/18/2021,7/17/2018,-43,1054,2
6/5/2021,Somerset,NJ,2021,156,7/18/2021,7/17/2018,-43,1054,2
6/6/2021,Mercer,NJ,2021,157,7/18/2021,7/17/2018,-42,1055,1
6/6/2021,Union,NJ,2021,157,7/18/2021,7/17/2018,-42,1055,1
6/6/2021,Middlesex,NJ,2021,157,7/18/2021,7/17/2018,-42,1055,2
6/6/2021,Somerset,NJ,2021,157,7/18/2021,7/17/2018,-42,1055,2
6/7/2021,Burlington,NJ,2021,158,7/18/2021,7/17/2018,-41,1056,1
6/7/2021,Somerset,NJ,2021,158,7/18/2021,7/17/2018,-41,1056,1
6/7/2021,Union,NJ,2021,158,7/18/2021,7/17/2018,-41,1056,1
6/7/2021,Middlesex,NJ,2021,158,7/18/2021,7/17/2018,-41,1056,2
6/8/2021,Bergen,NJ,2021,159,7/18/2021,7/17/2018,-40,1057,1
6/8/2021,Burlington,NJ,2021,159,7/18/2021,7/17/2018,-40,1057,1
6/8/2021,Mercer,NJ,2021,159,7/18/2021,7/17/2018,-40,1057,2
6/9/2021,Burlington,NJ,2021,160,7/18/2021,7/17/2018,-39,1058,1
6/9/2021,Gloucester,NJ,2021,160,7/18/2021,7/17/2018,-39,1058,1
6/9/2021,Middlesex,NJ,2021,160,7/18/2021,7/17/2018,-39,1058,1
6/9/2021,Somerset,NJ,2021,160,7/18/2021,7/17/2018,-39,1058,2
6/10/2021,Camden,NJ,2021,161,7/18/2021,7/17/2018,-38,1059,1
6/10/2021,Mercer,NJ,2021,161,7/18/2021,7/17/2018,-38,1059,1
6/10/2021,Middlesex,NJ,2021,161,7/18/2021,7/17/2018,-38,1059,1
6/10/2021,Morris,NJ,2021,161,7/18/2021,7/17/2018,-38,1059,1
6/10/2021,Burlington,NJ,2021,161,7/18/2021,7/17/2018,-38,1059,2
6/10/2021,Somerset,NJ,2021,161,7/18/2021,7/17/2018,-38,1059,6
6/11/2021,Gloucester,NJ,2021,162,7/18/2021,7/17/2018,-37,1060,1
6/11/2021,Mercer,NJ,2021,162,7/18/2021,7/17/2018,-37,1060,1
6/11/2021,Somerset,NJ,2021,162,7/18/2021,7/17/2018,-37,1060,1
6/11/2021,Hunterdon,NJ,2021,162,7/18/2021,7/17/2018,-37,1060,2
6/11/2021,Union,NJ,2021,162,7/18/2021,7/17/2018,-37,1060,2
6/12/2021,Camden,NJ,2021,163,7/18/2021,7/17/2018,-36,1061,1
6/12/2021,Gloucester,NJ,2021,163,7/18/2021,7/17/2018,-36,1061,1
6/12/2021,Mercer,NJ,2021,163,7/18/2021,7/17/2018,-36,1061,1
6/12/2021,Union,NJ,2021,163,7/18/2021,7/17/2018,-36,1061,1
6/12/2021,Middlesex,NJ,2021,163,7/18/2021,7/17/2018,-36,1061,2
6/12/2021,Somerset,NJ,2021,163,7/18/2021,7/17/2018,-36,1061,3
6/12/2021,Morris,NJ,2021,163,7/18/2021,7/17/2018,-36,1061,4
6/13/2021,Hunterdon,NJ,2021,164,7/18/2021,7/17/2018,-35,1062,1
6/13/2021,Middlesex,NJ,2021,164,7/18/2021,7/17/2018,-35,1062,2
6/13/2021,Gloucester,NJ,2021,164,7/18/2021,7/17/2018,-35,1062,4
6/13/2021,Somerset,NJ,2021,164,7/18/2021,7/17/2018,-35,1062,4
6/13/2021,Mercer,NJ,2021,164,7/18/2021,7/17/2018,-35,1062,9
6/14/2021,Gloucester,NJ,2021,165,7/18/2021,7/17/2018,-34,1063,1
6/14/2021,Union,NJ,2021,165,7/18/2021,7/17/2018,-34,1063,1
6/14/2021,Camden,NJ,2021,165,7/18/2021,7/17/2018,-34,1063,3
6/14/2021,Somerset,NJ,2021,165,7/18/2021,7/17/2018,-34,1063,8
6/15/2021,Camden,NJ,2021,166,7/18/2021,7/17/2018,-33,1064,1
6/15/2021,Essex,NJ,2021,166,7/18/2021,7/17/2018,-33,1064,1
6/15/2021,Hudson,NJ,2021,166,7/18/2021,7/17/2018,-33,1064,1
6/15/2021,Somerset,NJ,2021,166,7/18/2021,7/17/2018,-33,1064,2
6/15/2021,Middlesex,NJ,2021,166,7/18/2021,7/17/2018,-33,1064,3
6/16/2021,Burlington,NJ,2021,167,7/18/2021,7/17/2018,-32,1065,1
6/16/2021,Mercer,NJ,2021,167,7/18/2021,7/17/2018,-32,1065,1
6/16/2021,Union,NJ,2021,167,7/18/2021,7/17/2018,-32,1065,1
6/16/2021,Camden,NJ,2021,167,7/18/2021,7/17/2018,-32,1065,2
6/16/2021,Middlesex,NJ,2021,167,7/18/2021,7/17/2018,-32,1065,5
6/16/2021,Somerset,NJ,2021,167,7/18/2021,7/17/2018,-32,1065,7
6/17/2021,Gloucester,NJ,2021,168,7/18/2021,7/17/2018,-31,1066,1
6/17/2021,Sussex,NJ,2021,168,7/18/2021,7/17/2018,-31,1066,1
6/17/2021,Cumberland,NJ,2021,168,7/18/2021,7/17/2018,-31,1066,2
6/17/2021,Somerset,NJ,2021,168,7/18/2021,7/17/2018,-31,1066,7
6/18/2021,Salem,NJ,2021,169,7/18/2021,7/17/2018,-30,1067,1
6/18/2021,Somerset,NJ,2021,169,7/18/2021,7/17/2018,-30,1067,1
6/18/2021,Union,NJ,2021,169,7/18/2021,7/17/2018,-30,1067,1
6/18/2021,Mercer,NJ,2021,169,7/18/2021,7/17/2018,-30,1067,2
6/19/2021,Mercer,NJ,2021,170,7/18/2021,7/17/2018,-29,1068,1
6/19/2021,Morris,NJ,2021,170,7/18/2021,7/17/2018,-29,1068,1
6/20/2021,Camden,NJ,2021,171,7/18/2021,7/17/2018,-28,1069,1
6/20/2021,Middlesex,NJ,2021,171,7/18/2021,7/17/2018,-28,1069,1
6/20/2021,Morris,NJ,2021,171,7/18/2021,7/17/2018,-28,1069,1
6/20/2021,Hudson,NJ,2021,171,7/18/2021,7/17/2018,-28,1069,2
6/20/2021,Mercer,NJ,2021,171,7/18/2021,7/17/2018,-28,1069,2
6/21/2021,Somerset,NJ,2021,172,7/18/2021,7/17/2018,-27,1070,1
6/21/2021,Mercer,NJ,2021,172,7/18/2021,7/17/2018,-27,1070,2
6/21/2021,Middlesex,NJ,2021,172,7/18/2021,7/17/2018,-27,1070,2
6/22/2021,Mercer,NJ,2021,173,7/18/2021,7/17/2018,-26,1071,1
6/23/2021,Bergen,NJ,2021,174,7/18/2021,7/17/2018,-25,1072,1
6/23/2021,Burlington,NJ,2021,174,7/18/2021,7/17/2018,-25,1072,1
6/23/2021,Essex,NJ,2021,174,7/18/2021,7/17/2018,-25,1072,1
6/23/2021,Gloucester,NJ,2021,174,7/18/2021,7/17/2018,-25,1072,1
6/23/2021,Morris,NJ,2021,174,7/18/2021,7/17/2018,-25,1072,1
6/23/2021,Middlesex,NJ,2021,174,7/18/2021,7/17/2018,-25,1072,3
6/23/2021,Mercer,NJ,2021,174,7/18/2021,7/17/2018,-25,1072,6
6/23/2021,Somerset,NJ,2021,174,7/18/2021,7/17/2018,-25,1072,6
6/24/2021,Burlington,NJ,2021,175,7/18/2021,7/17/2018,-24,1073,1
6/24/2021,Camden,NJ,2021,175,7/18/2021,7/17/2018,-24,1073,1
6/24/2021,Gloucester,NJ,2021,175,7/18/2021,7/17/2018,-24,1073,1
6/24/2021,Mercer,NJ,2021,175,7/18/2021,7/17/2018,-24,1073,1
6/24/2021,Middlesex,NJ,2021,175,7/18/2021,7/17/2018,-24,1073,1
6/24/2021,Morris,NJ,2021,175,7/18/2021,7/17/2018,-24,1073,3
6/25/2021,Camden,NJ,2021,176,7/18/2021,7/17/2018,-23,1074,1
6/25/2021,Gloucester,NJ,2021,176,7/18/2021,7/17/2018,-23,1074,1
6/25/2021,Burlington,NJ,2021,176,7/18/2021,7/17/2018,-23,1074,5
6/26/2021,Camden,NJ,2021,177,7/18/2021,7/17/2018,-22,1075,1
6/26/2021,Hunterdon,NJ,2021,177,7/18/2021,7/17/2018,-22,1075,1
6/26/2021,Monmouth,NJ,2021,177,7/18/2021,7/17/2018,-22,1075,1
6/26/2021,Somerset,NJ,2021,177,7/18/2021,7/17/2018,-22,1075,1
6/26/2021,Burlington,NJ,2021,177,7/18/2021,7/17/2018,-22,1075,2
6/26/2021,Gloucester,NJ,2021,177,7/18/2021,7/17/2018,-22,1075,2
6/27/2021,Camden,NJ,2021,178,7/18/2021,7/17/2018,-21,1076,1
6/27/2021,Hunterdon,NJ,2021,178,7/18/2021,7/17/2018,-21,1076,1
6/27/2021,Morris,NJ,2021,178,7/18/2021,7/17/2018,-21,1076,1
6/27/2021,Union,NJ,2021,178,7/18/2021,7/17/2018,-21,1076,1
6/27/2021,Gloucester,NJ,2021,178,7/18/2021,7/17/2018,-21,1076,2
6/27/2021,Somerset,NJ,2021,178,7/18/2021,7/17/2018,-21,1076,2
6/27/2021,Mercer,NJ,2021,178,7/18/2021,7/17/2018,-21,1076,3
6/28/2021,Burlington,NJ,2021,179,7/18/2021,7/17/2018,-20,1077,1
6/28/2021,Hunterdon,NJ,2021,179,7/18/2021,7/17/2018,-20,1077,1
6/28/2021,Somerset,NJ,2021,179,7/18/2021,7/17/2018,-20,1077,1
6/28/2021,Union,NJ,2021,179,7/18/2021,7/17/2018,-20,1077,1
6/28/2021,Middlesex,NJ,2021,179,7/18/2021,7/17/2018,-20,1077,3
6/29/2021,Burlington,NJ,2021,180,7/18/2021,7/17/2018,-19,1078,1
6/29/2021,Gloucester,NJ,2021,180,7/18/2021,7/17/2018,-19,1078,1
6/29/2021,Hudson,NJ,2021,180,7/18/2021,7/17/2018,-19,1078,1
6/29/2021,Somerset,NJ,2021,180,7/18/2021,7/17/2018,-19,1078,1
6/29/2021,Warren,NJ,2021,180,7/18/2021,7/17/2018,-19,1078,1
6/30/2021,Camden,NJ,2021,181,7/18/2021,7/17/2018,-18,1079,1
6/30/2021,Essex,NJ,2021,181,7/18/2021,7/17/2018,-18,1079,1
6/30/2021,Hunterdon,NJ,2021,181,7/18/2021,7/17/2018,-18,1079,1
6/30/2021,Mercer,NJ,2021,181,7/18/2021,7/17/2018,-18,1079,1
6/30/2021,Somerset,NJ,2021,181,7/18/2021,7/17/2018,-18,1079,2
7/1/2021,Monmouth,NJ,2021,182,7/18/2021,7/17/2018,-17,1080,1
7/1/2021,Salem,NJ,2021,182,7/18/2021,7/17/2018,-17,1080,1
7/1/2021,Somerset,NJ,2021,182,7/18/2021,7/17/2018,-17,1080,1
7/2/2021,Camden,NJ,2021,183,7/18/2021,7/17/2018,-16,1081,1
7/2/2021,Mercer,NJ,2021,183,7/18/2021,7/17/2018,-16,1081,1
7/2/2021,Middlesex,NJ,2021,183,7/18/2021,7/17/2018,-16,1081,1
7/2/2021,Morris,NJ,2021,183,7/18/2021,7/17/2018,-16,1081,2
7/2/2021,Somerset,NJ,2021,183,7/18/2021,7/17/2018,-16,1081,5
7/3/2021,Middlesex,NJ,2021,184,7/18/2021,7/17/2018,-15,1082,1
7/3/2021,Salem,NJ,2021,184,7/18/2021,7/17/2018,-15,1082,1
7/3/2021,Gloucester,NJ,2021,184,7/18/2021,7/17/2018,-15,1082,2
7/3/2021,Mercer,NJ,2021,184,7/18/2021,7/17/2018,-15,1082,2
7/3/2021,Morris,NJ,2021,184,7/18/2021,7/17/2018,-15,1082,2
7/3/2021,Union,NJ,2021,184,7/18/2021,7/17/2018,-15,1082,2
7/4/2021,Hunterdon,NJ,2021,185,7/18/2021,7/17/2018,-14,1083,1
7/4/2021,Morris,NJ,2021,185,7/18/2021,7/17/2018,-14,1083,1
7/4/2021,Essex,NJ,2021,185,7/18/2021,7/17/2018,-14,1083,2
7/4/2021,Gloucester,NJ,2021,185,7/18/2021,7/17/2018,-14,1083,2
7/4/2021,Camden,NJ,2021,185,7/18/2021,7/17/2018,-14,1083,3
7/4/2021,Somerset,NJ,2021,185,7/18/2021,7/17/2018,-14,1083,4
7/5/2021,Hunterdon,NJ,2021,186,7/18/2021,7/17/2018,-13,1084,1
7/5/2021,Camden,NJ,2021,186,7/18/2021,7/17/2018,-13,1084,2
7/5/2021,Gloucester,NJ,2021,186,7/18/2021,7/17/2018,-13,1084,2
7/5/2021,Somerset,NJ,2021,186,7/18/2021,7/17/2018,-13,1084,3
7/5/2021,Burlington,NJ,2021,186,7/18/2021,7/17/2018,-13,1084,5
7/5/2021,Mercer,NJ,2021,186,7/18/2021,7/17/2018,-13,1084,8
7/6/2021,Gloucester,NJ,2021,187,7/18/2021,7/17/2018,-12,1085,1
7/6/2021,Middlesex,NJ,2021,187,7/18/2021,7/17/2018,-12,1085,1
7/6/2021,Somerset,NJ,2021,187,7/18/2021,7/17/2018,-12,1085,1
7/6/2021,Hudson,NJ,2021,187,7/18/2021,7/17/2018,-12,1085,2
7/6/2021,Hunterdon,NJ,2021,187,7/18/2021,7/17/2018,-12,1085,2
7/6/2021,Mercer,NJ,2021,187,7/18/2021,7/17/2018,-12,1085,3
7/6/2021,Morris,NJ,2021,187,7/18/2021,7/17/2018,-12,1085,3
7/7/2021,Burlington,NJ,2021,188,7/18/2021,7/17/2018,-11,1086,1
7/7/2021,Hunterdon,NJ,2021,188,7/18/2021,7/17/2018,-11,1086,1
7/7/2021,Gloucester,NJ,2021,188,7/18/2021,7/17/2018,-11,1086,2
7/7/2021,Mercer,NJ,2021,188,7/18/2021,7/17/2018,-11,1086,3
7/7/2021,Middlesex,NJ,2021,188,7/18/2021,7/17/2018,-11,1086,4
7/8/2021,Hudson,NJ,2021,189,7/18/2021,7/17/2018,-10,1087,1
7/8/2021,Middlesex,NJ,2021,189,7/18/2021,7/17/2018,-10,1087,1
7/8/2021,Morris,NJ,2021,189,7/18/2021,7/17/2018,-10,1087,1
7/8/2021,Somerset,NJ,2021,189,7/18/2021,7/17/2018,-10,1087,1
7/8/2021,Union,NJ,2021,189,7/18/2021,7/17/2018,-10,1087,1
7/8/2021,Burlington,NJ,2021,189,7/18/2021,7/17/2018,-10,1087,2
7/8/2021,Gloucester,NJ,2021,189,7/18/2021,7/17/2018,-10,1087,2
7/8/2021,Mercer,NJ,2021,189,7/18/2021,7/17/2018,-10,1087,2
7/9/2021,Bergen,NJ,2021,190,7/18/2021,7/17/2018,-9,1088,1
7/9/2021,Burlington,NJ,2021,190,7/18/2021,7/17/2018,-9,1088,1
7/9/2021,Hudson,NJ,2021,190,7/18/2021,7/17/2018,-9,1088,1
7/9/2021,Hunterdon,NJ,2021,190,7/18/2021,7/17/2018,-9,1088,1
7/9/2021,Morris,NJ,2021,190,7/18/2021,7/17/2018,-9,1088,2
7/9/2021,Somerset,NJ,2021,190,7/18/2021,7/17/2018,-9,1088,2
7/9/2021,Middlesex,NJ,2021,190,7/18/2021,7/17/2018,-9,1088,6
7/10/2021,Bergen,NJ,2021,191,7/18/2021,7/17/2018,-8,1089,1
7/10/2021,Hunterdon,NJ,2021,191,7/18/2021,7/17/2018,-8,1089,1
7/10/2021,Middlesex,NJ,2021,191,7/18/2021,7/17/2018,-8,1089,1
7/10/2021,Morris,NJ,2021,191,7/18/2021,7/17/2018,-8,1089,1
7/10/2021,Union,NJ,2021,191,7/18/2021,7/17/2018,-8,1089,1
7/10/2021,Warren,NJ,2021,191,7/18/2021,7/17/2018,-8,1089,1
7/10/2021,Burlington,NJ,2021,191,7/18/2021,7/17/2018,-8,1089,2
7/10/2021,Camden,NJ,2021,191,7/18/2021,7/17/2018,-8,1089,2
7/10/2021,Gloucester,NJ,2021,191,7/18/2021,7/17/2018,-8,1089,2
7/10/2021,Mercer,NJ,2021,191,7/18/2021,7/17/2018,-8,1089,5
7/10/2021,Somerset,NJ,2021,191,7/18/2021,7/17/2018,-8,1089,6
7/11/2021,Gloucester,NJ,2021,192,7/18/2021,7/17/2018,-7,1090,1
7/11/2021,Monmouth,NJ,2021,192,7/18/2021,7/17/2018,-7,1090,1
7/11/2021,Morris,NJ,2021,192,7/18/2021,7/17/2018,-7,1090,1
7/11/2021,Burlington,NJ,2021,192,7/18/2021,7/17/2018,-7,1090,2
7/11/2021,Mercer,NJ,2021,192,7/18/2021,7/17/2018,-7,1090,2
7/11/2021,Union,NJ,2021,192,7/18/2021,7/17/2018,-7,1090,2
7/11/2021,Camden,NJ,2021,192,7/18/2021,7/17/2018,-7,1090,4
7/11/2021,Middlesex,NJ,2021,192,7/18/2021,7/17/2018,-7,1090,4
7/11/2021,Somerset,NJ,2021,192,7/18/2021,7/17/2018,-7,1090,4
7/12/2021,Camden,NJ,2021,193,7/18/2021,7/17/2018,-6,1091,1
7/12/2021,Middlesex,NJ,2021,193,7/18/2021,7/17/2018,-6,1091,1
7/12/2021,Burlington,NJ,2021,193,7/18/2021,7/17/2018,-6,1091,2
7/12/2021,Somerset,NJ,2021,193,7/18/2021,7/17/2018,-6,1091,2
7/13/2021,Burlington,NJ,2021,194,7/18/2021,7/17/2018,-5,1092,1
7/13/2021,Hunterdon,NJ,2021,194,7/18/2021,7/17/2018,-5,1092,1
7/13/2021,Mercer,NJ,2021,194,7/18/2021,7/17/2018,-5,1092,1
7/13/2021,Morris,NJ,2021,194,7/18/2021,7/17/2018,-5,1092,1
7/13/2021,Union,NJ,2021,194,7/18/2021,7/17/2018,-5,1092,1
7/13/2021,Gloucester,NJ,2021,194,7/18/2021,7/17/2018,-5,1092,2
7/13/2021,Somerset,NJ,2021,194,7/18/2021,7/17/2018,-5,1092,2
7/13/2021,Middlesex,NJ,2021,194,7/18/2021,7/17/2018,-5,1092,5
7/14/2021,Camden,NJ,2021,195,7/18/2021,7/17/2018,-4,1093,1
7/14/2021,Gloucester,NJ,2021,195,7/18/2021,7/17/2018,-4,1093,1
7/14/2021,Hunterdon,NJ,2021,195,7/18/2021,7/17/2018,-4,1093,1
7/14/2021,Morris,NJ,2021,195,7/18/2021,7/17/2018,-4,1093,2
7/14/2021,Somerset,NJ,2021,195,7/18/2021,7/17/2018,-4,1093,3
7/15/2021,Warren,NJ,2021,196,7/18/2021,7/17/2018,-3,1094,1
7/15/2021,Gloucester,NJ,2021,196,7/18/2021,7/17/2018,-3,1094,2
7/15/2021,Burlington,NJ,2021,196,7/18/2021,7/17/2018,-3,1094,3
7/15/2021,Mercer,NJ,2021,196,7/18/2021,7/17/2018,-3,1094,4
7/15/2021,Somerset,NJ,2021,196,7/18/2021,7/17/2018,-3,1094,4
7/16/2021,Camden,NJ,2021,197,7/18/2021,7/17/2018,-2,1095,1
7/16/2021,Cumberland,NJ,2021,197,7/18/2021,7/17/2018,-2,1095,1
7/16/2021,Hunterdon,NJ,2021,197,7/18/2021,7/17/2018,-2,1095,1
7/16/2021,Mercer,NJ,2021,197,7/18/2021,7/17/2018,-2,1095,1
7/16/2021,Warren,NJ,2021,197,7/18/2021,7/17/2018,-2,1095,1
7/16/2021,Middlesex,NJ,2021,197,7/18/2021,7/17/2018,-2,1095,3
7/16/2021,Somerset,NJ,2021,197,7/18/2021,7/17/2018,-2,1095,3
7/17/2021,Camden,NJ,2021,198,7/18/2021,7/17/2018,-1,1096,1
7/17/2021,Hunterdon,NJ,2021,198,7/18/2021,7/17/2018,-1,1096,1
7/17/2021,Mercer,NJ,2021,198,7/18/2021,7/17/2018,-1,1096,1
7/17/2021,Morris,NJ,2021,198,7/18/2021,7/17/2018,-1,1096,1
7/17/2021,Somerset,NJ,2021,198,7/18/2021,7/17/2018,-1,1096,3
7/17/2021,Union,NJ,2021,198,7/18/2021,7/17/2018,-1,1096,3
7/17/2021,Middlesex,NJ,2021,198,7/18/2021,7/17/2018,-1,1096,5
7/18/2021,Camden,NJ,2021,199,7/18/2021,7/17/2018,0,1097,1
7/18/2021,Hunterdon,NJ,2021,199,7/18/2021,7/17/2018,0,1097,1
7/18/2021,Morris,NJ,2021,199,7/18/2021,7/17/2018,0,1097,1
7/18/2021,Mercer,NJ,2021,199,7/18/2021,7/17/2018,0,1097,2
7/18/2021,Salem,NJ,2021,199,7/18/2021,7/17/2018,0,1097,2
7/18/2021,Union,NJ,2021,199,7/18/2021,7/17/2018,0,1097,3
7/18/2021,Somerset,NJ,2021,199,7/18/2021,7/17/2018,0,1097,4
7/19/2021,Morris,NJ,2021,200,7/18/2021,7/17/2018,1,1098,1
7/19/2021,Somerset,NJ,2021,200,7/18/2021,7/17/2018,1,1098,1
7/19/2021,Union,NJ,2021,200,7/18/2021,7/17/2018,1,1098,1
7/19/2021,Camden,NJ,2021,200,7/18/2021,7/17/2018,1,1098,2
7/19/2021,Burlington,NJ,2021,200,7/18/2021,7/17/2018,1,1098,3
7/19/2021,Mercer,NJ,2021,200,7/18/2021,7/17/2018,1,1098,4
7/20/2021,Camden,NJ,2021,201,7/18/2021,7/17/2018,2,1099,1
