ObservedDate,County,State,Count,Year,DOY,FirstiNatReport,FirstInvasion,iNatSince,SinceOfficialInvasion
8/14/2021,Philadelphia,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/14/2021,Richmond,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/14/2021,Morris,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/14/2021,Bergen,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/14/2021,Middlesex,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/14/2021,Somerset,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
7/5/2021,Somerset,NJ,1,2021,186,7/18/2018,7/17/2018,1083,1084
8/14/2021,Montgomery,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/14/2021,Montgomery,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/14/2021,Lancaster,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/14/2021,Cumberland,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/14/2021,Somerset,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/14/2021,Lancaster,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/14/2021,Mercer,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/14/2021,NY,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/14/2021,Essex,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/14/2021,Northumberland,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/14/2021,Warren,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/14/2021,Philadelphia,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/11/2021,Allegheny,PA,1,2021,223,11/7/2015,9/22/2014,2104,2515
8/14/2021,Lehigh,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/14/2021,Queens,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/14/2021,Middlesex,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/14/2021,Montgomery,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/14/2021,Lancaster,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/14/2021,Dauphin,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/13/2021,Middlesex,NJ,1,2021,225,7/18/2018,7/17/2018,1122,1123
8/13/2021,Morris,NJ,1,2021,225,7/18/2018,7/17/2018,1122,1123
8/14/2021,NY,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/14/2021,Somerset,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/14/2021,Kings,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/14/2021,Queens,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/14/2021,Richmond,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/14/2021,Northampton,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/14/2021,Northampton,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/14/2021,Morris,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/14/2021,Somerset,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/14/2021,NY,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/9/2021,Philadelphia,PA,1,2021,221,11/7/2015,9/22/2014,2102,2513
8/14/2021,Kings,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/14/2021,Kings,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/14/2021,Kings,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/14/2021,Kings,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/14/2021,Kings,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/14/2021,Morris,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/14/2021,Dauphin,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/14/2021,Bronx,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/14/2021,NY,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/14/2021,NY,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/12/2021,NY,NY,1,2021,224,9/5/2019,8/14/2020,707,363
8/14/2021,Dauphin,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/14/2021,NY,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/14/2021,Mercer,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/14/2021,Somerset,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/14/2021,Philadelphia,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/11/2021,Middlesex,NJ,1,2021,223,7/18/2018,7/17/2018,1120,1121
8/14/2021,Hunterdon,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/14/2021,Queens,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/13/2021,Mercer,NJ,1,2021,225,7/18/2018,7/17/2018,1122,1123
8/15/2021,Middlesex,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/10/2021,Morris,NJ,1,2021,222,7/18/2018,7/17/2018,1119,1120
8/15/2021,Bronx,NY,1,2021,227,9/5/2019,8/14/2020,710,366
8/12/2021,York,PA,1,2021,224,11/7/2015,9/22/2014,2105,2516
8/14/2021,Somerset,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/15/2021,Morris,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/15/2021,Luzerne,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/14/2021,Monroe,PA,1,2021,226,11/7/2015,9/22/2014,2107,2518
8/15/2021,Somerset,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/15/2021,Essex,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/15/2021,Morris,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/13/2021,NY,NY,1,2021,225,9/5/2019,8/14/2020,708,364
8/15/2021,Kings,NY,1,2021,227,9/5/2019,8/14/2020,710,366
8/15/2021,Philadelphia,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/15/2021,Philadelphia,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/15/2021,Kings,NY,1,2021,227,9/5/2019,8/14/2020,710,366
8/15/2021,Delaware,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/15/2021,NY,NY,1,2021,227,9/5/2019,8/14/2020,710,366
8/15/2021,Allegheny,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/14/2021,Sussex,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/15/2021,Schuylkill,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/11/2021,Monroe,PA,1,2021,223,11/7/2015,9/22/2014,2104,2515
8/15/2021,Middlesex,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/10/2021,Bucks,PA,1,2021,222,11/7/2015,9/22/2014,2103,2514
8/15/2021,Somerset,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/15/2021,Hudson,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/15/2021,Schuylkill,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
7/24/2021,Monroe,PA,1,2021,205,11/7/2015,9/22/2014,2086,2497
8/15/2021,Middlesex,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/15/2021,Schuylkill,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/15/2021,Kings,NY,1,2021,227,9/5/2019,8/14/2020,710,366
8/15/2021,NY,NY,1,2021,227,9/5/2019,8/14/2020,710,366
8/6/2021,Dauphin,PA,1,2021,218,11/7/2015,9/22/2014,2099,2510
8/15/2021,Lebanon,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/15/2021,Essex,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/15/2021,Passaic,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/12/2021,Lehigh,PA,1,2021,224,11/7/2015,9/22/2014,2105,2516
8/14/2021,Queens,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/15/2021,Lebanon,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/15/2021,Dauphin,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/15/2021,Kings,NY,1,2021,227,9/5/2019,8/14/2020,710,366
8/15/2021,Schuylkill,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/15/2021,Delaware,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/15/2021,Ocean,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/15/2021,Union,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/15/2021,NY,NY,1,2021,227,9/5/2019,8/14/2020,710,366
8/15/2021,Dauphin,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/15/2021,Queens,NY,1,2021,227,9/5/2019,8/14/2020,710,366
8/15/2021,NY,NY,1,2021,227,9/5/2019,8/14/2020,710,366
8/15/2021,Kings,NY,1,2021,227,9/5/2019,8/14/2020,710,366
8/15/2021,Queens,NY,1,2021,227,9/5/2019,8/14/2020,710,366
8/15/2021,Morris,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/15/2021,Warren,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/15/2021,Dauphin,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/15/2021,Morris,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/15/2021,Morris,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/10/2021,Philadelphia,PA,1,2021,222,11/7/2015,9/22/2014,2103,2514
8/15/2021,Hunterdon,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/15/2021,Hunterdon,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/15/2021,Richmond,NY,1,2021,227,9/5/2019,8/14/2020,710,366
8/15/2021,Queens,NY,1,2021,227,9/5/2019,8/14/2020,710,366
8/15/2021,Bronx,NY,1,2021,227,9/5/2019,8/14/2020,710,366
8/9/2021,NY,NY,1,2021,221,9/5/2019,8/14/2020,704,360
8/16/2021,Morris,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/15/2021,Dauphin,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/16/2021,Morris,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Richmond,NY,1,2021,228,9/5/2019,8/14/2020,711,367
8/15/2021,Lancaster,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/14/2021,Somerset,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/3/2021,Kings,NY,1,2021,215,9/5/2019,8/14/2020,698,354
8/16/2021,Philadelphia,PA,1,2021,228,11/7/2015,9/22/2014,2109,2520
8/16/2021,Warren,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Warren,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Monroe,PA,1,2021,228,11/7/2015,9/22/2014,2109,2520
8/16/2021,Warren,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Warren,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Warren,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Westchester,NY,1,2021,228,9/5/2019,8/14/2020,711,367
8/16/2021,NY,NY,1,2021,228,9/5/2019,8/14/2020,711,367
8/16/2021,Mercer,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Dauphin,PA,1,2021,228,11/7/2015,9/22/2014,2109,2520
8/16/2021,NY,NY,1,2021,228,9/5/2019,8/14/2020,711,367
8/16/2021,Hudson,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,NY,NY,1,2021,228,9/5/2019,8/14/2020,711,367
8/16/2021,Richmond,NY,1,2021,228,9/5/2019,8/14/2020,711,367
8/16/2021,Middlesex,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Bucks,PA,1,2021,228,11/7/2015,9/22/2014,2109,2520
8/15/2021,Philadelphia,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/15/2021,Philadelphia,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/15/2021,Philadelphia,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/15/2021,Philadelphia,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/16/2021,NY,NY,1,2021,228,9/5/2019,8/14/2020,711,367
8/16/2021,Warren,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Somerset,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Berks,PA,1,2021,228,11/7/2015,9/22/2014,2109,2520
8/16/2021,Somerset,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Atlantic,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Middlesex,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Middlesex,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Bucks,PA,1,2021,228,11/7/2015,9/22/2014,2109,2520
8/16/2021,Kings,NY,1,2021,228,9/5/2019,8/14/2020,711,367
8/16/2021,Morris,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Somerset,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Richmond,NY,1,2021,228,9/5/2019,8/14/2020,711,367
8/15/2021,Carbon,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/15/2021,Carbon,PA,1,2021,227,11/7/2015,9/22/2014,2108,2519
8/16/2021,Middlesex,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/16/2021,Chester,PA,1,2021,228,11/7/2015,9/22/2014,2109,2520
8/15/2021,Hunterdon,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/3/2021,Northampton,PA,1,2021,215,11/7/2015,9/22/2014,2096,2507
8/12/2021,Gloucester,NJ,1,2021,224,7/18/2018,7/17/2018,1121,1122
8/17/2021,Lebanon,PA,1,2021,229,11/7/2015,9/22/2014,2110,2521
8/17/2021,Dauphin,PA,1,2021,229,11/7/2015,9/22/2014,2110,2521
8/12/2021,Morris,NJ,1,2021,224,7/18/2018,7/17/2018,1121,1122
8/11/2021,NY,NY,1,2021,223,9/5/2019,8/14/2020,706,362
8/17/2021,Allegheny,PA,1,2021,229,11/7/2015,9/22/2014,2110,2521
8/17/2021,Union,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,NY,NY,1,2021,229,9/5/2019,8/14/2020,712,368
8/17/2021,Hudson,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,NY,NY,1,2021,229,9/5/2019,8/14/2020,712,368
8/17/2021,Kings,NY,1,2021,229,9/5/2019,8/14/2020,712,368
8/17/2021,NY,NY,1,2021,229,9/5/2019,8/14/2020,712,368
8/7/2021,Richmond,NY,1,2021,219,9/5/2019,8/14/2020,702,358
8/17/2021,Hudson,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,Somerset,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,Somerset,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,Somerset,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,Somerset,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,Somerset,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,Somerset,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,Middlesex,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,NY,NY,1,2021,229,9/5/2019,8/14/2020,712,368
8/17/2021,Delaware,PA,1,2021,229,11/7/2015,9/22/2014,2110,2521
8/17/2021,Morris,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,Morris,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,Morris,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,Morris,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,Morris,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,Morris,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,Morris,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,Morris,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,Somerset,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/16/2021,NY,NY,1,2021,228,9/5/2019,8/14/2020,711,367
8/17/2021,Hunterdon,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
7/18/2021,Dauphin,PA,1,2021,199,11/7/2015,9/22/2014,2080,2491
8/17/2021,NY,NY,1,2021,229,9/5/2019,8/14/2020,712,368
8/16/2021,Morris,NJ,1,2021,228,7/18/2018,7/17/2018,1125,1126
8/11/2021,Monroe,PA,1,2021,223,11/7/2015,9/22/2014,2104,2515
8/16/2021,Richmond,NY,1,2021,228,9/5/2019,8/14/2020,711,367
8/14/2021,Bergen,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/17/2021,Richmond,NY,1,2021,229,9/5/2019,8/14/2020,712,368
8/14/2021,Warren,NJ,1,2021,226,7/18/2018,7/17/2018,1123,1124
8/17/2021,Monmouth,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/18/2021,Hudson,NJ,1,2021,230,7/18/2018,7/17/2018,1127,1128
8/15/2021,Hudson,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/18/2021,Middlesex,NJ,1,2021,230,7/18/2018,7/17/2018,1127,1128
8/18/2021,Kings,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/12/2021,Queens,NY,1,2021,224,9/5/2019,8/14/2020,707,363
8/12/2021,Queens,NY,1,2021,224,9/5/2019,8/14/2020,707,363
8/18/2021,NY,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/16/2021,NY,NY,1,2021,228,9/5/2019,8/14/2020,711,367
8/18/2021,NY,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/16/2021,Kings,NY,1,2021,228,9/5/2019,8/14/2020,711,367
8/18/2021,NY,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/18/2021,NY,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/18/2021,Morris,NJ,1,2021,230,7/18/2018,7/17/2018,1127,1128
8/18/2021,NY,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/18/2021,Middlesex,NJ,1,2021,230,7/18/2018,7/17/2018,1127,1128
8/18/2021,Kings,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/18/2021,Kings,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/18/2021,Kings,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/18/2021,Kings,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/18/2021,Chester,PA,1,2021,230,11/7/2015,9/22/2014,2111,2522
8/18/2021,Kings,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/18/2021,Kings,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/18/2021,Middlesex,NJ,1,2021,230,7/18/2018,7/17/2018,1127,1128
8/18/2021,Somerset,NJ,1,2021,230,7/18/2018,7/17/2018,1127,1128
8/18/2021,Richmond,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/1/2021,Nassau,NY,1,2021,213,9/5/2019,8/14/2020,696,352
8/18/2021,NY,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/18/2021,Essex,NJ,1,2021,230,7/18/2018,7/17/2018,1127,1128
8/18/2021,Union,NJ,1,2021,230,7/18/2018,7/17/2018,1127,1128
8/18/2021,Chester,PA,1,2021,230,11/7/2015,9/22/2014,2111,2522
8/18/2021,NY,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/18/2021,NY,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/4/2021,NY,NY,1,2021,216,9/5/2019,8/14/2020,699,355
8/18/2021,Monroe,PA,1,2021,230,11/7/2015,9/22/2014,2111,2522
8/18/2021,Middlesex,NJ,1,2021,230,7/18/2018,7/17/2018,1127,1128
8/19/2021,NY,NY,1,2021,231,9/5/2019,8/14/2020,714,370
8/19/2021,Richmond,NY,1,2021,231,9/5/2019,8/14/2020,714,370
8/18/2021,Somerset,NJ,1,2021,230,7/18/2018,7/17/2018,1127,1128
8/18/2021,Somerset,NJ,1,2021,230,7/18/2018,7/17/2018,1127,1128
8/18/2021,Somerset,NJ,1,2021,230,7/18/2018,7/17/2018,1127,1128
8/18/2021,Kings,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/19/2021,Montgomery,PA,1,2021,231,11/7/2015,9/22/2014,2112,2523
8/18/2021,Middlesex,NJ,1,2021,230,7/18/2018,7/17/2018,1127,1128
8/18/2021,Hunterdon,NJ,1,2021,230,7/18/2018,7/17/2018,1127,1128
8/19/2021,Bergen,NJ,1,2021,231,7/18/2018,7/17/2018,1128,1129
8/19/2021,Hunterdon,NJ,1,2021,231,7/18/2018,7/17/2018,1128,1129
8/18/2021,Kings,NY,1,2021,230,9/5/2019,8/14/2020,713,369
8/19/2021,Richmond,NY,1,2021,231,9/5/2019,8/14/2020,714,370
8/16/2021,NY,NY,1,2021,228,9/5/2019,8/14/2020,711,367
8/19/2021,Dauphin,PA,1,2021,231,11/7/2015,9/22/2014,2112,2523
8/19/2021,Richmond,NY,1,2021,231,9/5/2019,8/14/2020,714,370
8/17/2021,Middlesex,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/17/2021,Middlesex,NJ,1,2021,229,7/18/2018,7/17/2018,1126,1127
8/19/2021,Bergen,NJ,1,2021,231,7/18/2018,7/17/2018,1128,1129
8/19/2021,Bergen,NJ,1,2021,231,7/18/2018,7/17/2018,1128,1129
8/19/2021,Bergen,NJ,1,2021,231,7/18/2018,7/17/2018,1128,1129
8/9/2021,Hudson,NJ,1,2021,221,7/18/2018,7/17/2018,1118,1119
8/19/2021,Carbon,PA,1,2021,231,11/7/2015,9/22/2014,2112,2523
8/19/2021,Morris,NJ,1,2021,231,7/18/2018,7/17/2018,1128,1129
8/18/2021,Union,NJ,1,2021,230,7/18/2018,7/17/2018,1127,1128
8/19/2021,Middlesex,NJ,1,2021,231,7/18/2018,7/17/2018,1128,1129
8/19/2021,Berks,PA,1,2021,231,11/7/2015,9/22/2014,2112,2523
8/19/2021,Burlington,NJ,1,2021,231,7/18/2018,7/17/2018,1128,1129
8/19/2021,York,PA,1,2021,231,11/7/2015,9/22/2014,2112,2523
8/19/2021,York,PA,1,2021,231,11/7/2015,9/22/2014,2112,2523
8/19/2021,Essex,NJ,1,2021,231,7/18/2018,7/17/2018,1128,1129
8/19/2021,Dauphin,PA,1,2021,231,11/7/2015,9/22/2014,2112,2523
8/19/2021,Philadelphia,PA,1,2021,231,11/7/2015,9/22/2014,2112,2523
8/17/2021,Philadelphia,PA,1,2021,229,11/7/2015,9/22/2014,2110,2521
8/14/2021,Bronx,NY,1,2021,226,9/5/2019,8/14/2020,709,365
8/19/2021,Somerset,NJ,1,2021,231,7/18/2018,7/17/2018,1128,1129
8/19/2021,Dauphin,PA,1,2021,231,11/7/2015,9/22/2014,2112,2523
8/19/2021,Chester,PA,1,2021,231,11/7/2015,9/22/2014,2112,2523
8/19/2021,Warren,NJ,1,2021,231,7/18/2018,7/17/2018,1128,1129
8/19/2021,Morris,NJ,1,2021,231,7/18/2018,7/17/2018,1128,1129
8/5/2021,Union,NJ,1,2021,217,7/18/2018,7/17/2018,1114,1115
8/10/2021,Mercer,NJ,1,2021,222,7/18/2018,7/17/2018,1119,1120
8/9/2021,NY,NY,1,2021,221,9/5/2019,8/14/2020,704,360
8/11/2021,Richmond,NY,1,2021,223,9/5/2019,8/14/2020,706,362
8/19/2021,Kings,NY,1,2021,231,9/5/2019,8/14/2020,714,370
8/20/2021,Morris,NJ,1,2021,232,7/18/2018,7/17/2018,1129,1130
8/20/2021,NY,NY,1,2021,232,9/5/2019,8/14/2020,715,371
8/20/2021,NY,NY,1,2021,232,9/5/2019,8/14/2020,715,371
8/20/2021,Somerset,NJ,1,2021,232,7/18/2018,7/17/2018,1129,1130
8/20/2021,Kings,NY,1,2021,232,9/5/2019,8/14/2020,715,371
8/20/2021,Montgomery,PA,1,2021,232,11/7/2015,9/22/2014,2113,2524
8/20/2021,Chester,PA,1,2021,232,11/7/2015,9/22/2014,2113,2524
8/20/2021,Kings,NY,1,2021,232,9/5/2019,8/14/2020,715,371
8/20/2021,Hudson,NJ,1,2021,232,7/18/2018,7/17/2018,1129,1130
8/20/2021,Essex,NJ,1,2021,232,7/18/2018,7/17/2018,1129,1130
8/20/2021,Essex,NJ,1,2021,232,7/18/2018,7/17/2018,1129,1130
8/20/2021,Morris,NJ,1,2021,232,7/18/2018,7/17/2018,1129,1130
8/19/2021,Morris,NJ,1,2021,231,7/18/2018,7/17/2018,1128,1129
8/18/2021,Bergen,NJ,1,2021,230,7/18/2018,7/17/2018,1127,1128
8/12/2021,NY,NY,1,2021,224,9/5/2019,8/14/2020,707,363
8/15/2021,Somerset,NJ,1,2021,227,7/18/2018,7/17/2018,1124,1125
8/20/2021,NY,NY,1,2021,232,9/5/2019,8/14/2020,715,371
8/20/2021,NY,NY,1,2021,232,9/5/2019,8/14/2020,715,371
8/20/2021,Carbon,PA,1,2021,232,11/7/2015,9/22/2014,2113,2524
8/20/2021,Morris,NJ,1,2021,232,7/18/2018,7/17/2018,1129,1130
8/20/2021,Lancaster,PA,1,2021,232,11/7/2015,9/22/2014,2113,2524
8/20/2021,Lancaster,PA,1,2021,232,11/7/2015,9/22/2014,2113,2524
8/20/2021,Philadelphia,PA,1,2021,232,11/7/2015,9/22/2014,2113,2524
8/20/2021,Somerset,NJ,1,2021,232,7/18/2018,7/17/2018,1129,1130
8/10/2021,Dauphin,PA,1,2021,222,11/7/2015,9/22/2014,2103,2514
8/20/2021,Berks,PA,1,2021,232,11/7/2015,9/22/2014,2113,2524
8/15/2021,Kings,NY,1,2021,227,9/5/2019,8/14/2020,710,366
8/21/2021,Kings,NY,1,2021,233,9/5/2019,8/14/2020,716,372
8/21/2021,Monmouth,NJ,1,2021,233,7/18/2018,7/17/2018,1130,1131
8/21/2021,Morris,NJ,1,2021,233,7/18/2018,7/17/2018,1130,1131
8/21/2021,Mercer,NJ,1,2021,233,7/18/2018,7/17/2018,1130,1131
8/20/2021,Kings,NY,1,2021,232,9/5/2019,8/14/2020,715,371
7/27/2021,Montgomery,PA,1,2021,208,11/7/2015,9/22/2014,2089,2500
8/21/2021,Schuylkill,PA,1,2021,233,11/7/2015,9/22/2014,2114,2525
8/21/2021,Schuylkill,PA,1,2021,233,11/7/2015,9/22/2014,2114,2525
8/21/2021,Berks,PA,1,2021,233,11/7/2015,9/22/2014,2114,2525
8/21/2021,Gloucester,NJ,1,2021,233,7/18/2018,7/17/2018,1130,1131
8/21/2021,Morris,NJ,1,2021,233,7/18/2018,7/17/2018,1130,1131
8/21/2021,Morris,NJ,1,2021,233,7/18/2018,7/17/2018,1130,1131
8/21/2021,Lancaster,PA,1,2021,233,11/7/2015,9/22/2014,2114,2525
8/21/2021,Lebanon,PA,1,2021,233,11/7/2015,9/22/2014,2114,2525
8/21/2021,Cumberland,PA,1,2021,233,11/7/2015,9/22/2014,2114,2525
8/21/2021,Dauphin,PA,1,2021,233,11/7/2015,9/22/2014,2114,2525
